,Wavelength,Sum,Li I (2.0e-02),Li II (9.8e-01),Li III (1.7e-28)
2849,464.8,4.9670000000000005e-27,0,4.9670000000000005e-27,0
2850,464.85,3.0410000000000003e-27,0,3.0410000000000003e-27,0
2851,464.9,1.82e-27,0,1.82e-27,0
2852,464.95,1.064e-27,0,1.064e-27,0
2853,465.0,6.075e-28,0,6.075e-28,0
2854,465.05,3.391e-28,0,3.391e-28,0
2855,465.1,1.8530000000000002e-28,0,1.8530000000000002e-28,0
2856,465.15,1.0009999999999998e-28,0,1.0009999999999998e-28,0
2857,465.2,5.550999999999999e-29,0,5.550999999999999e-29,0
2858,465.25,3.6539999999999996e-29,0,3.6539999999999996e-29,0
2859,465.3,3.7959999999999996e-29,0,3.7959999999999996e-29,0
2860,465.35,6.455e-29,0,6.455e-29,0
2861,465.4,1.3559999999999998e-28,0,1.3559999999999998e-28,0
2862,465.45,2.9639999999999997e-28,0,2.9639999999999997e-28,0
2863,465.5,6.417999999999999e-28,0,6.417999999999999e-28,0
2864,465.55,1.363e-27,0,1.363e-27,0
2865,465.6,2.83e-27,0,2.83e-27,0
2866,465.65,5.7439999999999995e-27,0,5.7439999999999995e-27,0
2867,465.7,1.139e-26,0,1.139e-26,0
2868,465.75,2.21e-26,0,2.21e-26,0
2869,465.8,4.1869999999999994e-26,0,4.1869999999999994e-26,0
2870,465.85,7.756e-26,0,7.756e-26,0
2871,465.9,1.404e-25,0,1.404e-25,0
2872,465.95,2.485e-25,0,2.485e-25,0
2873,466.0,4.298e-25,0,4.298e-25,0
2874,466.05,7.267e-25,0,7.267e-25,0
2875,466.1,1.2009999999999997e-24,0,1.2009999999999997e-24,0
2876,466.15,1.94e-24,0,1.94e-24,0
2877,466.2,3.0619999999999998e-24,0,3.0619999999999998e-24,0
2878,466.25,4.724999999999999e-24,0,4.724999999999999e-24,0
2879,466.3,7.124e-24,0,7.124e-24,0
2880,466.35,1.05e-23,0,1.05e-23,0
2881,466.4,1.513e-23,0,1.513e-23,0
2882,466.45,2.131e-23,0,2.131e-23,0
2883,466.5,2.9329999999999997e-23,0,2.9329999999999997e-23,0
2884,466.55,3.947e-23,0,3.947e-23,0
2885,466.6,5.192e-23,0,5.192e-23,0
2886,466.65,6.674999999999999e-23,0,6.674999999999999e-23,0
2887,466.7,8.379999999999999e-23,0,8.379999999999999e-23,0
2888,466.75,1.031e-22,0,1.031e-22,0
2889,466.8,1.238e-22,0,1.238e-22,0
2890,466.85,1.455e-22,0,1.455e-22,0
2891,466.9,1.673e-22,0,1.673e-22,0
2892,466.95,1.88e-22,0,1.88e-22,0
2893,467.0,2.0669999999999999e-22,0,2.0669999999999999e-22,0
2894,467.05,2.226e-22,0,2.226e-22,0
2895,467.1,2.348e-22,0,2.348e-22,0
2896,467.15,2.4260000000000003e-22,0,2.4260000000000003e-22,0
2897,467.2,2.46e-22,0,2.46e-22,0
2898,467.25,2.447e-22,0,2.447e-22,0
2899,467.3,2.3949999999999997e-22,0,2.3949999999999997e-22,0
2900,467.35,2.3080000000000003e-22,0,2.3080000000000003e-22,0
2901,467.4,2.195e-22,0,2.195e-22,0
2902,467.45,2.063e-22,0,2.063e-22,0
2903,467.5,1.9219999999999999e-22,0,1.9219999999999999e-22,0
2904,467.55,1.7799999999999998e-22,0,1.7799999999999998e-22,0
2905,467.6,1.6399999999999999e-22,0,1.6399999999999999e-22,0
2906,467.65,1.507e-22,0,1.507e-22,0
2907,467.7,1.384e-22,0,1.384e-22,0
2908,467.75,1.268e-22,0,1.268e-22,0
2909,467.8,1.1599999999999998e-22,0,1.1599999999999998e-22,0
2910,467.85,1.057e-22,0,1.057e-22,0
2911,467.9,9.585e-23,0,9.585e-23,0
2912,467.95,8.614e-23,0,8.614e-23,0
2913,468.0,7.659999999999999e-23,0,7.659999999999999e-23,0
2914,468.05,6.725e-23,0,6.725e-23,0
2915,468.1,5.816999999999999e-23,0,5.816999999999999e-23,0
2916,468.15,4.948e-23,0,4.948e-23,0
2917,468.2,4.135e-23,0,4.135e-23,0
2918,468.25,3.3909999999999996e-23,0,3.3909999999999996e-23,0
2919,468.3,2.7249999999999997e-23,0,2.7249999999999997e-23,0
2920,468.35,2.144e-23,0,2.144e-23,0
2921,468.4,1.653e-23,0,1.653e-23,0
2922,468.45,1.2460000000000002e-23,0,1.2460000000000002e-23,0
2923,468.5,9.204000000000001e-24,0,9.204000000000001e-24,0
2924,468.55,6.643e-24,0,6.643e-24,0
2925,468.6,4.69e-24,0,4.69e-24,0
2926,468.65,3.236e-24,0,3.236e-24,0
2927,468.7,2.184e-24,0,2.184e-24,0
2928,468.75,1.44e-24,0,1.44e-24,0
2929,468.8,9.297e-25,0,9.297e-25,0
2930,468.85,5.861e-25,0,5.861e-25,0
2931,468.9,3.6120000000000003e-25,0,3.6120000000000003e-25,0
2932,468.95,2.175e-25,0,2.175e-25,0
2933,469.0,1.282e-25,0,1.282e-25,0
2934,469.05,7.378e-26,0,7.378e-26,0
2935,469.1,4.151e-26,0,4.151e-26,0
2936,469.15,2.283e-26,0,2.283e-26,0
2937,469.2,1.227e-26,0,1.227e-26,0
2938,469.25,6.447e-27,0,6.447e-27,0
2939,469.3,3.311e-27,0,3.311e-27,0
2940,469.35,1.662e-27,0,1.662e-27,0
2941,469.4,8.155e-28,0,8.155e-28,0
2942,469.45,3.9119999999999997e-28,0,3.9119999999999997e-28,0
2943,469.5,1.834e-28,0,1.834e-28,0
2944,469.55,8.400999999999999e-29,0,8.400999999999999e-29,0
2945,469.6,3.761e-29,0,3.761e-29,0
2946,469.65,1.6469999999999998e-29,0,1.6469999999999998e-29,0
2947,469.7,7.047e-30,0,7.047e-30,0
2948,469.75,2.9469999999999998e-30,0,2.9469999999999998e-30,0
2949,469.8,1.2049999999999999e-30,0,1.2049999999999999e-30,0
2950,469.85,4.813e-31,0,4.813e-31,0
2951,469.9,1.88e-31,0,1.88e-31,0
2952,469.95,7.173999999999999e-32,0,7.173999999999999e-32,0
2953,470.0,2.677e-32,0,2.677e-32,0
2954,470.05,9.760999999999999e-33,0,9.760999999999999e-33,0
2955,470.1,3.478e-33,0,3.478e-33,0
2956,470.15,1.2109999999999999e-33,0,1.2109999999999999e-33,0
2957,470.2,4.128e-34,0,4.128e-34,0
2958,470.25,1.374e-34,0,1.374e-34,0
2959,470.3,4.46e-35,0,4.46e-35,0
2960,470.35,1.422e-35,0,1.422e-35,0
2961,470.4,4.4169999999999996e-36,0,4.4169999999999996e-36,0
2962,470.45,1.3419999999999997e-36,0,1.3419999999999997e-36,0
2963,470.5,3.9849999999999995e-37,0,3.9849999999999995e-37,0
2964,470.55,1.1559999999999999e-37,0,1.1559999999999999e-37,0
2965,470.6,3.281e-38,0,3.281e-38,0
2966,470.65,3.5929999999999996e-39,0,3.5929999999999996e-39,0
2967,471.45,3.778e-45,0,3.778e-45,0
2968,471.5,1.3319999999999996e-44,0,1.3319999999999996e-44,0
2969,471.55,4.594999999999999e-44,0,4.594999999999999e-44,0
2970,471.6,1.5399999999999999e-43,0,1.5399999999999999e-43,0
2971,471.65,5.111e-43,0,5.111e-43,0
2972,471.7,1.648e-42,0,1.648e-42,0
2973,471.75,5.202e-42,0,5.202e-42,0
2974,471.8,1.6059999999999998e-41,0,1.6059999999999998e-41,0
2975,471.85,4.845e-41,0,4.845e-41,0
2976,471.9,1.4199999999999998e-40,0,1.4199999999999998e-40,0
2977,471.95,4.128e-40,0,4.128e-40,0
2978,472.0,1.1659999999999999e-39,0,1.1659999999999999e-39,0
2979,472.05,3.218e-39,0,3.218e-39,0
2980,472.1,8.691999999999999e-39,0,8.691999999999999e-39,0
2981,472.15,2.295e-38,0,2.295e-38,0
2982,472.2,5.929999999999999e-38,0,5.929999999999999e-38,0
2983,472.25,1.497e-37,0,1.497e-37,0
2984,472.3,3.702e-37,0,3.702e-37,0
2985,472.35,8.945999999999999e-37,0,8.945999999999999e-37,0
2986,472.4,2.1139999999999997e-36,0,2.1139999999999997e-36,0
2987,472.45,4.8869999999999997e-36,0,4.8869999999999997e-36,0
2988,472.5,1.1039999999999998e-35,0,1.1039999999999998e-35,0
2989,472.55,2.4429999999999996e-35,0,2.4429999999999996e-35,0
2990,472.6,5.282e-35,0,5.282e-35,0
2991,472.65,1.1159999999999999e-34,0,1.1159999999999999e-34,0
2992,472.7,2.3109999999999997e-34,0,2.3109999999999997e-34,0
2993,472.75,4.673e-34,0,4.673e-34,0
2994,472.8,9.247e-34,0,9.247e-34,0
2995,472.85,1.7889999999999998e-33,0,1.7889999999999998e-33,0
2996,472.9,3.385e-33,0,3.385e-33,0
2997,472.95,6.266e-33,0,6.266e-33,0
2998,473.0,1.134e-32,0,1.134e-32,0
2999,473.05,2.0079999999999998e-32,0,2.0079999999999998e-32,0
3000,473.1,3.4769999999999996e-32,0,3.4769999999999996e-32,0
3001,473.15,5.887999999999999e-32,0,5.887999999999999e-32,0
3002,473.2,9.750999999999998e-32,0,9.750999999999998e-32,0
3003,473.25,1.57e-31,0,1.57e-31,0
3004,473.3,2.5019999999999997e-31,0,2.5019999999999997e-31,0
3005,473.35,3.8759999999999997e-31,0,3.8759999999999997e-31,0
3006,473.4,5.874e-31,0,5.874e-31,0
3007,473.45,8.706e-31,0,8.706e-31,0
3008,473.5,1.2609999999999999e-30,0,1.2609999999999999e-30,0
3009,473.55,1.788e-30,0,1.788e-30,0
3010,473.6,2.4699999999999997e-30,0,2.4699999999999997e-30,0
3011,473.65,3.362e-30,0,3.362e-30,0
3012,473.7,4.458e-30,0,4.458e-30,0
3013,473.75,5.783999999999999e-30,0,5.783999999999999e-30,0
3014,473.8,7.337e-30,0,7.337e-30,0
3015,473.85,9.101e-30,0,9.101e-30,0
3016,473.9,1.1039999999999999e-29,0,1.1039999999999999e-29,0
3017,473.95,1.3099999999999998e-29,0,1.3099999999999998e-29,0
3018,474.0,1.5199999999999998e-29,0,1.5199999999999998e-29,0
3019,474.05,1.726e-29,0,1.726e-29,0
3020,474.1,1.9159999999999998e-29,0,1.9159999999999998e-29,0
3021,474.15,2.08e-29,0,2.08e-29,0
3022,474.2,2.2079999999999998e-29,0,2.2079999999999998e-29,0
3023,474.25,2.2939999999999997e-29,0,2.2939999999999997e-29,0
3024,474.3,2.32e-29,0,2.32e-29,0
3025,474.35,2.3149999999999998e-29,0,2.3149999999999998e-29,0
3026,474.4,2.2479999999999999e-29,0,2.2479999999999999e-29,0
3027,474.45,2.1369999999999998e-29,0,2.1369999999999998e-29,0
3028,474.5,1.9859999999999998e-29,0,1.9859999999999998e-29,0
3029,474.55,1.805e-29,0,1.805e-29,0
3030,474.6,1.603e-29,0,1.603e-29,0
3031,474.65,1.394e-29,0,1.394e-29,0
3032,474.7,1.185e-29,0,1.185e-29,0
3033,474.75,9.85e-30,0,9.85e-30,0
3034,474.8,8.018e-30,0,8.018e-30,0
3035,474.85,6.377e-30,0,6.377e-30,0
3036,474.9,4.961e-30,0,4.961e-30,0
3037,474.95,3.7749999999999996e-30,0,3.7749999999999996e-30,0
3038,475.0,2.8089999999999998e-30,0,2.8089999999999998e-30,0
3039,475.05,2.044e-30,0,2.044e-30,0
3040,475.1,1.4549999999999999e-30,0,1.4549999999999999e-30,0
3041,475.15,1.0119999999999999e-30,0,1.0119999999999999e-30,0
3042,475.2,6.893999999999999e-31,0,6.893999999999999e-31,0
3043,475.25,4.589999999999999e-31,0,4.589999999999999e-31,0
3044,475.3,2.9889999999999998e-31,0,2.9889999999999998e-31,0
3045,475.35,1.903e-31,0,1.903e-31,0
3046,475.4,1.1859999999999998e-31,0,1.1859999999999998e-31,0
3047,475.45,7.224e-32,0,7.224e-32,0
3048,475.5,4.303999999999999e-32,0,4.303999999999999e-32,0
3049,475.55,2.5079999999999996e-32,0,2.5079999999999996e-32,0
3050,475.6,1.429e-32,0,1.429e-32,0
3051,475.65,7.966999999999999e-33,0,7.966999999999999e-33,0
3052,475.7,4.342e-33,0,4.342e-33,0
3053,475.75,2.3149999999999998e-33,0,2.3149999999999998e-33,0
3054,475.8,1.2059999999999999e-33,0,1.2059999999999999e-33,0
3055,475.85,6.156e-34,0,6.156e-34,0
3056,475.9,3.0709999999999998e-34,0,3.0709999999999998e-34,0
3057,475.95,1.4969999999999997e-34,0,1.4969999999999997e-34,0
3058,476.0,7.147e-35,0,7.147e-35,0
3059,476.05,3.3389999999999997e-35,0,3.3389999999999997e-35,0
3060,476.1,1.537e-35,0,1.537e-35,0
3061,476.15,7.337999999999999e-36,0,7.337999999999999e-36,0
3062,476.2,4.7169999999999994e-36,0,4.7169999999999994e-36,0
3063,476.25,6.74e-36,0,6.74e-36,0
3064,476.3,1.7309999999999997e-35,0,1.7309999999999997e-35,0
3065,476.35,5.047999999999999e-35,0,5.047999999999999e-35,0
3066,476.4,1.474e-34,0,1.474e-34,0
3067,476.45,4.2230000000000005e-34,0,4.2230000000000005e-34,0
3068,476.5,1.1849999999999999e-33,0,1.1849999999999999e-33,0
3069,476.55,3.251e-33,0,3.251e-33,0
3070,476.6,8.732999999999999e-33,0,8.732999999999999e-33,0
3071,476.65,2.294e-32,0,2.294e-32,0
3072,476.7,5.898999999999999e-32,0,5.898999999999999e-32,0
3073,476.75,1.483e-31,0,1.483e-31,0
3074,476.8,3.652e-31,0,3.652e-31,0
3075,476.85,8.795e-31,0,8.795e-31,0
3076,476.9,2.0719999999999997e-30,0,2.0719999999999997e-30,0
3077,476.95,4.776e-30,0,4.776e-30,0
3078,477.0,1.077e-29,0,1.077e-29,0
3079,477.05,2.3769999999999998e-29,0,2.3769999999999998e-29,0
3080,477.1,5.135e-29,0,5.135e-29,0
3081,477.15,1.084e-28,0,1.084e-28,0
3082,477.2,2.242e-28,0,2.242e-28,0
3083,477.25,4.535e-28,0,4.535e-28,0
3084,477.3,8.975e-28,0,8.975e-28,0
3085,477.35,1.738e-27,0,1.738e-27,0
3086,477.4,3.292e-27,0,3.292e-27,0
3087,477.45,6.1029999999999996e-27,0,6.1029999999999996e-27,0
3088,477.5,1.1059999999999999e-26,0,1.1059999999999999e-26,0
3089,477.55,1.964e-26,0,1.964e-26,0
3090,477.6,3.4099999999999995e-26,0,3.4099999999999995e-26,0
3091,477.65,5.792000000000001e-26,0,5.792000000000001e-26,0
3092,477.7,9.627999999999998e-26,0,9.627999999999998e-26,0
3093,477.75,1.5650000000000002e-25,0,1.5650000000000002e-25,0
3094,477.8,2.491e-25,0,2.491e-25,0
3095,477.85,3.8790000000000005e-25,0,3.8790000000000005e-25,0
3096,477.9,5.908e-25,0,5.908e-25,0
3097,477.95,8.806e-25,0,8.806e-25,0
3098,478.0,1.284e-24,0,1.284e-24,0
3099,478.05,1.833e-24,0,1.833e-24,0
3100,478.1,2.558e-24,0,2.558e-24,0
3101,478.15,3.494e-24,0,3.494e-24,0
3102,478.2,4.66e-24,0,4.66e-24,0
3103,478.25,6.107e-24,0,6.107e-24,0
3104,478.3,7.813e-24,0,7.813e-24,0
3105,478.35,9.78e-24,0,9.78e-24,0
3106,478.4,1.198e-23,0,1.198e-23,0
3107,478.45,1.435e-23,0,1.435e-23,0
3108,478.5,1.684e-23,0,1.684e-23,0
3109,478.56,1.98e-23,0,1.98e-23,0
3110,478.61,2.2120000000000003e-23,0,2.2120000000000003e-23,0
3111,478.66,2.4199999999999998e-23,0,2.4199999999999998e-23,0
3112,478.71,2.5890000000000003e-23,0,2.5890000000000003e-23,0
3113,478.76,2.711e-23,0,2.711e-23,0
3114,478.81,2.777e-23,0,2.777e-23,0
3115,478.86,2.783e-23,0,2.783e-23,0
3116,478.91,2.728e-23,0,2.728e-23,0
3117,478.96,2.6179999999999997e-23,0,2.6179999999999997e-23,0
3118,479.01,2.4569999999999997e-23,0,2.4569999999999997e-23,0
3119,479.06,2.2559999999999998e-23,0,2.2559999999999998e-23,0
3120,479.11,2.0280000000000003e-23,0,2.0280000000000003e-23,0
3121,479.16,1.7829999999999998e-23,0,1.7829999999999998e-23,0
3122,479.21,1.534e-23,0,1.534e-23,0
3123,479.26,1.2919999999999999e-23,0,1.2919999999999999e-23,0
3124,479.31,1.0639999999999999e-23,0,1.0639999999999999e-23,0
3125,479.36,8.574999999999999e-24,0,8.574999999999999e-24,0
3126,479.41,6.762e-24,0,6.762e-24,0
3127,479.46,5.217e-24,0,5.217e-24,0
3128,479.51,3.938e-24,0,3.938e-24,0
3129,479.56,2.9089999999999997e-24,0,2.9089999999999997e-24,0
3130,479.61,2.101e-24,0,2.101e-24,0
3131,479.66,1.4869999999999998e-24,0,1.4869999999999998e-24,0
3132,479.71,1.0290000000000002e-24,0,1.0290000000000002e-24,0
3133,479.76,6.965e-25,0,6.965e-25,0
3134,479.81,4.614e-25,0,4.614e-25,0
3135,479.86,2.991e-25,0,2.991e-25,0
3136,479.91,1.897e-25,0,1.897e-25,0
3137,479.96,1.178e-25,0,1.178e-25,0
3138,480.01,7.155e-26,0,7.155e-26,0
3139,480.06,4.2539999999999995e-26,0,4.2539999999999995e-26,0
3140,480.11,2.474e-26,0,2.474e-26,0
3141,480.16,1.4089999999999999e-26,0,1.4089999999999999e-26,0
3142,480.21,7.839999999999999e-27,0,7.839999999999999e-27,0
3143,480.26,4.281e-27,0,4.281e-27,0
3144,480.31,2.284e-27,0,2.284e-27,0
3145,480.36,1.1930000000000001e-27,0,1.1930000000000001e-27,0
3146,480.41,6.109000000000001e-28,0,6.109000000000001e-28,0
3147,480.46,3.06e-28,0,3.06e-28,0
3148,480.51,1.4999999999999998e-28,0,1.4999999999999998e-28,0
3149,480.56,7.205999999999999e-29,0,7.205999999999999e-29,0
3150,480.61,3.39e-29,0,3.39e-29,0
3151,480.66,1.562e-29,0,1.562e-29,0
3152,480.71,7.056e-30,0,7.056e-30,0
3153,480.76,3.123e-30,0,3.123e-30,0
3154,480.81,1.3549999999999999e-30,0,1.3549999999999999e-30,0
3155,480.86,5.77e-31,0,5.77e-31,0
3156,480.91,2.4e-31,0,2.4e-31,0
3157,480.96,9.876e-32,0,9.876e-32,0
3158,481.01,3.975e-32,0,3.975e-32,0
3159,481.06,1.571e-32,0,1.571e-32,0
3160,481.11,6.1089999999999994e-33,0,6.1089999999999994e-33,0
3161,481.16,2.335e-33,0,2.335e-33,0
3162,481.21,8.77e-34,0,8.77e-34,0
3163,481.26,3.2399999999999997e-34,0,3.2399999999999997e-34,0
3164,481.31,1.1849999999999998e-34,0,1.1849999999999998e-34,0
3165,481.36,4.257e-35,0,4.257e-35,0
3166,481.41,1.507e-35,0,1.507e-35,0
3167,481.46,5.269999999999999e-36,0,5.269999999999999e-36,0
3168,481.51,1.8319999999999998e-36,0,1.8319999999999998e-36,0
3169,481.56,6.794e-37,0,6.794e-37,0
3170,481.61,4.098999999999999e-37,0,4.098999999999999e-37,0
3171,481.66,7.012999999999999e-37,0,7.012999999999999e-37,0
3172,481.71,1.9469999999999997e-36,0,1.9469999999999997e-36,0
3173,481.76,5.7339999999999994e-36,0,5.7339999999999994e-36,0
3174,481.81,1.668e-35,0,1.668e-35,0
3175,481.86,4.7569999999999997e-35,0,4.7569999999999997e-35,0
3176,481.91,1.3269999999999998e-34,0,1.3269999999999998e-34,0
3177,481.96,3.6289999999999993e-34,0,3.6289999999999993e-34,0
3178,482.01,9.705e-34,0,9.705e-34,0
3179,482.06,2.5409999999999998e-33,0,2.5409999999999998e-33,0
3180,482.11,6.513999999999999e-33,0,6.513999999999999e-33,0
3181,482.16,1.6349999999999998e-32,0,1.6349999999999998e-32,0
3182,482.21,4.0159999999999996e-32,0,4.0159999999999996e-32,0
3183,482.26,9.656999999999999e-32,0,9.656999999999999e-32,0
3184,482.31,2.273e-31,0,2.273e-31,0
3185,482.36,5.238e-31,0,5.238e-31,0
3186,482.41,1.181e-30,0,1.181e-30,0
3187,482.46,2.6099999999999998e-30,0,2.6099999999999998e-30,0
3188,482.51,5.6429999999999996e-30,0,5.6429999999999996e-30,0
3189,482.56,1.1929999999999999e-29,0,1.1929999999999999e-29,0
3190,482.61,2.4739999999999998e-29,0,2.4739999999999998e-29,0
3191,482.66,5.0169999999999995e-29,0,5.0169999999999995e-29,0
3192,482.71,9.961999999999999e-29,0,9.961999999999999e-29,0
3193,482.76,1.9350000000000002e-28,0,1.9350000000000002e-28,0
3194,482.81,3.6839999999999993e-28,0,3.6839999999999993e-28,0
3195,482.86,6.859999999999999e-28,0,6.859999999999999e-28,0
3196,482.91,1.25e-27,0,1.25e-27,0
3197,482.96,2.232e-27,0,2.232e-27,0
3198,483.01,3.902e-27,0,3.902e-27,0
3199,483.06,6.673e-27,0,6.673e-27,0
3200,483.11,1.1170000000000002e-26,0,1.1170000000000002e-26,0
3201,483.16,1.832e-26,0,1.832e-26,0
3202,483.21,2.9399999999999997e-26,0,2.9399999999999997e-26,0
3203,483.26,4.617e-26,0,4.617e-26,0
3204,483.31,7.102e-26,0,7.102e-26,0
3205,483.36,1.068e-25,0,1.068e-25,0
3206,483.41,1.5750000000000001e-25,0,1.5750000000000001e-25,0
3207,483.46,2.272e-25,0,2.272e-25,0
3208,483.51,3.21e-25,0,3.21e-25,0
3209,483.56,4.439e-25,0,4.439e-25,0
3210,483.61,6.0079999999999995e-25,0,6.0079999999999995e-25,0
3211,483.66,7.9599999999999995e-25,0,7.9599999999999995e-25,0
3212,483.71,1.032e-24,0,1.032e-24,0
3213,483.76,1.31e-24,0,1.31e-24,0
3214,483.81,1.62e-24,0,1.62e-24,0
3215,483.86,1.983e-24,0,1.983e-24,0
3216,483.91,2.3609999999999997e-24,0,2.3609999999999997e-24,0
3217,483.96,2.753e-24,0,2.753e-24,0
3218,484.01,3.1430000000000005e-24,0,3.1430000000000005e-24,0
3219,484.06,3.513e-24,0,3.513e-24,0
3220,484.11,3.844e-24,0,3.844e-24,0
3221,484.16,4.1169999999999995e-24,0,4.1169999999999995e-24,0
3222,484.21,4.3159999999999995e-24,0,4.3159999999999995e-24,0
3223,484.26,4.43e-24,0,4.43e-24,0
3224,484.31,4.4510000000000004e-24,0,4.4510000000000004e-24,0
3225,484.36,4.378e-24,0,4.378e-24,0
3226,484.41,4.215e-24,0,4.215e-24,0
3227,484.46,3.9739999999999994e-24,0,3.9739999999999994e-24,0
3228,484.51,3.666e-24,0,3.666e-24,0
3229,484.56,3.3129999999999996e-24,0,3.3129999999999996e-24,0
3230,484.61,2.93e-24,0,2.93e-24,0
3231,484.66,2.536e-24,0,2.536e-24,0
3232,484.71,2.15e-24,0,2.15e-24,0
3233,484.76,1.7819999999999997e-24,0,1.7819999999999997e-24,0
3234,484.81,1.4469999999999998e-24,0,1.4469999999999998e-24,0
3235,484.86,1.1520000000000002e-24,0,1.1520000000000002e-24,0
3236,484.91,8.964e-25,0,8.964e-25,0
3237,484.96,6.830000000000001e-25,0,6.830000000000001e-25,0
3238,485.01,5.094999999999999e-25,0,5.094999999999999e-25,0
3239,485.06,3.721e-25,0,3.721e-25,0
3240,485.11,2.6500000000000003e-25,0,2.6500000000000003e-25,0
3241,485.16,1.862e-25,0,1.862e-25,0
3242,485.21,1.275e-25,0,1.275e-25,0
3243,485.26,8.552999999999999e-26,0,8.552999999999999e-26,0
3244,485.31,5.615e-26,0,5.615e-26,0
3245,485.36,3.61e-26,0,3.61e-26,0
3246,485.41,2.2710000000000003e-26,0,2.2710000000000003e-26,0
3247,485.46,1.3980000000000003e-26,0,1.3980000000000003e-26,0
3248,485.51,8.437e-27,0,8.437e-27,0
3249,485.56,4.981e-27,0,4.981e-27,0
3250,485.61,2.878e-27,0,2.878e-27,0
3251,485.66,1.628e-27,0,1.628e-27,0
3252,485.71,9.017999999999998e-28,0,9.017999999999998e-28,0
3253,485.76,4.88e-28,0,4.88e-28,0
3254,485.81,2.596e-28,0,2.596e-28,0
3255,485.86,1.348e-28,0,1.348e-28,0
3256,485.91,6.861e-29,0,6.861e-29,0
3257,485.96,3.41e-29,0,3.41e-29,0
3258,486.01,1.672e-29,0,1.672e-29,0
3259,486.06,8.136e-30,0,8.136e-30,0
3260,486.11,4.155e-30,0,4.155e-30,0
3261,486.16,2.7229999999999998e-30,0,2.7229999999999998e-30,0
3262,486.21,3.085e-30,0,3.085e-30,0
3263,486.26,5.4e-30,0,5.4e-30,0
3264,486.31,1.1389999999999999e-29,0,1.1389999999999999e-29,0
3265,486.36,2.401e-29,0,2.401e-29,0
3266,486.41,5.0029999999999997e-29,0,5.0029999999999997e-29,0
3267,486.46,1.0209999999999997e-28,0,1.0209999999999997e-28,0
3268,486.51,2.0440000000000003e-28,0,2.0440000000000003e-28,0
3269,486.56,4.0089999999999996e-28,0,4.0089999999999996e-28,0
3270,486.61,7.694e-28,0,7.694e-28,0
3271,486.66,1.4449999999999999e-27,0,1.4449999999999999e-27,0
3272,486.71,2.6620000000000004e-27,0,2.6620000000000004e-27,0
3273,486.76,4.7960000000000005e-27,0,4.7960000000000005e-27,0
3274,486.81,8.467e-27,0,8.467e-27,0
3275,486.86,1.463e-26,0,1.463e-26,0
3276,486.91,2.478e-26,0,2.478e-26,0
3277,486.96,4.1069999999999996e-26,0,4.1069999999999996e-26,0
3278,487.01,6.667e-26,0,6.667e-26,0
3279,487.06,1.0499999999999998e-25,0,1.0499999999999998e-25,0
3280,487.11,1.6400000000000002e-25,0,1.6400000000000002e-25,0
3281,487.16,2.516e-25,0,2.516e-25,0
3282,487.21,3.7550000000000004e-25,0,3.7550000000000004e-25,0
3283,487.26,5.491e-25,0,5.491e-25,0
3284,487.31,7.861e-25,0,7.861e-25,0
3285,487.36,1.102e-24,0,1.102e-24,0
3286,487.41,1.5130000000000001e-24,0,1.5130000000000001e-24,0
3287,487.46,2.034e-24,0,2.034e-24,0
3288,487.51,2.68e-24,0,2.68e-24,0
3289,487.56,3.455e-24,0,3.455e-24,0
3290,487.61,4.3620000000000005e-24,0,4.3620000000000005e-24,0
3291,487.66,5.396e-24,0,5.396e-24,0
3292,487.71,6.534e-24,0,6.534e-24,0
3293,487.76,7.747e-24,0,7.747e-24,0
3294,487.81,8.997999999999999e-24,0,8.997999999999999e-24,0
3295,487.86,1.0230000000000002e-23,0,1.0230000000000002e-23,0
3296,487.91,1.14e-23,0,1.14e-23,0
3297,487.96,1.242e-23,0,1.242e-23,0
3298,488.01,1.328e-23,0,1.328e-23,0
3299,488.06,1.388e-23,0,1.388e-23,0
3300,488.11,1.422e-23,0,1.422e-23,0
3301,488.16,1.427e-23,0,1.427e-23,0
3302,488.21,1.401e-23,0,1.401e-23,0
3303,488.26,1.347e-23,0,1.347e-23,0
3304,488.31,1.2699999999999999e-23,0,1.2699999999999999e-23,0
3305,488.36,1.171e-23,0,1.171e-23,0
3306,488.41,1.058e-23,0,1.058e-23,0
3307,488.46,9.357999999999998e-24,0,9.357999999999998e-24,0
3308,488.51,8.107000000000001e-24,0,8.107000000000001e-24,0
