,Wavelength,Sum,O I (9.7e-01),O II (3.3e-02),O III (2.3e-12)
2502,332.56,0.03413,0.03413,6.387000000000001e-22,3.1380000000000003e-25
2503,332.61,0.03559,0.03559,1.088e-22,4.6960000000000005e-25
2504,332.66,0.03565,0.03565,0,6.777999999999999e-25
2505,332.71,0.03436,0.03436,0,9.419999999999999e-25
2506,332.76,0.03197,0.03197,0,1.261e-24
2507,332.81,0.02882,0.02882,0,1.6280000000000002e-24
2508,332.86,0.02532,0.02532,0,2.031e-24
2509,332.91,0.02179,0.02179,0,2.4580000000000004e-24
2510,332.96,0.0185,0.0185,0,2.9089999999999997e-24
2511,333.01,0.015580000000000002,0.015580000000000002,0,3.4219999999999995e-24
2512,333.06,0.013059999999999999,0.013059999999999999,0,4.123e-24
2513,333.11,0.010920000000000001,0.010920000000000001,0,5.322e-24
2514,333.16,0.009066,0.009066,0,7.7e-24
2515,333.21,0.007448000000000001,0.007448000000000001,0,1.262e-23
2516,333.26,0.006017,0.006017,0,2.264e-23
2517,333.31,0.004749000000000001,0.004749000000000001,0,4.228e-23
2518,333.36,0.003643,0.003643,0,7.897e-23
2519,333.41,0.002704,0.002704,0,1.4419999999999998e-22
2520,333.46,0.001935,0.001935,0,2.5450000000000003e-22
2521,333.51,0.001333,0.001333,0,4.317e-22
2522,333.56,0.0008814,0.0008814,0,7.019e-22
2523,333.61,0.0005592,0.0005592,0,1.092e-21
2524,333.66,0.00033999999999999997,0.00033999999999999997,0,1.626e-21
2525,333.71,0.0001981,0.0001981,0,2.316e-21
2526,333.76,0.0001105,0.0001105,0,3.155e-21
2527,333.81,5.899e-05,5.899e-05,0,4.109e-21
2528,333.86,3.015e-05,3.015e-05,0,5.1169999999999996e-21
2529,333.91,1.474e-05,1.474e-05,0,6.0940000000000005e-21
2530,333.96,6.8989999999999995e-06,6.8989999999999995e-06,0,6.938999999999999e-21
2531,334.01,3.0889999999999996e-06,3.0889999999999996e-06,0,7.554999999999999e-21
2532,334.06,1.323e-06,1.323e-06,0,7.866e-21
2533,334.11,5.421e-07,5.421e-07,0,7.831e-21
2534,334.16,2.125e-07,2.125e-07,0,7.455e-21
2535,334.21,7.969e-08,7.969e-08,0,6.785e-21
2536,334.26,2.859e-08,2.859e-08,0,5.905e-21
2537,334.31,9.808000000000001e-09,9.808000000000001e-09,0,4.915e-21
2538,334.36,3.218e-09,3.218e-09,0,3.911e-21
2539,334.41,1.01e-09,1.01e-09,0,2.976e-21
2540,334.46,3.0330000000000003e-10,3.0330000000000003e-10,0,2.165e-21
2541,334.51,8.706999999999999e-11,8.706999999999999e-11,0,1.507e-21
2542,334.56,2.3909999999999998e-11,2.3909999999999998e-11,0,1.0030000000000001e-21
2543,334.61,6.278e-12,6.278e-12,0,6.383e-22
2544,334.66,1.5769999999999998e-12,1.5769999999999998e-12,0,3.8910000000000003e-22
2545,334.71,3.786e-13,3.786e-13,0,2.274e-22
2546,334.76,8.696e-14,8.696e-14,0,1.2789999999999998e-22
2547,334.81,1.91e-14,1.91e-14,0,6.995999999999999e-23
2548,334.86,4.011e-15,4.011e-15,0,3.7950000000000004e-23
2549,334.91,8.055e-16,8.055e-16,0,2.127e-23
2550,334.96,1.547e-16,1.547e-16,0,1.3089999999999999e-23
2551,335.01,2.8399999999999997e-17,2.8399999999999997e-17,0,9.291e-24
2552,335.06,4.9589999999999996e-18,4.9589999999999996e-18,0,7.563e-24
2553,335.11,7.690000000000001e-19,7.690000000000001e-19,0,6.672999999999999e-24
2554,335.16,6.022999999999999e-24,0,0,6.022999999999999e-24
2555,335.21,5.369e-24,0,0,5.369e-24
2556,335.26,4.643e-24,0,0,4.643e-24
2557,335.31,3.868000000000001e-24,0,0,3.868000000000001e-24
2558,335.36,3.097e-24,0,0,3.097e-24
2559,335.41,2.384e-24,0,0,2.384e-24
2560,335.46,1.768e-24,0,0,1.768e-24
2561,335.51,1.272e-24,0,0,1.272e-24
2562,335.56,8.993e-25,0,0,8.993e-25
2563,335.61,6.437000000000001e-25,0,0,6.437000000000001e-25
2564,335.66,8.731999999999999e-23,0,8.683e-23,4.918e-25
2565,335.71,5.13e-22,0,5.126000000000001e-22,4.296e-25
2566,335.76,2.8969999999999998e-21,0,2.896e-21,4.452999999999999e-25
2567,335.81,1.5659999999999998e-20,0,1.5659999999999998e-20,5.295e-25
2568,335.86,8.106e-20,0,8.106e-20,6.739000000000001e-25
2569,335.91,4.0159999999999995e-19,0,4.0159999999999995e-19,8.686000000000001e-25
2570,335.96,1.904e-18,0,1.904e-18,1.1e-24
2571,336.01,8.64e-18,0,8.64e-18,1.35e-24
2572,336.06,3.753e-17,0,3.753e-17,1.595e-24
2573,336.11,1.56e-16,0,1.56e-16,1.807e-24
2574,336.16,6.207000000000001e-16,0,6.207000000000001e-16,1.962e-24
2575,336.21,2.364e-15,0,2.364e-15,2.04e-24
2576,336.26,8.615000000000001e-15,0,8.615000000000001e-15,2.0299999999999998e-24
2577,336.31,3.005e-14,0,3.005e-14,1.9330000000000002e-24
2578,336.36,1.003e-13,0,1.003e-13,1.761e-24
2579,336.41,3.206e-13,0,3.206e-13,1.536e-24
2580,336.46,9.806e-13,0,9.806e-13,1.2809999999999999e-24
2581,336.51,2.8710000000000006e-12,0,2.8710000000000006e-12,1.022e-24
2582,336.56,8.043e-12,0,8.043e-12,7.804999999999999e-25
2583,336.61,2.157e-11,0,2.157e-11,5.702e-25
2584,336.66,5.535e-11,0,5.535e-11,3.9850000000000007e-25
2585,336.71,1.36e-10,0,1.36e-10,2.6650000000000003e-25
2586,336.76,3.197e-10,0,3.197e-10,1.7050000000000002e-25
2587,336.81,7.193e-10,0,7.193e-10,1.045e-25
2588,336.86,1.5490000000000001e-09,0,1.5490000000000001e-09,6.137000000000001e-26
2589,336.91,3.1940000000000003e-09,0,3.1940000000000003e-09,3.4779999999999996e-26
2590,336.96,6.301e-09,0,6.301e-09,1.941e-26
2591,337.01,1.1899999999999999e-08,0,1.1899999999999999e-08,1.138e-26
2592,337.06,2.15e-08,0,2.15e-08,8.106000000000001e-27
2593,337.11,3.72e-08,0,3.72e-08,8.078e-27
2594,337.16,6.158e-08,0,6.158e-08,1.056e-26
2595,337.21,9.757999999999999e-08,0,9.757999999999999e-08,1.5309999999999999e-26
2596,337.26,1.48e-07,0,1.48e-07,2.2330000000000002e-26
2597,337.31,2.148e-07,0,2.148e-07,3.164e-26
2598,337.36,2.984e-07,0,2.984e-07,4.3119999999999996e-26
2599,337.41,3.968e-07,0,3.968e-07,5.637999999999999e-26
2600,337.46,5.050999999999999e-07,0,5.050999999999999e-07,7.069e-26
2601,337.51,6.152000000000001e-07,0,6.152000000000001e-07,8.504000000000001e-26
2602,337.56,7.172e-07,0,7.172e-07,9.828e-26
2603,337.61,8.003e-07,0,8.003e-07,1.093e-25
2604,337.66,8.546999999999999e-07,0,8.546999999999999e-07,1.1740000000000001e-25
2605,337.71,8.736e-07,0,8.736e-07,1.225e-25
2606,337.76,8.546999999999999e-07,0,8.546999999999999e-07,1.2520000000000001e-25
2607,337.81,8.003e-07,0,8.003e-07,1.2679999999999999e-25
2608,337.86,7.172e-07,0,7.172e-07,1.292e-25
2609,337.91,6.152000000000001e-07,0,6.152000000000001e-07,1.3459999999999999e-25
2610,337.96,5.052e-07,0,5.052e-07,1.4480000000000003e-25
2611,338.01,3.9710000000000003e-07,0,3.9710000000000003e-07,1.613e-25
2612,338.06,2.9899999999999996e-07,0,2.9899999999999996e-07,1.844e-25
2613,338.11,2.1609999999999998e-07,0,2.1609999999999998e-07,2.133e-25
2614,338.16,1.508e-07,0,1.508e-07,2.462e-25
2615,338.21,1.033e-07,0,1.033e-07,2.8010000000000003e-25
2616,338.26,7.299999999999999e-08,0,7.299999999999999e-08,3.1140000000000004e-25
2617,338.31,5.8839999999999996e-08,0,5.8839999999999996e-08,3.366e-25
2618,338.36,6.079e-08,0,6.079e-08,3.5260000000000006e-25
2619,338.41,8.017000000000001e-08,0,8.017000000000001e-08,3.571e-25
2620,338.46,1.199e-07,0,1.199e-07,3.491e-25
2621,338.51,1.8410000000000001e-07,0,1.8410000000000001e-07,3.292e-25
2622,338.56,2.774e-07,0,2.774e-07,2.993e-25
2623,338.61,4.0350000000000003e-07,0,4.0350000000000003e-07,2.621e-25
2624,338.66,5.634000000000001e-07,0,5.634000000000001e-07,2.21e-25
2625,338.71,7.537000000000001e-07,0,7.537000000000001e-07,1.795e-25
2626,338.76,9.657e-07,0,9.657e-07,1.4060000000000002e-25
2627,338.81,1.185e-06,0,1.185e-06,1.066e-25
2628,338.86,1.392e-06,0,1.392e-06,7.872e-26
2629,338.91,1.565e-06,0,1.565e-06,5.761e-26
2630,338.96,1.685e-06,0,1.685e-06,4.3119999999999996e-26
2631,339.01,1.7369999999999998e-06,0,1.7369999999999998e-06,3.4620000000000003e-26
2632,339.06,1.715e-06,0,1.715e-06,3.119e-26
2633,339.11,1.62e-06,0,1.62e-06,3.177e-26
2634,339.16,1.466e-06,0,1.466e-06,3.524e-26
2635,339.21,1.27e-06,0,1.27e-06,4.0460000000000005e-26
2636,339.26,1.053e-06,0,1.053e-06,4.632e-26
2637,339.31,8.365000000000001e-07,0,8.365000000000001e-07,5.179e-26
2638,339.36,6.36e-07,0,6.36e-07,5.602999999999999e-26
2639,339.41,4.629e-07,0,4.629e-07,5.847e-26
2640,339.46,3.226e-07,0,3.226e-07,5.899e-26
2641,339.51,2.153e-07,0,2.153e-07,5.814e-26
2642,339.56,1.375e-07,0,1.375e-07,5.746e-26
2643,339.61,8.412e-08,0,8.412e-08,6.017999999999999e-26
