,Wavelength,Sum,C I (6.9e-01),C II (3.1e-01),C III (8.0e-08)
459,223.07,2.968e-12,0,2.968e-12,5.371e-29
460,223.12,1.441e-11,0,1.441e-11,6.585e-30
461,223.17,6.368000000000001e-11,0,6.368000000000001e-11,7.293999999999999e-31
462,223.22,2.563e-10,0,2.563e-10,7.299999999999999e-32
463,223.27,9.392e-10,0,9.392e-10,6.601999999999999e-33
464,223.32,3.134e-09,0,3.134e-09,5.395999999999999e-34
465,223.37,9.526e-09,0,9.526e-09,3.9840000000000005e-35
466,223.42,2.638e-08,0,2.638e-08,2.658e-36
467,223.47,6.657e-08,0,6.657e-08,0
468,223.52,1.532e-07,0,1.532e-07,0
469,223.57,3.219e-07,0,3.219e-07,0
470,223.62,6.184000000000001e-07,0,6.184000000000001e-07,0
471,223.67,1.089e-06,0,1.089e-06,0
472,223.72,1.7619999999999998e-06,0,1.7619999999999998e-06,0
473,223.77,2.635e-06,0,2.635e-06,0
474,223.82,3.662e-06,0,3.662e-06,0
475,223.87,4.765e-06,0,4.765e-06,0
476,223.92,5.848e-06,0,5.848e-06,0
477,223.97,6.8160000000000005e-06,0,6.8160000000000005e-06,0
478,224.02,7.576e-06,0,7.576e-06,0
479,224.07,8.035e-06,0,8.035e-06,0
480,224.12,8.101000000000001e-06,0,8.101000000000001e-06,0
481,224.17,7.719e-06,0,7.719e-06,0
482,224.22,6.898e-06,0,6.898e-06,0
483,224.27,5.742e-06,0,5.742e-06,0
484,224.32,4.425e-06,0,4.425e-06,0
485,224.37,3.1419999999999997e-06,0,3.1419999999999997e-06,0
486,224.42,2.047e-06,0,2.047e-06,0
487,224.47,1.221e-06,0,1.221e-06,0
488,224.52,6.65e-07,0,6.65e-07,0
489,224.57,3.3020000000000003e-07,0,3.3020000000000003e-07,0
490,224.62,1.493e-07,0,1.493e-07,0
491,224.67,6.143e-08,0,6.143e-08,0
492,224.72,2.2969999999999997e-08,0,2.2969999999999997e-08,0
493,224.77,7.8e-09,0,7.8e-09,0
494,224.82,2.405e-09,0,2.405e-09,0
495,224.87,6.726e-10,0,6.726e-10,0
496,224.92,1.7059999999999998e-10,0,1.7059999999999998e-10,0
497,224.97,3.9259999999999995e-11,0,3.9259999999999995e-11,0
498,225.02,8.187000000000001e-12,0,8.187000000000001e-12,0
499,225.07,1.547e-12,0,1.547e-12,0
500,225.12,2.65e-13,0,2.65e-13,0
501,225.17,4.111e-14,0,4.111e-14,0
502,225.22,5.7780000000000004e-15,0,5.7780000000000004e-15,0
503,225.27,7.355e-16,0,7.355e-16,0
504,225.32,8.479999999999999e-17,0,8.479999999999999e-17,0
505,225.37,8.861000000000001e-18,0,8.861000000000001e-18,0
506,225.42,9.1e-19,0,9.1e-19,0
507,225.47,8.337e-19,0,8.337e-19,0
508,225.52,7.26e-18,0,7.26e-18,0
509,225.57,6.275e-17,0,6.275e-17,0
510,225.62,4.9329999999999995e-16,0,4.9329999999999995e-16,0
511,225.67,3.5270000000000003e-15,0,3.5270000000000003e-15,0
512,225.72,2.294e-14,0,2.294e-14,0
513,225.77,1.359e-13,0,1.359e-13,0
514,225.82,7.341e-13,0,7.341e-13,0
515,225.87,3.618e-12,0,3.618e-12,0
516,225.92,1.63e-11,0,1.63e-11,0
517,225.97,6.723999999999999e-11,0,6.723999999999999e-11,0
518,226.02,2.545e-10,0,2.545e-10,0
519,226.07,8.856e-10,0,8.856e-10,0
520,226.12,2.841e-09,0,2.841e-09,0
521,226.17,8.428e-09,0,8.428e-09,0
522,226.22,2.318e-08,0,2.318e-08,0
523,226.27,5.9299999999999995e-08,0,5.9299999999999995e-08,0
524,226.32,1.4150000000000002e-07,0,1.4150000000000002e-07,0
525,226.37,3.161e-07,0,3.161e-07,0
526,226.42,6.626e-07,0,6.626e-07,0
527,226.47,1.307e-06,0,1.307e-06,0
528,226.52,2.434e-06,0,2.434e-06,0
529,226.57,4.28e-06,0,4.28e-06,0
530,226.62,7.11e-06,0,7.11e-06,0
531,226.67,1.115e-05,0,1.115e-05,0
532,226.72,1.645e-05,0,1.645e-05,0
533,226.77,2.276e-05,0,2.276e-05,0
534,226.82,2.941e-05,0,2.941e-05,0
535,226.87,3.532e-05,0,3.532e-05,0
536,226.92,3.928e-05,0,3.928e-05,0
537,226.97,4.03e-05,0,4.03e-05,0
538,227.02,3.804e-05,0,3.804e-05,0
539,227.07,3.295e-05,0,3.295e-05,0
540,227.12,2.614e-05,0,2.614e-05,0
541,227.17,1.896e-05,0,1.896e-05,0
542,227.22,1.257e-05,0,1.257e-05,0
543,227.27,7.603e-06,0,7.603e-06,0
544,227.32,4.195e-06,0,4.195e-06,0
545,227.37,2.11e-06,0,2.11e-06,0
546,227.42,9.673e-07,0,9.673e-07,0
547,227.47,4.039e-07,0,4.039e-07,0
548,227.52,1.535e-07,0,1.535e-07,0
549,227.57,5.314e-08,0,5.314e-08,0
550,227.62,1.6740000000000003e-08,0,1.6740000000000003e-08,1.8850000000000003e-39
551,227.67,4.799e-09,0,4.799e-09,2.4969999999999997e-38
552,227.72,1.252e-09,0,1.252e-09,1.24e-36
553,227.77,2.969e-10,0,2.969e-10,2.1059999999999998e-35
554,227.82,6.406e-11,0,6.406e-11,2.63e-34
555,227.87,1.2570000000000002e-11,0,1.2570000000000002e-11,2.924e-33
556,227.92,2.2430000000000004e-12,0,2.2430000000000004e-12,2.975e-32
557,227.97,3.638e-13,0,3.638e-13,2.766e-31
558,228.02,5.364e-14,0,5.364e-14,2.351e-30
559,228.07,7.189e-15,0,7.189e-15,1.824e-29
560,228.12,8.756000000000001e-16,0,8.756000000000001e-16,1.2919999999999998e-28
561,228.17,9.691999999999999e-17,0,9.691999999999999e-17,8.349e-28
562,228.22,9.748e-18,0,9.748e-18,4.922999999999999e-27
563,228.27,8.908e-19,0,8.908e-19,2.6470000000000003e-26
564,228.32,7.458999999999999e-20,0,7.393e-20,6.625e-22
565,228.37,1.351e-20,0,5.028e-21,8.478e-21
566,228.42,9.871000000000001e-20,0,0,9.871000000000001e-20
567,228.47,1.0449999999999998e-18,0,0,1.0449999999999998e-18
568,228.52,1.007e-17,0,0,1.007e-17
569,228.57,8.822e-17,0,0,8.822e-17
570,228.62,7.03e-16,0,0,7.03e-16
571,228.67,5.096e-15,0,0,5.096e-15
572,228.72,3.36e-14,0,0,3.36e-14
573,228.77,2.015e-13,0,0,2.015e-13
574,228.82,1.099e-12,0,0,1.099e-12
575,228.87,5.4529999999999995e-12,0,0,5.4529999999999995e-12
576,228.92,2.461e-11,0,0,2.461e-11
577,228.97,1.01e-10,0,0,1.01e-10
578,229.02,3.7719999999999995e-10,0,0,3.7719999999999995e-10
579,229.07,1.2809999999999998e-09,0,0,1.2809999999999998e-09
580,229.12,3.956e-09,0,0,3.956e-09
581,229.17,1.1120000000000001e-08,0,0,1.1120000000000001e-08
582,229.22,2.841e-08,0,0,2.841e-08
583,229.27,6.603e-08,0,0,6.603e-08
584,229.32,1.396e-07,0,0,1.396e-07
585,229.37,2.685e-07,0,0,2.685e-07
586,229.42,4.697e-07,0,0,4.697e-07
587,229.47,7.473e-07,0,0,7.473e-07
588,229.52,1.081e-06,0,0,1.081e-06
589,229.57,1.424e-06,0,0,1.424e-06
590,229.62,1.7040000000000001e-06,0,0,1.7040000000000001e-06
591,229.67,1.8559999999999999e-06,0,0,1.8559999999999999e-06
592,229.72,1.839e-06,0,0,1.839e-06
593,229.77,1.657e-06,0,0,1.657e-06
594,229.82,1.3580000000000002e-06,0,0,1.3580000000000002e-06
595,229.87,1.012e-06,0,0,1.012e-06
596,229.92,6.862000000000001e-07,0,0,6.862000000000001e-07
597,229.97,4.232e-07,0,0,4.232e-07
598,230.02,2.374e-07,0,0,2.374e-07
599,230.07,1.211e-07,0,0,1.211e-07
600,230.12,5.6210000000000005e-08,0,0,5.6210000000000005e-08
601,230.17,2.373e-08,0,0,2.373e-08
602,230.22,9.11e-09,0,0,9.11e-09
603,230.27,3.182e-09,0,0,3.182e-09
604,230.32,1.011e-09,0,0,1.011e-09
605,230.37,2.92e-10,0,0,2.92e-10
606,230.42,7.674e-11,0,0,7.674e-11
607,230.47,1.8339999999999998e-11,0,0,1.8339999999999998e-11
608,230.52,3.989e-12,0,0,3.989e-12
609,230.57,7.888e-13,0,0,7.888e-13
610,230.62,1.419e-13,0,0,1.419e-13
611,230.67,2.3219999999999998e-14,0,0,2.3219999999999998e-14
612,230.72,3.4549999999999995e-15,0,0,3.4549999999999995e-15
613,230.77,4.677e-16,0,0,4.677e-16
614,230.82,5.76e-17,0,0,5.76e-17
615,230.87,6.456000000000001e-18,0,0,6.456000000000001e-18
616,230.92,6.618e-19,0,0,6.618e-19
617,230.97,1.6630000000000003e-18,0,1.5990000000000001e-18,6.417000000000001e-20
618,231.02,1.968e-17,0,1.967e-17,7.174999999999999e-21
619,231.07,2.333e-16,0,2.333e-16,1.546e-21
620,231.12,2.428e-15,0,2.428e-15,5.918e-22
621,231.17,2.303e-14,0,2.303e-14,2.766e-22
622,231.22,2e-13,0,2e-13,1.1770000000000002e-22
623,231.27,1.5919999999999999e-12,0,1.5919999999999999e-12,4.557e-23
624,231.32,1.1619999999999998e-11,0,1.1619999999999998e-11,1.607e-23
625,231.37,7.790999999999999e-11,0,7.790999999999999e-11,5.158e-24
626,231.42,4.804e-10,0,4.804e-10,1.5069999999999998e-24
627,231.47,2.7279999999999997e-09,0,2.7279999999999997e-09,4.0089999999999997e-25
628,231.52,1.4290000000000001e-08,0,1.4290000000000001e-08,9.709000000000001e-26
629,231.58,9.391e-08,0,9.391e-08,1.5640000000000003e-26
630,231.63,4.14e-07,0,4.14e-07,3.0810000000000003e-27
631,231.68,1.69e-06,0,1.69e-06,5.524e-28
632,231.73,6.3979999999999996e-06,0,6.3979999999999996e-06,9.017e-29
633,231.78,2.245e-05,0,2.245e-05,1.3399999999999998e-29
634,231.83,7.304e-05,0,7.304e-05,1.813e-30
635,231.88,0.00022019999999999999,0,0.00022019999999999999,2.233e-31
636,231.93,0.0006147,0,0.0006147,2.5029999999999997e-32
637,231.98,0.0015869999999999999,0,0.0015869999999999999,2.555e-33
638,232.03,0.0037869999999999996,0,0.0037869999999999996,2.374e-34
639,232.08,0.008337,0,0.008337,2.0079999999999998e-35
640,232.13,0.016919999999999998,0,0.016919999999999998,1.5460000000000002e-36
641,232.18,0.03165,0,0.03165,0
642,232.23,0.05449,0,0.05449,0
643,232.28,0.08636,0,0.08636,0
644,232.33,0.126,0,0.126,0
645,232.38,0.1694,0,0.1694,0
646,232.43,0.2102,0,0.2102,0
647,232.48,0.2414,0,0.2414,0
648,232.53,0.2581,0,0.2581,0
649,232.58,0.2584,0,0.2584,0
650,232.63,0.2447,0,0.2447,0
651,232.68,0.2214,0,0.2214,0
652,232.73,0.1933,0,0.1933,0
653,232.78,0.1636,0,0.1636,0
654,232.83,0.1343,0,0.1343,0
655,232.88,0.1062,0,0.1062,0
656,232.93,0.07995,0,0.07995,0
657,232.98,0.056760000000000005,0,0.056760000000000005,0
658,233.03,0.037610000000000005,0,0.037610000000000005,0
659,233.08,0.0231,0,0.0231,0
660,233.13,0.013080000000000001,0,0.013080000000000001,0
661,233.18,0.006803,0,0.006803,0
662,233.23,0.003242,0,0.003242,0
663,233.28,0.0014140000000000001,0,0.0014140000000000001,0
664,233.33,0.0005636,0,0.0005636,0
665,233.38,0.0002052,0,0.0002052,0
666,233.43,6.821e-05,0,6.821e-05,0
667,233.48,2.069e-05,0,2.069e-05,0
668,233.53,5.727999999999999e-06,0,5.727999999999999e-06,0
669,233.58,1.446e-06,0,1.446e-06,0
670,233.63,3.332e-07,0,3.332e-07,0
671,233.68,7.002e-08,0,7.002e-08,0
672,233.73,1.3419999999999999e-08,0,1.3419999999999999e-08,0
673,233.78,2.346e-09,0,2.346e-09,0
674,233.83,3.739e-10,0,3.739e-10,0
675,233.88,5.436e-11,0,5.436e-11,0
676,233.93,7.207000000000001e-12,0,7.207000000000001e-12,0
677,233.98,8.713e-13,0,8.713e-13,0
678,234.03,9.607e-14,0,9.607e-14,0
679,234.08,9.659e-15,0,9.659e-15,0
680,234.13,8.852000000000001e-16,0,8.852000000000001e-16,0
681,234.18,7.401999999999999e-17,0,7.401999999999999e-17,0
682,234.23,5.6439999999999994e-18,0,5.6439999999999994e-18,0
683,238.73,4.222999999999999e-19,0,4.222999999999999e-19,0
684,238.78,5.513e-18,0,5.513e-18,0
685,238.83,6.039999999999999e-17,0,6.039999999999999e-17,0
686,238.88,6.072999999999999e-16,0,6.072999999999999e-16,0
687,238.93,5.604999999999999e-15,0,5.604999999999999e-15,0
688,238.98,4.75e-14,0,4.75e-14,0
689,239.03,3.695e-13,0,3.695e-13,0
690,239.08,2.64e-12,0,2.64e-12,0
691,239.13,1.731e-11,0,1.731e-11,0
692,239.18,1.043e-10,0,1.043e-10,0
693,239.23,5.772e-10,0,5.772e-10,0
694,239.28,2.934e-09,0,2.934e-09,0
695,239.33,1.37e-08,0,1.37e-08,0
696,239.38,5.877000000000001e-08,0,5.877000000000001e-08,0
697,239.43,2.3170000000000002e-07,0,2.3170000000000002e-07,0
698,239.48,8.394e-07,0,8.394e-07,0
699,239.53,2.795e-06,0,2.795e-06,0
700,239.58,8.553e-06,0,8.553e-06,0
701,239.63,2.406e-05,0,2.406e-05,0
702,239.68,6.223e-05,0,6.223e-05,0
703,239.73,0.00014790000000000002,0,0.00014790000000000002,0
704,239.78,0.0003234,0,0.0003234,0
705,239.83,0.0006498999999999999,0,0.0006498999999999999,0
706,239.88,0.001201,0,0.001201,0
707,239.93,0.002041,0,0.002041,0
708,239.98,0.003188,0,0.003188,0
709,240.03,0.004579,0,0.004579,0
710,240.08,0.006047,0,0.006047,0
711,240.13,0.0073409999999999994,0,0.0073409999999999994,0
712,240.18,0.008194,0,0.008194,0
713,240.23,0.008407,0,0.008407,0
714,240.28,0.007929,0,0.007929,0
715,240.33,0.006873000000000001,0,0.006873000000000001,0
716,240.38,0.005475,0,0.005475,0
717,240.43,0.004007999999999999,0,0.004007999999999999,0
718,240.48,0.002695,0,0.002695,0
719,240.53,0.001666,0,0.001666,0
720,240.58,0.0009455,0,0.0009455,0
721,240.63,0.000493,0,0.000493,0
722,240.68,0.00023609999999999997,0,0.00023609999999999997,0
723,240.73,0.0001038,0,0.0001038,0
724,240.78,4.192e-05,0,4.192e-05,0
725,240.83,1.554e-05,0,1.554e-05,0
726,240.88,5.291e-06,0,5.291e-06,0
727,240.93,1.653e-06,0,1.653e-06,0
728,240.98,4.742e-07,0,4.742e-07,0
729,241.03,1.248e-07,0,1.248e-07,0
730,241.08,3.016e-08,0,3.016e-08,0
731,241.13,6.689e-09,0,6.689e-09,0
732,241.18,1.361e-09,0,1.361e-09,0
733,241.23,2.541e-10,0,2.541e-10,0
734,241.28,4.3530000000000004e-11,0,4.3530000000000004e-11,0
735,241.33,6.843e-12,0,6.843e-12,0
736,241.38,9.869e-13,0,9.869e-13,0
737,241.43,1.317e-13,0,1.317e-13,0
738,241.48,2.5169999999999998e-14,0,2.5169999999999998e-14,0
739,241.53,6.864e-14,0,6.864e-14,0
740,241.58,4.407e-13,0,4.407e-13,0
741,241.63,2.666e-12,0,2.666e-12,0
742,241.68,1.482e-11,0,1.482e-11,0
743,241.73,7.567e-11,0,7.567e-11,0
744,241.78,3.5499999999999996e-10,0,3.5499999999999996e-10,0
745,241.83,1.5299999999999999e-09,0,1.5299999999999999e-09,0
746,241.88,6.057e-09,0,6.057e-09,0
747,241.93,2.2030000000000003e-08,0,2.2030000000000003e-08,0
748,241.98,7.362000000000001e-08,0,7.362000000000001e-08,0
749,242.03,2.26e-07,0,2.26e-07,0
750,242.08,6.372e-07,0,6.372e-07,0
751,242.13,1.651e-06,0,1.651e-06,0
752,242.18,3.929e-06,0,3.929e-06,0
753,242.23,8.589e-06,0,8.589e-06,0
754,242.28,1.725e-05,0,1.725e-05,0
755,242.33,3.183e-05,0,3.183e-05,0
756,242.38,5.395e-05,0,5.395e-05,0
757,242.43,8.401e-05,0,8.401e-05,0
758,242.48,0.0001202,0,0.0001202,0
759,242.53,0.0001579,0,0.0001579,0
760,242.58,0.00019069999999999997,0,0.00019069999999999997,0
761,242.63,0.00021150000000000002,0,0.00021150000000000002,0
762,242.68,0.0002156,0,0.0002156,0
763,242.73,0.0002019,0,0.0002019,0
764,242.78,0.00017380000000000002,0,0.00017380000000000002,0
765,242.83,0.00013769999999999999,0,0.00013769999999999999,0
766,242.88,0.00010049999999999999,0,0.00010049999999999999,0
767,242.93,6.782e-05,0,6.782e-05,0
768,242.98,4.257e-05,0,4.257e-05,0
769,243.03,2.521e-05,0,2.521e-05,0
770,243.08,1.446e-05,0,1.446e-05,0
771,243.13,8.435e-06,0,8.435e-06,0
772,243.18,5.342000000000001e-06,0,5.342000000000001e-06,0
773,243.23,3.863e-06,0,3.863e-06,0
774,243.28,3.1739999999999996e-06,0,3.1739999999999996e-06,0
775,243.33,2.8160000000000002e-06,0,2.8160000000000002e-06,0
776,243.38,2.557e-06,0,2.557e-06,0
777,243.43,2.292e-06,0,2.292e-06,0
778,243.48,1.982e-06,0,1.982e-06,0
779,243.53,1.633e-06,0,1.633e-06,0
780,243.58,1.271e-06,0,1.271e-06,0
781,243.63,9.293999999999999e-07,0,9.293999999999999e-07,0
782,243.68,6.364e-07,0,6.364e-07,0
783,243.73,4.0689999999999997e-07,0,4.0689999999999997e-07,0
784,243.78,2.424e-07,0,2.424e-07,0
785,243.83,1.343e-07,0,1.343e-07,0
786,243.88,6.912000000000001e-08,0,6.912000000000001e-08,0
787,243.93,3.298e-08,0,3.298e-08,0
788,243.98,1.4569999999999999e-08,0,1.4569999999999999e-08,0
789,244.03,5.951e-09,0,5.951e-09,0
790,244.08,2.246e-09,0,2.246e-09,0
791,244.13,7.825e-10,0,7.825e-10,0
792,244.18,2.514e-10,0,2.514e-10,0
793,244.23,7.444e-11,0,7.444e-11,1.5579999999999998e-35
794,244.28,2.031e-11,0,2.031e-11,1.7629999999999998e-34
795,244.33,5.1e-12,0,5.1e-12,1.836e-33
796,244.38,1.1790000000000001e-12,0,1.1790000000000001e-12,1.7609999999999997e-32
797,244.43,2.508e-13,0,2.508e-13,1.554e-31
798,244.48,4.9089999999999996e-14,0,4.9089999999999996e-14,1.263e-30
799,244.53,8.837e-15,0,8.837e-15,9.447e-30
800,244.58,1.4630000000000001e-15,0,1.4630000000000001e-15,6.505e-29
801,244.63,2.227e-16,0,2.227e-16,4.123e-28
802,244.68,3.1169999999999997e-17,0,3.1169999999999997e-17,2.4059999999999997e-27
803,244.73,4.011e-18,0,4.011e-18,1.292e-26
804,244.78,4.745000000000001e-19,0,4.745000000000001e-19,6.387999999999999e-26
805,244.83,5.161e-20,0,5.161e-20,2.907e-25
806,244.88,5.151e-21,0,5.149e-21,1.218e-24
807,244.93,4.781000000000001e-22,0,4.734e-22,4.697e-24
808,244.98,5.668e-23,0,4e-23,1.6679999999999998e-23
809,245.03,5.449000000000001e-23,0,0,5.449000000000001e-23
810,245.08,1.639e-22,0,0,1.639e-22
811,245.13,4.539e-22,0,0,4.539e-22
812,245.18,1.1569999999999999e-21,0,0,1.1569999999999999e-21
813,245.23,2.715e-21,0,0,2.715e-21
814,245.28,5.865e-21,0,0,5.865e-21
815,245.33,1.1659999999999999e-20,0,0,1.1659999999999999e-20
816,245.38,2.134e-20,0,0,2.134e-20
817,245.43,3.596e-20,0,0,3.596e-20
818,245.48,5.577999999999999e-20,0,0,5.577999999999999e-20
819,245.53,7.962999999999999e-20,0,0,7.962999999999999e-20
820,245.58,1.047e-19,0,0,1.047e-19
821,245.63,1.266e-19,0,0,1.266e-19
822,245.68,1.41e-19,0,0,1.41e-19
823,245.73,1.446e-19,0,0,1.446e-19
824,245.78,1.364e-19,0,0,1.364e-19
825,245.83,1.185e-19,0,0,1.185e-19
826,245.88,9.476000000000001e-20,0,0,9.476000000000001e-20
827,245.93,6.975e-20,0,0,6.975e-20
828,245.98,4.7259999999999997e-20,0,0,4.7259999999999997e-20
829,246.03,2.948e-20,0,0,2.948e-20
830,246.08,1.693e-20,0,0,1.693e-20
831,246.13,8.947e-21,0,0,8.947e-21
832,246.18,4.353e-21,0,0,4.353e-21
833,246.23,1.95e-21,0,0,1.95e-21
834,246.28,8.038e-22,0,0,8.038e-22
835,246.33,3.0510000000000003e-22,0,0,3.0510000000000003e-22
836,246.38,1.885e-12,1.885e-12,0,1.066e-22
837,246.43,2.013e-11,2.013e-11,0,3.427e-23
838,246.48,1.9819999999999997e-10,1.9819999999999997e-10,0,1.015e-23
839,246.53,1.799e-09,1.799e-09,0,2.7650000000000004e-24
840,246.58,1.505e-08,1.505e-08,0,6.936e-25
841,246.63,1.161e-07,1.161e-07,0,1.602e-25
842,246.68,8.254000000000001e-07,8.254000000000001e-07,0,3.4039999999999997e-26
843,246.73,5.41e-06,5.41e-06,0,6.662e-27
844,246.78,3.268e-05,3.268e-05,0,1.1999999999999998e-27
845,246.83,0.000182,0.000182,0,1.9900000000000002e-28
846,246.88,0.0009346000000000001,0.0009346000000000001,0,3.037e-29
847,246.93,0.004424,0.004424,0,4.266e-30
848,246.98,0.0193,0.0193,0,5.518e-31
849,247.03,0.07762000000000001,0.07762000000000001,0,6.57e-32
850,247.08,0.2878,0.2878,0,7.199999999999999e-33
851,247.13,0.9836,0.9836,0,7.263999999999999e-34
852,247.18,3.0989999999999998,3.0989999999999998,0,6.744999999999999e-35
853,247.23,9.001,9.001,0,0
854,247.28,24.1,24.1,0,0
855,247.33,59.47,59.47,0,0
856,247.38,135.3,135.3,0,0
857,247.43,283.8,283.8,0,0
858,247.48,548.7,548.7,0,0
859,247.53,977.8,977.8,0,0
860,247.58,1607.0,1607.0,0,0
861,247.63,2433.0,2433.0,0,0
862,247.68,3397.0,3397.0,0,0
863,247.73,4372.0,4372.0,0,0
864,247.78,5187.0,5187.0,0,0
865,247.83,5672.0,5672.0,0,0
866,247.88,5719.0,5719.0,0,0
867,247.93,5315.0,5315.0,0,0
868,247.98,4553.0,4553.0,0,0
869,248.03,3596.0,3596.0,0,0
870,248.08,2618.0,2618.0,0,0
871,248.13,1757.0,1757.0,0,0
872,248.18,1087.0,1087.0,0,0
873,248.23,619.9,619.9,0,0
874,248.28,325.9,325.9,0,0
875,248.33,157.9,157.9,0,0
876,248.38,70.56,70.56,0,0
877,248.43,29.06,29.06,0,0
878,248.48,11.03,11.03,0,0
879,248.53,3.861,3.861,0,0
880,248.58,1.245,1.245,0,0
881,248.63,0.3704,0.3704,0,0
882,248.68,0.1015,0.1015,0,0
883,248.73,0.025660000000000002,0.025660000000000002,0,0
884,248.78,0.005978,0.005978,0,0
885,248.83,0.001284,0.001284,0,0
886,248.88,0.0002541,0.0002541,0,0
887,248.93,4.638e-05,4.638e-05,0,0
888,248.98,7.802000000000001e-06,7.802000000000001e-06,0,0
889,249.03,1.21e-06,1.21e-06,0,0
890,249.08,1.73e-07,1.73e-07,0,0
891,249.13,2.2789999999999998e-08,2.2789999999999998e-08,0,0
892,249.18,2.769e-09,2.769e-09,0,0
893,249.23,3.1010000000000005e-10,3.1010000000000005e-10,0,0
894,249.28,3.201e-11,3.201e-11,0,0
895,249.33,3.046e-12,3.046e-12,0,0
896,249.38,1.2130000000000001e-17,0,1.2130000000000001e-17,0
897,249.43,1.3249999999999998e-16,0,1.3249999999999998e-16,0
898,249.48,1.336e-15,0,1.336e-15,0
899,249.53,1.245e-14,0,1.245e-14,0
900,249.58,1.071e-13,0,1.071e-13,0
901,249.63,8.51e-13,0,8.51e-13,0
902,249.68,6.247e-12,0,6.247e-12,0
903,249.73,4.236e-11,0,4.236e-11,0
904,249.78,2.653e-10,0,2.653e-10,0
905,249.83,1.534e-09,0,1.534e-09,0
906,249.88,8.198e-09,0,8.198e-09,0
907,249.93,4.046e-08,0,4.046e-08,0
908,249.98,1.844e-07,0,1.844e-07,0
909,250.03,7.764e-07,0,7.764e-07,0
910,250.08,3.02e-06,0,3.02e-06,0
911,250.13,1.085e-05,0,1.085e-05,0
912,250.18,3.599e-05,0,3.599e-05,0
913,250.23,0.0001103,0,0.0001103,0
914,250.28,0.00031239999999999995,0,0.00031239999999999995,0
915,250.33,0.0008175000000000001,0,0.0008175000000000001,0
916,250.38,0.001977,0,0.001977,0
917,250.43,0.004418,0,0.004418,0
918,250.48,0.009132,0,0.009132,0
919,250.53,0.01747,0,0.01747,0
920,250.58,0.03096,0,0.03096,0
921,250.63,0.05092,0,0.05092,0
922,250.68,0.07794,0,0.07794,0
923,250.73,0.1115,0,0.1115,0
924,250.78,0.1497,0,0.1497,0
925,250.83,0.1904,0,0.1904,0
926,250.88,0.2313,0,0.2313,0
927,250.93,0.271,0,0.271,0
928,250.98,0.3085,0,0.3085,0
929,251.03,0.3427,0,0.3427,0
930,251.08,0.3704,0,0.3704,0
931,251.13,0.3871,0,0.3871,0
932,251.18,0.3875,0,0.3875,0
933,251.23,0.368,0,0.368,0
934,251.28,0.329,0,0.329,0
935,251.33,0.2752,0,0.2752,0
936,251.38,0.2145,0,0.2145,0
937,251.43,0.1553,0,0.1553,0
938,251.48,0.1043,0,0.1043,0
939,251.53,0.06482,0,0.06482,0
940,251.58,0.03728,0,0.03728,0
941,251.63,0.01983,0,0.01983,0
942,251.68,0.009753,0,0.009753,0
943,251.73,0.0044329999999999994,0,0.0044329999999999994,0
944,251.78,0.0018629999999999999,0,0.0018629999999999999,0
945,251.83,0.0007231,0,0.0007231,0
946,251.88,0.00025939999999999996,0,0.00025939999999999996,0
947,251.93,8.6e-05,0,8.6e-05,0
948,251.98,2.634e-05,0,2.634e-05,0
949,252.03,7.455e-06,0,7.455e-06,0
950,252.08,1.949e-06,0,1.949e-06,0
951,252.13,4.71e-07,0,4.71e-07,0
952,252.18,1.051e-07,0,1.051e-07,0
953,252.23,2.169e-08,0,2.169e-08,0
954,252.28,4.133e-09,0,4.133e-09,0
955,252.33,7.277e-10,0,7.277e-10,0
956,252.38,1.184e-10,0,1.184e-10,0
957,252.43,1.779e-11,0,1.779e-11,0
958,252.48,2.4700000000000006e-12,0,2.4700000000000006e-12,0
959,252.53,3.169e-13,0,3.169e-13,0
960,252.58,3.757e-14,0,3.757e-14,0
961,252.63,4.17e-15,0,4.17e-15,0
962,252.68,8.019999999999999e-16,0,8.019999999999999e-16,0
963,252.73,2.507e-15,0,2.507e-15,0
964,252.78,1.462e-14,0,1.462e-14,0
965,252.83,8.02e-14,0,8.02e-14,0
966,252.88,4.074e-13,0,4.074e-13,0
967,252.93,1.9169999999999996e-12,0,1.9169999999999996e-12,0
968,252.98,8.361000000000001e-12,0,8.361000000000001e-12,0
969,253.03,3.379e-11,0,3.379e-11,0
970,253.08,1.2659999999999998e-10,0,1.2659999999999998e-10,0
