,Wavelength,Sum,B I (2.9e-01),B II (7.1e-01),B III (9.5e-07)
67,203.47,0.0003184,0,0.0003184,0
68,203.52,0.00015859999999999998,0,0.00015859999999999998,0
69,203.57,0.00019350000000000001,0,0.00019350000000000001,0
70,203.62,0.00042,0,0.00042,0
71,203.67,0.0009235,0,0.0009235,0
72,203.72,0.001829,0,0.001829,0
73,203.77,0.0032159999999999997,0,0.0032159999999999997,0
74,203.82,0.005016,0,0.005016,0
75,203.87,0.006939,0,0.006939,0
76,203.92,0.008512,0,0.008512,0
77,203.97,0.009259,0,0.009259,0
78,204.02,0.008931,0,0.008931,0
79,204.07,0.007639,0,0.007639,0
80,204.12,0.005795000000000001,0,0.005795000000000001,0
81,204.17,0.0038979999999999996,0,0.0038979999999999996,0
82,204.22,0.002325,0,0.002325,0
83,204.27,0.00123,0,0.00123,0
84,204.32,0.0005767999999999999,0,0.0005767999999999999,0
85,204.37,0.0002399,0,0.0002399,0
86,204.42,8.849e-05,0,8.849e-05,0
87,204.47,2.895e-05,0,2.895e-05,0
88,204.52,8.396e-06,0,8.396e-06,0
89,204.57,2.159e-06,0,2.159e-06,0
90,204.62,4.925e-07,0,4.925e-07,0
91,204.67,9.962e-08,0,9.962e-08,0
