,Wavelength,Sum,N I (9.5e-01),N II (5.3e-02),N III (2.7e-10)
2528,339.31,1.685e-13,0,1.685e-13,3.4739999999999995e-33
2529,339.36,5.999e-13,0,5.999e-13,6.4049999999999995e-34
2530,339.41,2.046e-12,0,2.046e-12,1.1299999999999998e-34
2531,339.46,6.6830000000000005e-12,0,6.6830000000000005e-12,1.9079999999999995e-35
2532,339.51,2.091e-11,0,2.091e-11,0
2533,339.56,6.268e-11,0,6.268e-11,0
2534,339.61,1.799e-10,0,1.799e-10,0
2535,339.66,4.948e-10,0,4.948e-10,0
2536,339.71,1.303e-09,0,1.303e-09,0
2537,339.76,3.289e-09,0,3.289e-09,0
2538,339.81,7.949e-09,0,7.949e-09,0
2539,339.86,1.84e-08,0,1.84e-08,0
2540,339.91,4.08e-08,0,4.08e-08,0
2541,339.96,8.667e-08,0,8.667e-08,0
2542,340.01,1.7629999999999998e-07,0,1.7629999999999998e-07,0
2543,340.06,3.436e-07,0,3.436e-07,0
2544,340.11,6.415e-07,0,6.415e-07,0
2545,340.16,1.147e-06,0,1.147e-06,0
2546,340.21,1.964e-06,0,1.964e-06,0
2547,340.26,3.2230000000000003e-06,0,3.2230000000000003e-06,0
2548,340.31,5.064e-06,0,5.064e-06,0
2549,340.36,7.623e-06,0,7.623e-06,0
2550,340.41,1.099e-05,0,1.099e-05,0
2551,340.46,1.518e-05,0,1.518e-05,0
2552,340.51,2.008e-05,0,2.008e-05,0
2553,340.56,2.544e-05,0,2.544e-05,0
2554,340.61,3.088e-05,0,3.088e-05,0
2555,340.66,3.59e-05,0,3.59e-05,0
2556,340.71,3.998e-05,0,3.998e-05,0
2557,340.76,4.265e-05,0,4.265e-05,0
2558,340.81,4.358e-05,0,4.358e-05,0
2559,340.86,4.265e-05,0,4.265e-05,0
2560,340.91,3.998e-05,0,3.998e-05,0
2561,340.96,3.59e-05,0,3.59e-05,0
2562,341.01,3.088e-05,0,3.088e-05,0
2563,341.06,2.544e-05,0,2.544e-05,0
2564,341.11,2.008e-05,0,2.008e-05,0
2565,341.16,1.518e-05,0,1.518e-05,0
2566,341.21,1.099e-05,0,1.099e-05,0
2567,341.26,7.623e-06,0,7.623e-06,0
2568,341.31,5.064e-06,0,5.064e-06,0
2569,341.36,3.2230000000000003e-06,0,3.2230000000000003e-06,0
2570,341.41,1.964e-06,0,1.964e-06,0
2571,341.46,1.147e-06,0,1.147e-06,0
2572,341.51,6.415e-07,0,6.415e-07,0
2573,341.56,3.436e-07,0,3.436e-07,0
2574,341.61,1.7629999999999998e-07,0,1.7629999999999998e-07,0
2575,341.66,8.667e-08,0,8.667e-08,0
2576,341.71,4.08e-08,0,4.08e-08,0
2577,341.76,1.84e-08,0,1.84e-08,0
2578,341.81,7.949e-09,0,7.949e-09,0
2579,341.86,3.289e-09,0,3.289e-09,0
2580,341.91,1.303e-09,0,1.303e-09,0
2581,341.96,4.948e-10,0,4.948e-10,0
2582,342.01,1.8e-10,0,1.8e-10,0
2583,342.06,6.272e-11,0,6.272e-11,0
2584,342.11,2.1079999999999997e-11,0,2.1079999999999997e-11,0
2585,342.16,7.32e-12,0,7.32e-12,0
2586,342.21,4.36e-12,0,4.36e-12,0
2587,342.26,8.664e-12,0,8.664e-12,0
2588,342.31,2.7109999999999997e-11,0,2.7109999999999997e-11,1.7349999999999998e-38
2589,342.36,8.631999999999999e-11,0,8.631999999999999e-11,9.567999999999999e-38
2590,342.41,2.648e-10,0,2.648e-10,5.412999999999999e-37
2591,342.46,7.792000000000001e-10,0,7.792000000000001e-10,2.7599999999999996e-36
2592,342.51,2.198e-09,0,2.198e-09,1.35e-35
2593,342.56,5.9419999999999995e-09,0,5.9419999999999995e-09,6.330999999999999e-35
2594,342.61,1.54e-08,0,1.54e-08,2.8489999999999996e-34
2595,342.66,3.825e-08,0,3.825e-08,1.2289999999999999e-33
2596,342.71,9.109e-08,0,9.109e-08,5.09e-33
2597,342.76,2.079e-07,0,2.079e-07,2.0219999999999997e-32
2598,342.81,4.5490000000000003e-07,0,4.5490000000000003e-07,7.705e-32
2599,342.86,9.541e-07,0,9.541e-07,2.817e-31
2600,342.91,1.918e-06,0,1.918e-06,9.882e-31
2601,342.96,3.6960000000000003e-06,0,3.6960000000000003e-06,3.326e-30
2602,343.01,6.828e-06,0,6.828e-06,1.0739999999999999e-29
2603,343.06,1.209e-05,0,1.209e-05,3.3289999999999997e-29
2604,343.11,2.052e-05,0,2.052e-05,9.903e-29
2605,343.16,3.339e-05,0,3.339e-05,2.827e-28
2606,343.21,5.207e-05,0,5.207e-05,7.745e-28
2607,343.26,7.783e-05,0,7.783e-05,2.0370000000000004e-27
2608,343.31,0.0001115,0,0.0001115,5.141e-27
2609,343.36,0.00015319999999999998,0,0.00015319999999999998,1.246e-26
2610,343.41,0.0002017,0,0.0002017,2.898e-26
2611,343.46,0.0002546,0,0.0002546,6.471e-26
2612,343.51,0.000308,0,0.000308,1.3880000000000002e-25
2613,343.56,0.0003572,0,0.0003572,2.857e-25
2614,343.61,0.000397,0,0.000397,5.647e-25
2615,343.66,0.0004231,0,0.0004231,1.072e-24
2616,343.71,0.00043210000000000004,0,0.00043210000000000004,1.954e-24
2617,343.76,0.0004231,0,0.0004231,3.42e-24
2618,343.81,0.000397,0,0.000397,5.7499999999999995e-24
2619,343.86,0.0003572,0,0.0003572,9.285e-24
2620,343.91,0.000308,0,0.000308,1.44e-23
2621,343.96,0.0002546,0,0.0002546,2.145e-23
2622,344.01,0.0002017,0,0.0002017,3.07e-23
2623,344.06,0.00015319999999999998,0,0.00015319999999999998,4.222e-23
2624,344.11,0.0001115,0,0.0001115,5.581e-23
2625,344.16,7.783e-05,0,7.783e-05,7.093000000000001e-23
2626,344.21,5.207e-05,0,5.207e-05,8.676000000000001e-23
2627,344.26,3.339e-05,0,3.339e-05,1.023e-22
2628,344.31,2.052e-05,0,2.052e-05,1.163e-22
2629,344.36,1.209e-05,0,1.209e-05,1.281e-22
2630,344.41,6.829e-06,0,6.829e-06,1.373e-22
2631,344.46,3.698e-06,0,3.698e-06,1.44e-22
2632,344.51,1.921e-06,0,1.921e-06,1.49e-22
2633,344.56,9.585e-07,4.32e-20,9.585e-07,1.539e-22
2634,344.61,4.619e-07,2.409e-19,4.619e-07,1.601e-22
2635,344.66,2.1859999999999999e-07,1.288e-18,2.1859999999999999e-07,1.69e-22
2636,344.71,1.0650000000000001e-07,6.61e-18,1.0650000000000001e-07,1.814e-22
2637,344.76,5.978e-08,3.2529999999999996e-17,5.978e-08,1.97e-22
2638,344.81,4.4160000000000006e-08,1.536e-16,4.4160000000000006e-08,2.147e-22
2639,344.86,4.279e-08,6.955e-16,4.279e-08,2.323e-22
2640,344.91,4.746e-08,3.021e-15,4.746e-08,2.4710000000000003e-22
2641,344.96,5.4089999999999997e-08,1.259e-14,5.4089999999999997e-08,2.564e-22
2642,345.01,6.048e-08,5.032e-14,6.048e-08,2.582e-22
2643,345.06,6.530000000000001e-08,1.929e-13,6.530000000000001e-08,2.512e-22
2644,345.11,6.775000000000001e-08,7.096e-13,6.775000000000001e-08,2.356e-22
2645,345.16,6.745e-08,2.5040000000000002e-12,6.745e-08,2.1269999999999997e-22
2646,345.21,6.440999999999999e-08,8.472999999999999e-12,6.440000000000001e-08,1.8469999999999998e-22
2647,345.26,5.899e-08,2.751e-11,5.8970000000000005e-08,1.541e-22
2648,345.31,5.186e-08,8.565000000000001e-11,5.1770000000000006e-08,1.235e-22
2649,345.36,4.3839999999999994e-08,2.559e-10,4.3580000000000004e-08,9.508e-23
2650,345.41,3.592e-08,7.331e-10,3.519e-08,7.03e-23
2651,345.46,2.9249999999999997e-08,2.015e-09,2.7239999999999998e-08,4.9910000000000004e-23
2652,345.51,2.553e-08,5.313e-09,2.022e-08,3.404e-23
2653,345.56,2.783e-08,1.3440000000000002e-08,1.439e-08,2.229e-23
2654,345.61,4.242e-08,3.26e-08,9.820999999999999e-09,1.402e-23
2655,345.66,8.228999999999999e-08,7.587e-08,6.427e-09,8.467e-24
2656,345.71,1.734e-07,1.6940000000000002e-07,4.033e-09,4.912e-24
2657,345.76,3.6509999999999995e-07,3.6270000000000004e-07,2.427e-09,2.7369999999999998e-24
2658,345.81,7.463e-07,7.449e-07,1.4000000000000001e-09,1.465e-24
2659,345.86,1.469e-06,1.4680000000000002e-06,7.749000000000001e-10,7.531e-25
2660,345.91,2.775e-06,2.7739999999999996e-06,4.111e-10,3.719e-25
2661,345.96,5.03e-06,5.03e-06,2.0909999999999998e-10,1.764e-25
2662,346.01,8.748e-06,8.748e-06,1.0200000000000001e-10,8.037999999999999e-26
2663,346.06,1.459e-05,1.459e-05,4.7720000000000004e-11,3.518e-26
2664,346.11,2.335e-05,2.335e-05,2.141e-11,1.479e-26
2665,346.16,3.585e-05,3.585e-05,9.207000000000001e-12,5.9740000000000004e-27
2666,346.21,5.279e-05,5.279e-05,3.796999999999999e-12,2.317e-27
2667,346.26,7.456e-05,7.456e-05,1.5019999999999997e-12,8.635e-28
2668,346.31,0.000101,0.000101,5.694e-13,3.0910000000000006e-28
2669,346.36,0.00013130000000000002,0.00013130000000000002,2.071e-13,1.0620000000000001e-28
2670,346.41,0.00016369999999999997,0.00016369999999999997,7.218999999999999e-14,3.508e-29
2671,346.46,0.00019580000000000002,0.00019580000000000002,2.4140000000000002e-14,1.112e-29
2672,346.51,0.0002246,0.0002246,7.737999999999999e-15,3.387e-30
2673,346.56,0.0002471,0.0002471,2.379e-15,9.906e-31
2674,346.61,0.0002609,0.0002609,7.012e-16,2.7819999999999997e-31
2675,346.66,0.00026419999999999997,0.00026419999999999997,1.982e-16,7.502e-32
2676,346.71,0.0002566,0.0002566,5.372e-17,1.9419999999999998e-32
2677,346.76,0.0002391,0.0002391,1.396e-17,4.828e-33
2678,346.81,0.0002137,0.0002137,3.48e-18,1.1519999999999999e-33
2679,346.86,0.00018319999999999998,0.00018319999999999998,8.316000000000001e-19,2.64e-34
2680,346.91,0.0001506,0.0001506,1.906e-19,5.806999999999999e-35
2681,346.96,0.0001188,0.0001188,4.1870000000000003e-20,1.2259999999999998e-35
2682,347.01,8.992e-05,8.992e-05,8.822e-21,2.484e-36
2683,347.06,6.527e-05,6.527e-05,1.782e-21,4.831e-37
2684,347.11,4.545e-05,4.545e-05,3.4530000000000004e-22,7.815e-38
2685,347.16,3.035e-05,3.035e-05,6.414e-23,1.415e-38
2686,347.21,1.945e-05,1.945e-05,1.143e-23,0
2687,347.26,1.195e-05,1.195e-05,0,0
2688,347.31,7.046e-06,7.046e-06,0,0
2689,347.36,3.9839999999999995e-06,3.9839999999999995e-06,0,0
2690,347.41,2.161e-06,2.161e-06,0,0
2691,347.46,1.125e-06,1.125e-06,0,0
2692,347.51,5.614e-07,5.614e-07,0,0
2693,347.56,2.6879999999999997e-07,2.6879999999999997e-07,0,0
2694,347.61,1.234e-07,1.234e-07,0,0
2695,347.66,5.439e-08,5.439e-08,0,0
2696,347.71,2.298e-08,2.298e-08,0,0
2697,347.76,9.317e-09,9.317e-09,0,0
2698,347.81,3.623e-09,3.623e-09,0,0
2699,347.86,1.3519999999999999e-09,1.3519999999999999e-09,0,0
2700,347.91,4.836e-10,4.836e-10,0,0
2701,347.96,1.66e-10,1.66e-10,0,0
2702,348.01,5.465e-11,5.465e-11,0,0
2703,348.06,1.726e-11,1.726e-11,0,0
2704,348.11,5.229e-12,5.229e-12,0,0
2705,348.16,1.52e-12,1.52e-12,0,0
2706,348.21,4.236e-13,4.236e-13,0,0
2707,348.26,1.133e-13,1.133e-13,0,0
2708,348.31,2.905e-14,2.905e-14,0,0
2709,348.36,7.149e-15,7.149e-15,0,0
2710,348.41,1.6870000000000002e-15,1.6870000000000002e-15,0,0
2711,348.46,3.82e-16,3.82e-16,0,0
2712,348.51,8.296e-17,8.296e-17,0,0
2713,348.56,1.728e-17,1.728e-17,0,0
2714,348.61,3.4539999999999995e-18,3.4539999999999995e-18,0,0
2715,348.66,6.62e-19,6.62e-19,0,0
2716,348.71,1.217e-19,1.217e-19,0,0
2717,348.76,3.582e-21,3.582e-21,0,0
2718,357.22,5.285e-21,0,5.285e-21,0
2719,357.27,2.718e-20,0,2.718e-20,0
2720,357.32,1.3449999999999999e-19,0,1.3449999999999999e-19,0
2721,357.37,6.403e-19,0,6.403e-19,0
2722,357.42,2.932e-18,0,2.932e-18,0
2723,357.47,1.292e-17,0,1.292e-17,0
2724,357.52,5.4749999999999996e-17,0,5.4749999999999996e-17,0
2725,357.57,2.233e-16,0,2.233e-16,0
2726,357.62,8.757e-16,0,8.757e-16,0
2727,357.67,3.305e-15,0,3.305e-15,0
2728,357.72,1.2e-14,0,1.2e-14,0
2729,357.77,4.19e-14,0,4.19e-14,0
2730,357.82,1.408e-13,0,1.408e-13,0
2731,357.87,4.55e-13,0,4.55e-13,0
2732,357.92,1.415e-12,0,1.415e-12,0
2733,357.97,4.2320000000000005e-12,0,4.2320000000000005e-12,0
2734,358.02,1.2179999999999999e-11,0,1.2179999999999999e-11,0
2735,358.07,3.3710000000000006e-11,0,3.3710000000000006e-11,0
2736,358.12,8.979000000000001e-11,0,8.979000000000001e-11,0
2737,358.17,2.3009999999999999e-10,0,2.3009999999999999e-10,0
2738,358.22,5.67e-10,0,5.67e-10,0
2739,358.27,1.345e-09,0,1.345e-09,0
2740,358.32,3.067e-09,0,3.067e-09,0
2741,358.37,6.731e-09,0,6.731e-09,0
2742,358.42,1.4210000000000001e-08,0,1.4210000000000001e-08,0
2743,358.47,2.8860000000000002e-08,0,2.8860000000000002e-08,0
2744,358.52,5.638999999999999e-08,0,5.638999999999999e-08,0
2745,358.57,1.06e-07,0,1.06e-07,0
2746,358.62,1.9170000000000003e-07,0,1.9170000000000003e-07,0
2747,358.67,3.335e-07,0,3.335e-07,0
2748,358.72,5.581e-07,0,5.581e-07,0
2749,358.77,8.985e-07,0,8.985e-07,0
2750,358.82,1.392e-06,0,1.392e-06,0
2751,358.87,2.074e-06,0,2.074e-06,0
2752,358.92,2.972e-06,0,2.972e-06,0
2753,358.97,4.099e-06,0,4.099e-06,0
2754,359.02,5.437000000000001e-06,0,5.437000000000001e-06,0
2755,359.07,6.94e-06,0,6.94e-06,0
2756,359.12,8.52e-06,0,8.52e-06,0
2757,359.17,1.006e-05,0,1.006e-05,0
2758,359.22,1.144e-05,0,1.144e-05,0
2759,359.27,1.25e-05,0,1.25e-05,0
2760,359.32,1.315e-05,0,1.315e-05,0
2761,359.37,1.33e-05,0,1.33e-05,0
2762,359.42,1.294e-05,0,1.294e-05,0
2763,359.47,1.212e-05,0,1.212e-05,0
2764,359.52,1.092e-05,0,1.092e-05,0
2765,359.57,9.459e-06,0,9.459e-06,0
2766,359.62,7.885e-06,0,7.885e-06,0
2767,359.67,6.324e-06,0,6.324e-06,0
2768,359.72,4.878999999999999e-06,0,4.878999999999999e-06,0
2769,359.77,3.622e-06,0,3.622e-06,0
2770,359.82,2.587e-06,0,2.587e-06,0
2771,359.87,1.7780000000000002e-06,0,1.7780000000000002e-06,0
2772,359.92,1.179e-06,0,1.179e-06,0
2773,359.97,7.567e-07,0,7.567e-07,0
2774,360.02,4.778e-07,0,4.778e-07,0
2775,360.07,3.102e-07,0,3.102e-07,0
2776,360.12,2.3e-07,0,2.3e-07,0
2777,360.17,2.2320000000000001e-07,0,2.2320000000000001e-07,0
2778,360.22,2.865e-07,0,2.865e-07,0
2779,360.27,4.2700000000000005e-07,0,4.2700000000000005e-07,0
2780,360.32,6.603000000000001e-07,0,6.603000000000001e-07,0
2781,360.37,1.007e-06,0,1.007e-06,0
2782,360.42,1.491e-06,0,1.491e-06,0
2783,360.47,2.128e-06,0,2.128e-06,0
2784,360.52,2.926e-06,0,2.926e-06,0
2785,360.57,3.873e-06,0,3.873e-06,0
2786,360.62,4.933e-06,0,4.933e-06,0
2787,360.67,6.0479999999999995e-06,0,6.0479999999999995e-06,0
2788,360.72,7.137999999999999e-06,0,7.137999999999999e-06,0
2789,360.77,8.11e-06,0,8.11e-06,0
2790,360.82,8.874e-06,0,8.874e-06,0
2791,360.87,9.354e-06,0,9.354e-06,0
2792,360.92,9.507e-06,0,9.507e-06,0
2793,360.97,9.328e-06,0,9.328e-06,0
2794,361.02,8.854e-06,0,8.854e-06,0
2795,361.07,8.157999999999999e-06,0,8.157999999999999e-06,0
2796,361.12,7.334e-06,0,7.334e-06,0
2797,361.17,6.483e-06,0,6.483e-06,0
2798,361.22,5.696e-06,0,5.696e-06,0
2799,361.27,5.038e-06,0,5.038e-06,0
2800,361.32,4.544e-06,0,4.544e-06,0
2801,361.37,4.212e-06,0,4.212e-06,0
2802,361.42,4.016e-06,0,4.016e-06,0
2803,361.47,3.907e-06,0,3.907e-06,0
2804,361.52,3.832e-06,0,3.832e-06,0
2805,361.57,3.738e-06,0,3.738e-06,0
2806,361.62,3.59e-06,0,3.59e-06,0
2807,361.67,3.365e-06,0,3.365e-06,0
2808,361.72,3.064e-06,0,3.064e-06,0
2809,361.77,2.699e-06,0,2.699e-06,0
2810,361.82,2.296e-06,0,2.296e-06,0
2811,361.87,1.884e-06,0,1.884e-06,0
2812,361.92,1.489e-06,0,1.489e-06,0
2813,361.97,1.134e-06,0,1.134e-06,0
2814,362.02,8.315000000000001e-07,0,8.315000000000001e-07,0
2815,362.07,5.868999999999999e-07,0,5.868999999999999e-07,0
2816,362.12,3.9880000000000005e-07,0,3.9880000000000005e-07,0
2817,362.17,2.608e-07,0,2.608e-07,0
2818,362.22,1.6420000000000003e-07,0,1.6420000000000003e-07,0
2819,362.27,9.947e-08,0,9.947e-08,0
2820,362.32,5.801e-08,0,5.801e-08,0
2821,362.37,3.256e-08,0,3.256e-08,0
2822,362.42,1.759e-08,0,1.759e-08,0
2823,362.47,9.148e-09,0,9.148e-09,0
2824,362.52,4.578e-09,0,4.578e-09,0
2825,362.57,2.205e-09,0,2.205e-09,0
2826,362.62,1.022e-09,0,1.022e-09,0
2827,362.67,4.563e-10,0,4.563e-10,0
2828,362.72,1.96e-10,0,1.96e-10,0
2829,362.77,8.099999999999999e-11,0,8.099999999999999e-11,0
2830,362.82,3.2229999999999995e-11,0,3.2229999999999995e-11,0
2831,362.87,1.2340000000000001e-11,0,1.2340000000000001e-11,0
2832,362.92,4.548999999999999e-12,0,4.548999999999999e-12,0
2833,362.97,1.6140000000000002e-12,0,1.6140000000000002e-12,0
2834,363.02,5.509e-13,0,5.509e-13,0
2835,363.07,1.81e-13,0,1.81e-13,0
2836,363.12,5.726e-14,0,5.726e-14,0
2837,363.17,1.743e-14,0,1.743e-14,0
2838,363.22,5.108e-15,0,5.108e-15,0
2839,363.27,1.4400000000000001e-15,0,1.4400000000000001e-15,0
2840,363.32,3.91e-16,0,3.91e-16,0
2841,363.37,1.0209999999999999e-16,0,1.0209999999999999e-16,0
2842,363.42,2.5679999999999996e-17,0,2.5679999999999996e-17,0
2843,363.47,6.215e-18,0,6.215e-18,0
2844,363.52,1.4480000000000001e-18,0,1.4480000000000001e-18,0
2845,363.57,3.2450000000000004e-19,0,3.2450000000000004e-19,0
2846,363.62,7.002000000000001e-20,0,7.002000000000001e-20,0
2847,363.67,1.454e-20,0,1.454e-20,0
2848,363.72,2.907e-21,0,2.907e-21,0
2849,363.77,5.592000000000001e-22,0,5.592000000000001e-22,0
2850,364.17,6.891e-24,0,6.891e-24,0
2851,364.22,3.5090000000000004e-23,0,3.5090000000000004e-23,0
2852,364.27,1.722e-22,0,1.722e-22,0
2853,364.32,8.137000000000001e-22,0,8.137000000000001e-22,0
2854,364.37,3.706e-21,0,3.706e-21,0
2855,364.42,1.626e-20,0,1.626e-20,0
2856,364.47,6.872000000000002e-20,0,6.872000000000002e-20,0
2857,364.52,2.799e-19,0,2.799e-19,0
2858,364.57,1.098e-18,0,1.098e-18,0
2859,364.62,4.1510000000000005e-18,0,4.1510000000000005e-18,0
2860,364.67,1.512e-17,0,1.512e-17,0
2861,364.72,5.304e-17,0,5.304e-17,0
2862,364.77,1.7930000000000002e-16,0,1.7930000000000002e-16,0
2863,364.82,5.839e-16,0,5.839e-16,0
2864,364.87,1.832e-15,0,1.832e-15,0
2865,364.92,5.539e-15,0,5.539e-15,0
2866,364.97,1.613e-14,0,1.613e-14,0
2867,365.02,4.527e-14,0,4.527e-14,0
2868,365.07,1.224e-13,0,1.224e-13,0
2869,365.12,3.187e-13,0,3.187e-13,0
2870,365.17,7.998e-13,0,7.998e-13,0
2871,365.22,1.934e-12,0,1.934e-12,0
2872,365.27,4.503999999999999e-12,0,4.503999999999999e-12,0
2873,365.32,1.011e-11,0,1.011e-11,0
2874,365.37,2.1850000000000004e-11,0,2.1850000000000004e-11,3.883e-41
2875,365.42,4.552000000000001e-11,0,4.552000000000001e-11,2e-40
2876,365.47,9.137000000000002e-11,0,9.137000000000002e-11,9.927999999999999e-40
2877,365.52,1.767e-10,0,1.767e-10,4.749e-39
2878,365.57,3.2919999999999996e-10,0,3.2919999999999996e-10,2.189e-38
2879,365.62,5.909e-10,0,5.909e-10,9.724e-38
2880,365.67,1.022e-09,0,1.022e-09,4.161999999999999e-37
2881,365.72,1.704e-09,0,1.704e-09,1.717e-36
2882,365.77,2.737e-09,0,2.737e-09,6.825999999999999e-36
2883,365.82,4.2380000000000005e-09,0,4.2380000000000005e-09,2.6149999999999993e-35
2884,365.87,6.3249999999999996e-09,0,6.3249999999999996e-09,9.654e-35
2885,365.92,9.103e-09,0,9.103e-09,3.435e-34
2886,365.97,1.264e-08,0,1.264e-08,1.1779999999999999e-33
2887,366.02,1.693e-08,0,1.693e-08,3.891e-33
2888,366.07,2.19e-08,0,2.19e-08,1.239e-32
2889,366.12,2.738e-08,0,2.738e-08,3.801e-32
2890,366.17,3.314e-08,0,3.314e-08,1.1239999999999999e-31
2891,366.22,3.889e-08,0,3.889e-08,3.202e-31
2892,366.27,4.434e-08,0,4.434e-08,8.793e-31
2893,366.32,4.928e-08,0,4.928e-08,2.327e-30
2894,366.37,5.3579999999999994e-08,0,5.3579999999999994e-08,5.932999999999999e-30
2895,366.42,5.7220000000000005e-08,0,5.7220000000000005e-08,1.4579999999999998e-29
2896,366.47,6.027e-08,0,6.027e-08,3.453e-29
2897,366.52,6.287999999999999e-08,0,6.287999999999999e-08,7.88e-29
2898,366.57,6.517000000000001e-08,0,6.517000000000001e-08,1.7330000000000002e-28
2899,366.62,6.717000000000001e-08,0,6.717000000000001e-08,3.673e-28
2900,366.67,6.88e-08,0,6.88e-08,7.501000000000001e-28
2901,366.72,6.988e-08,0,6.988e-08,1.476e-27
2902,366.77,7.012999999999999e-08,0,7.012999999999999e-08,2.8e-27
2903,366.82,6.925e-08,0,6.925e-08,5.118000000000001e-27
2904,366.87,6.705e-08,0,6.705e-08,9.015e-27
2905,366.92,6.347e-08,0,6.347e-08,1.53e-26
2906,366.97,5.8629999999999996e-08,0,5.8629999999999996e-08,2.503e-26
2907,367.02,5.289e-08,0,5.289e-08,3.946e-26
2908,367.07,4.67e-08,0,4.67e-08,5.994e-26
2909,367.12,4.061e-08,0,4.061e-08,8.774999999999999e-26
2910,367.17,3.515e-08,0,3.515e-08,1.238e-25
2911,367.22,3.073e-08,0,3.073e-08,1.683e-25
2912,367.27,2.763e-08,0,2.763e-08,2.205e-25
2913,367.32,2.5910000000000002e-08,0,2.5910000000000002e-08,2.784e-25
2914,367.37,2.544e-08,0,2.544e-08,3.387e-25
2915,367.42,2.594e-08,0,2.594e-08,3.9710000000000002e-25
2916,367.47,2.702e-08,0,2.702e-08,4.485999999999999e-25
2917,367.52,2.824e-08,0,2.824e-08,4.885e-25
2918,367.57,2.92e-08,0,2.92e-08,5.124999999999999e-25
2919,367.62,2.955e-08,0,2.955e-08,5.183e-25
2920,367.67,2.908e-08,0,2.908e-08,5.0499999999999995e-25
2921,367.72,2.773e-08,0,2.773e-08,4.742e-25
2922,367.77,2.5560000000000002e-08,0,2.5560000000000002e-08,4.291e-25
2923,367.82,2.274e-08,0,2.274e-08,3.7419999999999995e-25
2924,367.87,1.9509999999999997e-08,0,1.9509999999999997e-08,3.1450000000000003e-25
2925,367.92,1.615e-08,0,1.615e-08,2.547e-25
2926,367.97,1.288e-08,0,1.288e-08,1.988e-25
2927,368.02,9.903999999999999e-09,0,9.903999999999999e-09,1.4960000000000001e-25
2928,368.07,7.3389999999999996e-09,0,7.3389999999999996e-09,1.086e-25
2929,368.12,5.241e-09,0,5.241e-09,7.619e-26
2930,368.17,3.607e-09,0,3.607e-09,5.197e-26
2931,368.22,2.392e-09,0,2.392e-09,3.5069999999999996e-26
2932,368.27,1.529e-09,0,1.529e-09,2.4480000000000002e-26
2933,368.32,9.417e-10,0,9.417e-10,1.941e-26
2934,368.37,5.59e-10,0,5.59e-10,1.944e-26
2935,368.42,3.197e-10,0,3.197e-10,2.4699999999999996e-26
2936,368.47,1.763e-10,0,1.763e-10,3.583e-26
2937,368.52,9.363e-11,0,9.363e-11,5.398999999999999e-26
2938,368.57,4.793e-11,0,4.793e-11,8.059e-26
2939,368.62,2.365e-11,0,2.365e-11,1.171e-25
2940,368.67,1.124e-11,0,1.124e-11,1.644e-25
2941,368.72,5.151e-12,0,5.151e-12,2.228e-25
2942,368.77,2.274e-12,0,2.274e-12,2.9120000000000005e-25
2943,368.82,9.676e-13,0,9.676e-13,3.67e-25
2944,368.87,3.968e-13,0,3.968e-13,4.458e-25
2945,368.92,1.568e-13,0,1.568e-13,5.220000000000001e-25
2946,368.97,5.97e-14,0,5.97e-14,5.891999999999999e-25
2947,369.02,2.1909999999999998e-14,0,2.1909999999999998e-14,6.411e-25
2948,369.07,7.747e-15,0,7.747e-15,6.724e-25
2949,369.12,2.64e-15,0,2.64e-15,6.798e-25
2950,369.17,8.67e-16,0,8.67e-16,6.6260000000000005e-25
2951,369.22,2.744e-16,0,2.744e-16,6.225000000000001e-25
2952,369.27,8.369e-17,0,8.369e-17,5.638e-25
2953,369.32,2.46e-17,0,2.46e-17,4.922e-25
2954,369.37,6.967999999999999e-18,0,6.967999999999999e-18,4.142e-25
2955,369.42,1.902e-18,0,1.902e-18,3.3600000000000006e-25
2956,369.47,5.003e-19,0,5.003e-19,2.6279999999999994e-25
2957,369.52,1.268e-19,0,1.268e-19,1.9810000000000001e-25
2958,369.57,3.098000000000001e-20,0,3.098000000000001e-20,1.439e-25
2959,369.62,7.292999999999999e-21,0,7.292999999999999e-21,1.008e-25
2960,369.67,1.655e-21,0,1.655e-21,6.809e-26
2961,369.72,3.618e-22,0,3.617e-22,4.432e-26
2962,369.77,7.624e-23,0,7.621e-23,2.781e-26
2963,369.82,1.5489999999999998e-23,0,1.547e-23,1.6819999999999996e-26
2964,369.87,3.037e-24,0,3.027e-24,9.807e-27
2965,369.92,5.5119999999999995e-27,0,0,5.5119999999999995e-27
2966,369.97,2.986e-27,0,0,2.986e-27
2967,370.02,1.56e-27,0,0,1.56e-27
2968,370.07,7.852e-28,0,0,7.852e-28
2969,370.12,3.8100000000000003e-28,0,0,3.8100000000000003e-28
2970,370.17,1.7830000000000002e-28,0,0,1.7830000000000002e-28
2971,370.22,8.039e-29,0,0,8.039e-29
2972,370.27,3.495e-29,0,0,3.495e-29
2973,370.32,1.464e-29,0,0,1.464e-29
2974,370.37,5.9149999999999995e-30,0,0,5.9149999999999995e-30
2975,370.42,2.303e-30,0,0,2.303e-30
2976,370.47,8.645999999999999e-31,0,0,8.645999999999999e-31
2977,370.52,3.128e-31,0,0,3.128e-31
2978,370.57,1.091e-31,0,0,1.091e-31
2979,370.62,3.668999999999999e-32,0,0,3.668999999999999e-32
2980,370.67,1.189e-32,0,0,1.189e-32
2981,370.72,3.715e-33,0,0,3.715e-33
