Wavelength;Al;Bb;Ca;Cc;Cll;Ff;Kk;li;Na;Nn;Oo;Ti;;
213.57;4387.0;0,0851;2393.0;0,0000155;0;0;300000000;9929;5,08E-19;7,98E-15;475000;2,32E-10;;
213.62;3341.0;0.0002912;5077.0;0,0000416;0;0;0,0000879;16.57;4,32E-19;8,53E-14;87100;3,99E-11;;
213.67;2281.0;0.0008945;9655.0;1010000000;0;0;0,000231;25.27;4,27E-18;0,817;0,000000144;2,75E-10;;
213.72;1396.0;0.0024690000000000003;16420.0;0,000223;0;0;0,000543;35.24;4,92E-19;70;0,000000214;34900;;
213.77;765.1;0.006125;24990.0;0,000447;0;0;0,00114;44.92;6,33E-18;53,8;2.88e-10;4,04E-08;;
213.82;375.9;0.013669999999999998;34000.0;0,000815;0;0;0,00215;52.33;8,83E-31;3,7E-10;3500000;0,000000424;;
213.87;165.6;0.02745;41380.0;13500000000;0;0;0,00362;55.73;1,35E-17;2,28E-09;0,000000389;0,00000404;;
213.92;65.82;0.04965;45030.0;0,00205;0;0;5.46e-06;54.24;2,29E-17;126000;0,0000004;0,0000348;;
213.97;43368;0.08091;43830.0;0,00284;0;0;73900000000;48.26;4,19E-30;6,21E-08;3880000;0,000273;;
214.02;14.16;0.1189;38160.0;0,00361;0;0;9.04e-06;39.25;7,73E-30;2.75e-10;0,000000366;0,00194;;
214.07;43213;0.1576;29720.0;0,00423;0;0;0,0102;29.18;1.36e-32;1.09e-09;3440000;0,0125;;
214.12;58.09;0.1886;20700.0;0,0046;0;0;0,0116;19.83;2,2E-29;0,00000387;0,000000322;0,073;;
214.17;141.9;0.2039;12900.0;0,00468;0;0;1.59e-05;12024;3,22E-16;123000000;0,000000297;0.00038710000000000003;;
214.22;313.4;0.1991;7187.0;0,00447;0;0;0,0301;6,992E+15;4,25E-16;351000000;0,000000262;0.001861;;
214.27;621.2;0.1757;3583.0;0,00403;0;0;0,0702;3,629E+16;5,01E-17;0,0000895;2160000;0.00812;;
214.32;1105.0;0.1401;1598.0;3.44e-06;0;0;0.00016659999999999998;1,721E+16;5,3E-17;0,000204;0,000000163;0.03213;;
214.37;1762.0;0.101;637.4;0,00277;0;0;0.00037030000000000006;0.7462;5,01E-17;4180000000;0,000000112;0.1153;;
214.42;2523.0;0.06581000000000001;227.5;0,00209;0;0;0.0007505;0.2958;4.24e-32;7.67e-07;73700;0.3753;;
214.47;3241.0;0.03884;72.62;1.46e-06;0;0;0.0013779999999999999;0.1072;3,21E-29;12600000000;5,57E-08;1,108E+16;;
214.52;3740.0;0.0212;20.74;0,00094;0;0;0.002292;0.03583;2,18E-29;18500000000;7,08E-08;2969;;
214.57;3886.0;0.01248;5301;0,000553;0;0;0.0034560000000000003;0.01214;1,33E-29;0,00244;0,000000143;7,212E+15;;
214.62;3666.0;0.013940000000000001;1212;2.95e-07;0;0;0.004736;0.008274;7,32E-18;28800000000;3120000;15.89;;
214.67;3209.0;0.03374;0.2479;0,000142;0;0;0.005919;0.01896;3,71E-30;0,00304;0,000000636;31.77;;
214.72;2756.0;0.09596;0.04551;0,0000619;0;0;0.006779;0.057379999999999994;1,82E-17;0,00288;0,00000117;57.6;;
214.77;2576.0;0.2543;0.008161;242000000;0;0;0.007156;0.1645;9,97E-31;0,00246;0,00000192;94.72;;
214.82;2873.0;0.6069;0.0047799999999999995;0,00000848;0;0;0.007019;0.4329;8E-31;1.95e-06;0,00000284;141.3;;
214.87;3706.0;1,299E+16;0.016880000000000003;0,00000267;0;0;0.0064659999999999995;1042;1,07E-30;0,00172;0,00000374;191.2;;
214.92;4942.0;2491;0.06802000000000001;752000;0;0;0.005671;2296;1,88E-17;2.69e-06;44200000;234.7;;
214.97;6273.0;4282;0.2475;0,00000019;0;0;0.0048119999999999994;4629;3,52E-17;0,00763;0,00000467;261.2;;
215.02;7298.0;6597;0.8077;4,29E-08;0;0;0.004007;19937;6,36E-18;0,0245;44200000;263.8;;
215.07;7676.0;9109;2364;8,67E-09;0;0;0.003295;14.42;1,07E-16;0,0733;0,00000374;241.6;;
215.12;7264.0;46692;6,213E+15;1.57e-12;0;0;0.0026620000000000003;22.27;1,67E-29;0.0001979;0,00000284;200.8;;
215.17;6174.0;43232;43295;2,54E-10;0;0;0.0020800000000000003;31.48;2,36E-16;0.0004796;0,00000193;151.3;;
215.22;4711.0;16041;31.45;3,74E-11;0;0;0.001544;40.72;3,02E-16;0.001042;0,00000118;103.4;;
215.27;3227.0;43292;61.25;1,16E-11;0;0;0.001077;48.2;3,5E-16;0.002031;691000;64.12;;
215.32;1984.0;8837;109.9;7,66E-11;0;0;0.0007166000000000001;52.21;3,66E-29;0.003551;0,000000493;36.06;;
215.37;1095.0;6,323E+16;184.7;7.62e-13;0;0;0.0004926;51.75;3,44E-29;0.005575;676000;43208;;
215.42;542.3;4055;297.1;6,86E-09;0;0;0.00042050000000000003;46.93;2,92E-16;0.007876000000000001;14800000;8514;;
215.47;241.1;12086;466.7;5,54E-08;0;0;0.0005;38.95;2,23E-16;0.01006;33900000;3,578E+16;;
215.52;96.18;43132;722.6;4020000;0;0;0.0007141;29.58;1,53E-16;0.01175;71500000;1381;;
215.57;34.44;0.5541;1095.0;0,00000262;0;0;0.001025;20.56;9,54E-30;0.01281;136000000;0.5543;;
215.62;43292;0.2292;1596.0;0,0000154;0;0;0.001368;43325;5,35E-30;0.01353;0,0000231;0.4579;;
215.67;3194;0.08499;2190.0;0,0000808;0;0;0.0016649999999999998;7609;2,72E-17;0.01457;0,0000351;43313;;
215.72;0.8269;0.028239999999999998;2783.0;3820000000;0;0;0.0018449999999999999;4052;1,25E-30;0.01659;480000000;3158;;
215.77;0.1922;0.008411;3240.0;0,00162;0;0;0.0018800000000000002;1975;5,18E-18;0.019780000000000002;587000000;8669;;
215.82;0.04009;0.002245;3432.0;0,00619;0;0;0.001813;0.8804;1,95E-18;0.02358;0,0000644;21.67;;
215.87;0.007506999999999999;0.000537;3295.0;0,0212;0;0;0.001756;0.3593;6,68E-20;0.02682;0,0000633;49.22;;
215.92;0.001279;0.0001151;2863.0;0,0655;0;0;0.0018670000000000002;0.134;2,15E-32;0.02822;558000000;101.5;;
215.97;0.00032219999999999997;0,0221;2248.0;0.00018140000000000002;0;0;0.002314;0.04583;1,06E-32;0.027;441000000;190.3;;
216.02;0.0008921;0,00381;1595.0;0.000452;0;0;0.003218;0.01433;2,49E-32;0.02332;0,0000312;324.3;;
216.07;0.005116;0,000588;1022.0;0.001013;0;0;0.004591;0.0041;1,03E-31;0.01811;198000000;502.9;;
216.12;0.02713;0,0000813;591.2;0.002039;0;0;0.0062759999999999995;0.001072;4,02E-31;0.012629999999999999;0,0000113;710.8;;
216.17;0.1294;0,0000101;308.7;0.003692;0;0;0.007939;0.0002572;1,41E-17;0.007906;5.73e-09;918.9;;
216.22;0.5552;0,00000112;145.5;0.00601;0;0;0.009148;0,0564;4,45E-17;0.004438;0,00000262;1093.0;;
216.27;2142;1110000;61.82;0.008794;0;0;0.009534;0,0113;1,26E-29;0.002235;0,00000107;1209.0;;
216.32;7428;9940;23.68;0.01157;0;0;0.008956;21100000000;3,19E-16;0.001009;3930000;1263.0;;
216.37;23.16;7,95E-10;8176;0.013680000000000001;0;0;0.007568000000000001;0,000582;7,26E-17;0.00040869999999999996;0,000000129;1275.0;;
216.42;64.96;57;2542;0.01454;0;0;0.005748;14700000000;1,48E-28;0.0001485;3,81E-08;1271.0;;
216.47;163.8;3.66e-15;0.7114;0.013880000000000002;0;0;0.003922;0,00792;2,71E-15;0,0484;1,01E-08;1270.0;;
216.52;371.3;0,00015;0.1791;0.01192;0;0;0.002405;0,0404;4,45E-16;0,0141;23800;1267.0;;
216.57;756.9;1,64E-18;0.04055;0.009191;0;0;0.001328;0.0001891;6,56E-28;37000000000;5,05E-10;1240.0;;
216.62;1387.0;1,61E-19;0.008251999999999999;0.006369;0;0;0.0006638;0.0008117;8,69E-28;870000000;9,6E-11;1162.0;;
216.67;2286.0;1,42E-20;0.001509;0.003965;0;0;0.0003057;0.003191;1,04E-14;0,000183;1,64E-11;1022.0;;
216.72;3388.0;1,12E-21;0.0002478;0.0022170000000000002;0;0;0.0001355;0.0114;1.12e-30;0,0000346;25;831.7;;
216.77;4516.0;7,91E-23;0,0371;0.001113;0;0;0,0633;0.038;1,11E-27;58700000;3,42;621.5;;
216.82;5415.0;5,02E-24;0,00894;0.0005021;0;0;0,0344;0.115;1,02E-14;0,000000893;4,19E-14;424.3;;
216.87;5850.0;3,24E-19;0,0284;0.00020329999999999998;0;0;0,022;0.319;9,16E-16;0,000000125;4,61E-15;263.9;;
216.92;5715.0;4,86E-18;0.0001691;0,0739;0;0;0,0149;0.8114;8,35E-28;325000;4,55E-16;149.4;;
216.97;5107.0;6,98E-17;0.0009222000000000001;0,0241;0;0;0,00975;1891;8,02E-16;7,98E-08;0,000401;76.83;;
217.02;4312.0;0,000853;0.004517;7070000000;0;0;0,0059;4038;8,04E-28;3120000;3,18E-18;35.92;;
217.07;3713.0;9,45E-15;0.01986;0,00186;0;0;3.24e-06;7903;8,05E-28;0,00000112;2,26E-19;15.26;;
217.12;3669.0;0,095;0.07837000000000001;0,000438;0;0;0,0016;14.18;7,69E-16;0,00000359;1,43E-20;5886;;
217.17;4399.0;8.67e-16;0.2776;0,0000928;0;0;0,000711;23.31;6,82E-16;0,0000104;5,63E-28;2063;;
217.22;5893.0;7,2E-12;0.8823;0,0000176;0;0;0,000283;35.11;5,52E-15;269000000;3,06E-14;0.6566;;
217.27;7876.0;543;2517;0,000003;0;0;1010000000;48.49;4,08E-16;0,0000627;1,49E-26;0.1899;;
217.32;9847.0;3,74E-10;6447;4610000;0;0;0,0000325;61.36;2,78E-28;0,000131;6,55E-26;0.04986;;
217.37;11220.0;2,34E-09;14.82;74800;0;0;9370000;71.17;1,78E-15;0,000247;2,58E-12;0.011890000000000001;;
217.42;11560.0;1,34E-08;30.57;6,57E-08;0;0;0,00000242;75.65;1,14E-28;4180000000;9,09E-25;0.002577;;
217.47;10730.0;7,01E-08;56.61;2.57e-10;0;0;562000;73.69;7,71E-29;635000000;2,88E-24;0.0005073;;
217.52;8961.0;0,000000335;94.08;0,00000102;0;0;0,000000117;65.79;5,78E-29;0,000866;8,2E-24;0,0909;;
217.57;6734.0;0,00000146;140.3;0,00000369;0;0;219000;53.83;4,74E-29;0,00106;2,1E-23;0,0165;;
217.62;4553.0;5820000;187.9;0,000012;0;0;3,67E-09;40.37;4,09E-17;11700000000;4,81E-10;0,0137;;
217.67;2769.0;2.12e-08;225.8;0,0000354;0;0;5,53E-10;27.75;3,62E-16;0,00116;9,91E-11;0,0689;;
217.72;1515.0;0,0000705;243.5;94700000;0;0;7,47E-11;17.48;3,26E-29;0,00103;1,83E-22;0.00037260000000000006;;
217.77;745.9;2140000000;235.8;2290000000;0;0;9,06E-12;43353;2.97e-32;0,000821;3,04E-09;0.001841;;
217.82;330.3;0,000592;204.9;0,000505;0;0;9,85E-13;5,338E+15;2,67E-16;5.89e-07;4,53E-22;0.008275;;
217.87;131.6;0,00149;159.8;0,00101;0;0;9,62E-14;2588;2,31E-16;3800000000;6,06E-22;0.03385;;
217.92;47.16;0,00342;111.8;0,00184;0;0;8,43E-15;42005;1.87e-32;0,00022;7,28E-22;0.1259;;
217.97;15.21;0,00712;70.27;0,00306;0;0;6,63E-16;0.4683;1,39E-16;0,000114;7,85E-10;0.4264;;
218.02;4,411E+16;1.35e-05;39.62;0,00465;0;0;0,000468;0.1748;9,4E-30;0,0000534;7,6E-09;1314;;
218.07;1151;2.33e-05;43271;0,00644;0;0;2,97E-18;0.0597;5,74E-30;0,0000224;6,61E-10;3,683E+16;;
218.12;0.2702;0,0368;9111;0,00816;0;0;2,97E-13;0.01874;3,17E-30;8450000;5,16E-22;9396;;
218.17;0.05706;0,0541;3715;9.45e-06;0;0;2,96E-25;0.005386999999999999;1,6E-30;0,00000286;3,61E-09;21.82;;
218.22;0.01084;0,0765;13150;0,01;0;0;2,73E-24;0.001418;7,7E-31;0,000000871;2,27E-22;46.14;;
218.27;0.001853;0.0001117;0.4466;9.65e-06;0;0;2,33E-10;0.0003423;4,24E-31;2380000;1,28E-22;88.91;;
218.32;0.0002862;0.0001831;0.1317;0,0085;0;0;1,85E-09;0,0757;3,54E-18;5,85E-08;6,5E-11;156.2;;
218.37;0,0482;0.00034589999999999995;0.034839999999999996;68100000000;0;0;1,35E-08;0,0154;4,3E-19;1,29E-08;3,01E-23;250.9;;
218.42;0,058;0.0007099000000000001;0.008275;0,00497;0;0;9,18E-09;2.85e-06;5,7E-31;25600;1,92E-23;369.0;;
218.47;0.00029019999999999995;0.001469;0.0017640000000000002;32900000000;0;0;5,77E-20;485000000;7,2E-19;4,56E-10;1,07E-22;499.3;;
218.52;0.001424;0.002932;0.0003375;0,00197;0;0;0,00000336;0,0000758;8,45E-31;7,29E-11;1,44E-08;626.0;;
218.57;0.006309;0.00556;0,058;0,00107;0;0;1,81E-18;0,0000108;9,39E-31;1,05E-11;1,74E-20;734.5;;
218.62;0.0252;0.009996;0,00893;526000000;0;0;9,02E-18;14200000;1,03E-17;13,6;0,00000189;817.2;;
218.67;0.09082;0.01706;0,00124;2340000000;0;0;4,16E-17;1710000;1,2E-17;1,71E-13;1,86E-18;875.5;;
218.72;0.2952;0.027610000000000003;0,000154;93500000;0;0;1,78E-16;1,88E-08;1,52E-30;0,0776;1,66E-17;916.4;;
218.77;0.8661;0.04227;1.72e-08;0,0000338;0;0;0,000705;1,89E-09;2,03E-30;2.48e-16;0,00136;946.3;;
218.82;2294;0.060820000000000006;0,00000185;110000000;0;0;0,0259;1,75E-10;2,69E-30;8,93E-13;0,0101;967.8;;
218.87;5,493E+15;0.0816;0,000000339;0,00000322;0;0;0,00879;1,48E-11;3,37E-17;2,92E-12;0,0692;981.1;;
218.92;43354;0.1013;2390000;0,000000848;0;0;2,76E-14;6,33E-13;3,89E-30;8,57E-12;4,35E-14;987.8;;
218.97;23.35;0.1157;0,000000251;2020000;0;0;0,0804;1,81E-25;4,09E-30;2,27E-11;2,52E-13;992.0;;
219.02;41.61;0.1209;2.47e-10;5,29E-08;0;0;2,17E-13;4,75E-13;3,88E-30;540;1,34E-12;996.5;;
219.07;67.51;0.1151;0,00000022;88700;0;0;0,542;210;3,33E-30;1.16e-13;6,59E-12;996.5;;
219.12;100.1;0.09963999999999999;0,000000176;588000;0;0;1,25E-12;2,41E-10;2,61E-30;2,24E-10;2,98E-11;978.8;;
219.17;136.3;0.07823;0,000000126;0,00000385;0;0;2,68E-12;2.54e-12;1.9e-33;3,9E-10;1,24E-10;927.0;;
219.22;171.3;0.05565;82300;227000000;0;0;5,32E-12;246000;1,36E-30;6,12E-10;4,71E-10;831.2;;
219.27;200.3;0.03584;506000;0,000121;0;0;9,76E-12;0,000000218;1,07E-17;8,64E-10;1.64e-12;695.7;;
219.32;219.4;0.020880000000000003;3,48E-08;0,000578;0;0;166;17800000;1,05E-17;1,1E-09;5,21E-09;538.3;;
219.37;226.5;0.011;3,87E-08;0,00249;0;0;261;0,0000134;1,26E-17;12600;1,51E-08;382.5;;
219.42;221.8;0.00524;69900;0,00966;0;0;381;91900000;1,67E-30;13000;3,97E-08;248.8;;
219.47;207.0;0.0022559999999999998;1.42e-10;0,0338;0;0;5,14E-11;581000000;2,19E-30;1,21E-09;9,49E-08;147.7;;
219.52;185.6;0.0008779;2.72e-10;0.0001062;0;0;6,42E-11;0,00338;2,72E-17;10100;2050000;79.96;;
219.57;162.3;0.00030869999999999997;4.73e-10;0.0003008;0;0;74,3;0,018;3,13E-30;7,62E-10;0,000000403;39.44;;
219.62;142.9;9.81e-05;0,000000741;0.0007672000000000001;0;0;7,96E-11;0,0883;3,38E-30;5,18E-10;0,000000714;17.72;;
219.67;133.0;0,0282;0,00000105;0.0017620000000000001;0;0;7,9E-11;0.00039760000000000007;3.51e-33;3,17E-10;0,00000114;7,247E+15;;
219.72;135.7;0,00731;0,00000133;0.003646;0;0;7.26e-14;0.001644;3,78E-17;1,75E-10;0,00000166;2699;;
219.77;149.9;0,00171;0,00000152;0.006795999999999999;0;0;6,18E-11;0.0062439999999999996;4,6E-30;8,67E-11;0,00000217;0.9149;;
219.82;170.5;0,000363;15600000;0.01141;0;0;487;0.02178;6,41E-30;388;0,00000255;0.2823;;
219.87;190.7;69500000;14400000;0.01725;0;0;355;0.06978999999999999;9,54E-30;156;0,00000272;0.07931;;
219.92;208.2;0,000012;0,0000012;0.0235;0;0;2,4E-11;0.2053;1,39E-29;5,67E-12;0,00000261;0.02028;;
219.97;233.8;1.88e-09;0,000000896;0.028839999999999998;0;0;1,5E-11;0.5552;1,89E-29;1,85E-12;22600000;0.00472;;
220.02;301.7;2700000;0,000000606;0.031889999999999995;0;0;8,7;1379;2,33E-16;0,546;0,00000177;0.0009998;;
220.07;478.0;435000;3770000;0.03178;0;0;4,66E-12;3,144E+16;2,62E-29;1,45E-13;0,00000124;0.00019280000000000002;;
220.12;863.0;230000;0,000000228;0.02853;0;0;2,32E-12;6586;2,64E-16;3,46E-14;0,00000079;0,0338;;
220.17;1576.0;3,47E-08;0,000000161;0.02308;0;0;1,07E-12;24807;2,4E-29;0,00749;0,000000453;37000000000;;
220.22;2713.0;558000;0,000000167;0.016819999999999998;0;0;0,454;43212;1,96E-29;0,0187;0,000000234;0,000529;;
220.27;4275.0;82300;0,000000234;0.01105;0;0;1.79e-16;36.35;1,46E-16;4,87E-15;1120000;68700000;;
220.32;6109.0;1.1e-10;3480000;0.006543000000000001;0;0;0,0654;54.21;1,01E-16;0,456;0,000000057;0,00000812;;
220.37;7892.0;0,000000133;0,000000487;0.0034909999999999997;0;0;2,21E-14;74.24;7.52e-33;4,05;545000;0,000000874;;
220.42;9208.0;0,000000147;0,000000621;0.001678;0;0;6,92E-15;93.39;8,69E-30;32,5;0,000000116;86900;;
220.47;9718.0;0,000000146;716000;0.0007274;0;0;0,0201;107.9;1.71e-32;2,35E-11;0,000000294;210000;;
220.52;9313.0;0,000000132;0,000000749;0.0002841;0;0;5.39e-19;114.5;3,96E-29;1,53E-10;698000;0,000000129;;
220.57;8210.0;1080000;715000;0,1;0;0;1.34e-19;111.6;8,76E-29;8,97E-10;0,0000015;0,00000113;;
220.62;6891.0;80500;630000;0,0317;0;0;3,09E-17;99.96;1,77E-28;4,75E-09;29100000;0,00000903;;
220.67;5960.0;542000;524000;9070000000;0;0;0,0000658;82.21;3.21e-31;2,27E-08;0,00000509;0,000066;;
220.72;5953.0;3.31e-11;0,000000424;23400000000;0;0;1,3E-18;62.1;5,26E-28;9,77E-08;0,00000802;0,00044;;
220.77;7171.0;1,83E-08;0,000000345;0,000546;0;0;0,00000237;43.09;7.75e-31;3790000;0,0000114;26800000000;;
220.82;9564.0;9180;0,000000286;0,000127;0;0;4,02E-20;27.46;1,03E-27;0,00000133;0,0000148;0,0149;;
220.87;12680.0;4,17E-09;0,000000239;0,0000694;0;0;0,000000063;43328;1,23E-14;4.19e-09;0,0000177;0,0754;;
220.92;15740.0;1,72E-09;1960000;1.54e-07;0;0;9,14E-10;8644;1,32E-14;0,0000119;0,0000197;0.0003487;;
220.97;17870.0;6,4E-10;0,000000151;4290000000;0;0;1,23E-22;4269;1,28E-27;0,0000306;213000000;0.0014730000000000001;;
221.02;18390.0;2,16E-10;1080000;1.11e-06;0;0;1,53E-23;1,937E+16;1,12E-27;0,0000708;0,0000233;0.005683;;
221.07;17100.0;6,61E-11;7,09E-08;26200000000;0;0;1,76E-24;0.807;8,8E-16;0,000148;0,0000266;0.02002;;
221.12;14370.0;1,83E-11;4,41E-08;0,00563;0;0;1,88E-12;0.3088;6,23E-16;0,000278;0,0000312;0.06436;;
221.17;10900.0;4,6E-12;513000;0,011;0;0;1,86E-13;0.1086;3,97E-16;0,000471;0,0000366;0.189;;
221.22;7462.0;1,04E-12;3810000;0,0196;0;0,00000304;1,54E-26;0.03506;2,28E-28;0,00072;411000000;0.5066;;
221.27;4612.0;2,15E-13;0,0000043;0,0318;0;4,32E-18;1,45E-25;0.0103;1,18E-15;9.92e-07;431000000;45292;;
221.32;2573.0;4E-14;0,000045;4.69e-05;0;5,55E-17;1,26E-11;0.0028309999999999997;5,57E-29;12300000000;4.15e-08;2,774E+16;;
221.37;1296.0;6.75e-18;0,000426;0,0629;0;6.45e-19;1,03E-10;0.0007087;2,42E-16;13800000000;0,0000367;5666;;
221.42;589.2;1,03E-15;36300000000;0,0766;0;0,00678;7.77e-26;0.0001629;1,03E-29;0,0014;0,00003;21459;;
221.47;241.8;0,00143;0,0279;0,085;0;6,44E-14;5,47E-10;0,0344;5,07E-30;0,00127;0,0000234;43238;;
221.52;89.6;1,78E-17;0.0001932;0,0857;0;0,553;3,58E-21;0,00667;3,54E-30;0,00105;183000000;43159;;
221.57;29.96;0,0000202;0.001207;0,0785;0;4,29E-12;0,000000218;0,00119;3,3E-30;790000000;0,0000152;40.34;;
221.62;9046;2.07e-22;0.006798;0,0656;0;301;1,24E-19;1940000000;3,29E-17;0,000554;136000000;52.99;;
221.67;2465;1,92E-20;0.03453;0,0498;0;1,91E-10;6,53E-19;0,0000292;3,13E-30;0,000392;129000000;64.12;;
221.72;0.6064;1,61E-08;0.1581;3.45e-05;0;1,09E-09;4,37E-18;0,00000403;2,74E-17;0,000326;121000000;71.83;;
221.77;0.1347;1,23E-09;0.653;0,0218;6,61E-26;5,67E-09;0,000197;0,000000511;2,2E-30;0,000362;0,0000109;75.07;;
221.82;0.026989999999999997;8,18E-24;2432;0,0126;9,27E-25;266000;0,0000825;5,95E-08;1,63E-17;0,000493;0,00000943;73.94;;
221.87;0.0048850000000000005;1,7E-14;8163;0,00662;1,18E-10;1130000;3,22E-16;6.36e-12;1.17e-33;0,000706;0,00000834;69.52;;
221.92;0.0007979;2,2;24.71;0,0032;1,35E-09;4.31e-10;0,0117;6,25E-10;9E-19;0,000986;0,00000836;63.19;;
221.97;0.0001176;2,59E-12;67.45;14300000000;0,000000014;0,00000149;3,94E-15;564;8,72E-31;0,00132;1.01e-08;56.12;;
222.02;0,0157;277;166.0;0,000617;1,32E-20;0,00000467;1,24E-14;2,66E-17;1,09E-30;0,0017;0,0000138;49.07;;
222.07;0,00188;2,69E-10;368.4;0,000285;0,00000112;1.32e-08;3,62E-14;4,32E-31;1,51E-30;21100000000;0,0000189;42.62;;
222.12;0,000204;2,36E-09;737.3;0,000169;8,6E-19;338000000;9,86E-14;6,45E-32;2,07E-17;2.51e-06;0,0000245;37.59;;
222.17;200000000;1,89E-08;1331.0;0,000133;5,98E-18;0,000078;2,5E-13;8,84E-33;2,67E-30;28300000000;291000000;35.11;;
222.22;0,00000177;1360000;2166.0;0,000119;3,76E-17;1630000000;0,588;1,11E-33;3,4E-17;0,003;0,0000314;36.32;;
222.27;1410000;896000;3182.0;0,000105;2,14E-16;0,000308;1,29E-12;1,29E-34;4,97E-30;0,00294;0,0000306;41.8;;
222.32;1,02E-08;0,00000533;4219.0;0,0000852;1,1E-15;0,000526;2,63E-12;1,37E-35;1,01E-16;0,00264;0,0000269;50.88;;
222.37;39,4;2.88e-08;5056.0;0,0000629;5,11E-15;812000000;4.99e-15;1,34E-23;2,66E-29;2.17e-06;0,0000214;61.55;;
222.42;4,67E-13;1410000000;5484.0;419000000;2,15E-14;11300000000;8,81E-12;1.1e-40;7,48E-17;0,00162;153000000;70.85;;
222.47;4,99E-14;0,000627;5400.0;2.52e-08;0,0816;14300000000;145;55,3;2E-28;0,0011;9.91e-09;75.85;;
222.52;4,81E-15;25300000000;4855.0;0,0000137;2,81;0,00163;2,22E-11;5,95E-10;4,87E-28;0,000672;57800000;74.71;;
222.57;0,00419;0,00925;4020.0;6.68e-09;0,874;16800000000;3,15E-11;5.89e-12;1,08E-27;0,000372;30400000;67.41;;
222.62;3,3E-17;0,0307;3107.0;29400000;2,46E-12;0,00156;4,17E-11;537000;2,14E-27;0,000186;0,00000144;55.63;;
222.67;2,34E-18;0,0923;2283.0;0,00000117;6,26E-12;13200000000;5,14E-11;4530000;3,86E-27;0,0000839;0,000000618;42.03;;
222.97;31,4;0.000252;1627.0;0,000000419;1.44e-14;0,001;59;0,00000351;6,26E-15;0,0000342;0,000000239;29.32;;
223.02;4,21E-11;0.0006239;1140.0;1350000;3E-11;0,000691;62,9;0,0000251;9,16E-27;0,0000126;8,32E-08;43239;;
223.07;5,1E-10;0.001401;786.4;393000;5,65E-11;0,00043;62,5;1650000000;1.21e-29;0,00000418;261000;13.79;;
223.12;5,59E-09;0.002855;528.8;1,03E-08;96,1;0,000242;5,77E-11;0,001;1,44E-26;0,00000125;7,41E-09;32478;;
223.17;5,55E-08;0.0052770000000000004;344.5;24400;1,48E-10;0,000123;4,96E-11;0,00563;1,55E-13;3.39e-10;1,9E-09;17.36;;
223.22;499000;0.008847;227.7;5,2E-10;2,06E-10;0,0000565;3,97E-11;0,029;1,5E-26;82800;4.37e-13;43339;;
223.27;0,00000406;0.01345;188.4;1E-13;2,6E-10;0,0000235;2,96E-11;0.00013780000000000002;1,31E-26;1,82E-08;9,09E-11;44.4;;
223.32;0,00003;0.01856;258.1;1,73E-11;2,96E-10;8820000;2,05E-11;0.0006042;1,04E-26;36200;1,7E-11;66.29;;
223.37;0,0002;0.02323;499.8;2,71E-12;3,05E-10;0,00000299;1,32E-11;0.00243;7,38E-27;6,51E-10;28,8;90.92;;
223.42;0,00121;0.02636;1013.0;3,81E-13;2,84E-10;919000;7,91E-12;0.009081;4,74E-14;1,05E-10;4,39;114.0;;
223.47;0,00661;0.02715;1916.0;4,85E-14;2,4E-10;2550000;4,42E-12;0.031139999999999998;2,75E-14;1,54E-11;6,18E-14;130.7;;
223.52;0,0327;0.02536;3294.0;0,00561;1,83E-10;6,57E-08;2,29E-12;0.09842999999999999;1,44E-14;20,3;1,73E-14;136.7;;
223.57;0.0001467;0.021480000000000003;5117.0;6,03E-16;1,26E-10;265000;1,11E-12;0.2867;6,81E-28;2,42;6.55e-17;130.6;;
223.62;0.0005957000000000001;0.01651;7176.0;6,6E-17;78,6;76900;4,98E-13;0.7699;2,94E-28;0,259;3,84E-13;114.0;;
223.67;0.0021899999999999997;0.01151;9083.0;9.16e-21;4,44E-11;0,000000413;2,08;1905;1,18E-28;2,51E-15;20,6;90.86;;
223.72;0.007289;0.00728;10380.0;0,0000205;2,26E-11;0,00000209;8,12E-14;4,344E+15;4,74E-29;2,2E-16;1E-14;66.13;;
223.77;0.02197;0.004176;10700.0;9,71E-19;104;0,00000955;2.94e-17;9131;2,48E-29;1,74E-17;4.38e-14;43.95;;
223.82;0.05993;0.002173;9961.0;1,25E-18;4,36E-12;396000000;9,91E-15;17.69;2,67E-29;1,24E-18;1,73E-10;26.68;;
223.87;0.148;0.001026;8368.0;2,32E-18;1,65E-12;1480000000;0,0311;31.57;5,14E-29;7,43E-23;6,19E-10;14.79;;
223.92;0.3311;0.00043919999999999994;6345.0;4,19E-18;0,562;0,000504;9,08E-16;51.94;1,13E-15;8,55E-23;0,000000002;7484;;
223.97;0.6706;0.0001706;4342.0;6,9E-18;1,73E-13;15500000000;2,47E-16;78.76;2,37E-15;9,49E-23;5,82E-09;3,459E+16;;
224.02;1229;0,0601;2682.0;0,000103;4,84E-14;0,00432;6,23E-17;110.1;4,58E-28;1,02E-22;1,53E-08;16803;;
224.07;2041;0,0192;1495.0;1,39E-17;1,22E-14;0,0109;0,000147;141.8;8,01E-28;1,07E-22;3,65E-08;0.5629;;
224.12;3,067E+16;5.57e-06;752.5;1,71E-17;0,0279;0,0248;3,21E-18;168.3;1,27E-14;1,11E-22;78400;0.1981;;
