,Wavelength,Sum,Ca I (1.7e-02),Ca II (8.9e-01),Ca III (9.1e-02)
1935,302.9,2.594e-08,0,0,2.594e-08
1936,302.95,2.416e-08,0,0,2.416e-08
1937,303.0,2.1319999999999998e-08,0,0,2.1319999999999998e-08
1938,303.05,1.781e-08,0,0,1.781e-08
1939,303.1,1.409e-08,0,0,1.409e-08
1940,303.15,1.055e-08,0,0,1.055e-08
1941,303.2,7.485e-09,0,0,7.485e-09
1942,303.25,5.0280000000000004e-09,0,0,5.0280000000000004e-09
1943,303.3,3.198e-09,0,0,3.198e-09
1944,303.35,1.9259999999999998e-09,0,0,1.9259999999999998e-09
1945,303.4,1.099e-09,0,0,1.099e-09
1946,303.45,5.933999999999999e-10,0,0,5.933999999999999e-10
1947,303.5,3.035e-10,0,0,3.035e-10
1948,303.55,1.4699999999999998e-10,0,0,1.4699999999999998e-10
1949,303.6,6.740999999999999e-11,0,0,6.740999999999999e-11
1950,303.65,2.928e-11,0,0,2.928e-11
1951,303.7,1.204e-11,0,0,1.204e-11
1952,303.75,4.689e-12,0,0,4.689e-12
1953,303.8,1.729e-12,0,0,1.729e-12
1954,303.85,6.038e-13,0,0,6.038e-13
1955,303.9,1.997e-13,0,0,1.997e-13
1956,303.95,6.253e-14,0,0,6.253e-14
1957,304.0,1.854e-14,0,0,1.854e-14
1958,304.05,5.2060000000000006e-15,0,0,5.2060000000000006e-15
1959,304.1,1.384e-15,0,0,1.384e-15
1960,304.15,3.4860000000000003e-16,0,0,3.4860000000000003e-16
1961,304.2,8.311e-17,0,0,8.311e-17
1962,304.25,1.876e-17,0,0,1.876e-17
1963,304.3,4.012e-18,0,0,4.012e-18
1964,304.35,8.123e-19,0,0,8.123e-19
1965,304.4,1.557e-19,0,0,1.557e-19
1966,304.45,2.827e-20,0,0,2.827e-20
1967,304.5,4.861e-21,0,0,4.861e-21
1968,304.55,7.9130000000000005e-22,0,0,7.9130000000000005e-22
1969,304.6,1.2199999999999999e-22,0,0,1.2199999999999999e-22
1970,304.65,1.781e-23,0,0,1.781e-23
1971,304.7,2.4619999999999996e-24,0,0,2.4619999999999996e-24
1972,308.35,1.171e-15,1.171e-15,0,0
1973,308.4,8.129000000000001e-15,8.129000000000001e-15,0,0
1974,308.45,5.358e-14,5.358e-14,0,0
1975,308.5,3.353e-13,3.353e-13,0,0
1976,308.55,1.992e-12,1.992e-12,0,0
1977,308.6,1.124e-11,1.124e-11,0,0
1978,308.65,6.016e-11,6.016e-11,0,0
1979,308.7,3.058e-10,3.058e-10,0,0
1980,308.75,1.476e-09,1.476e-09,0,0
1981,308.8,6.763e-09,6.763e-09,0,0
1982,308.85,2.9419999999999998e-08,2.9419999999999998e-08,0,0
1983,308.9,1.215e-07,1.215e-07,0,0
1984,308.95,4.764e-07,4.764e-07,0,0
1985,309.0,1.7730000000000002e-06,1.7730000000000002e-06,0,0
1986,309.05,6.266e-06,6.266e-06,0,0
1987,309.1,2.102e-05,2.102e-05,0,0
1988,309.15,6.696e-05,6.696e-05,0,0
1989,309.2,0.0002025,0.0002025,0,0
1990,309.25,0.0005813,0.0005813,0,0
1991,309.3,0.001584,0.001584,0,0
1992,309.35,0.004099,0.004099,0,0
1993,309.4,0.01007,0.01007,0,0
1994,309.45,0.02348,0.02348,0,0
1995,309.5,0.052,0.052,0,0
1996,309.55,0.1093,0.1093,0,0
1997,309.6,0.2181,0.2181,0,0
1998,309.65,0.4133,0.4133,0,0
1999,309.7,0.7435,0.7435,0,0
2000,309.75,1.27,1.27,0,0
2001,309.8,2.06,2.06,0,0
2002,309.85,3.173,3.173,0,0
2003,309.9,4.643,4.643,0,0
2004,309.95,6.457000000000001,6.457000000000001,0,0
2005,310.0,8.538,8.538,0,0
2006,310.05,10.75,10.75,0,0
2007,310.1,12.9,12.9,0,1.5279999999999998e-23
2008,310.15,14.81,14.81,0,1.017e-22
2009,310.2,16.33,16.33,0,6.432999999999999e-22
2010,310.25,17.42,17.42,0,3.865e-21
2011,310.3,18.15,18.15,0,2.205e-20
2012,310.35,18.69,18.69,0,1.195e-19
2013,310.4,19.27,19.27,0,6.156e-19
2014,310.45,20.09,20.09,0,3.011e-18
2015,310.5,21.26,21.26,0,1.399e-17
2016,310.55,22.7,22.7,0,6.176e-17
2017,310.6,24.21,24.21,0,2.589e-16
2018,310.65,25.45,25.45,0,1.031e-15
2019,310.7,26.06,26.06,0,3.902000000000001e-15
2020,310.75,25.77,25.77,0,1.4019999999999998e-14
2021,310.8,24.45,24.45,0,4.787e-14
2022,310.85,22.18,22.18,0,1.552e-13
2023,310.9,19.18,19.18,0,4.783e-13
2024,310.95,15.81,15.81,0,1.3999999999999999e-12
2025,311.0,12.43,12.43,0,3.8900000000000006e-12
2026,311.05,9.373,9.373,0,1.0269999999999999e-11
2027,311.1,6.891,6.891,0,2.577e-11
2028,311.15,5.149,5.149,0,6.14e-11
2029,311.2,4.251,4.251,0,1.3899999999999999e-10
2030,311.25,4.273,4.273,0,2.988e-10
2031,311.3,5.2860000000000005,5.2860000000000005,0,6.102e-10
2032,311.35,7.359,7.359,0,1.184e-09
2033,311.4,10.53,10.53,0,2.182e-09
2034,311.45,14.77,14.77,0,3.8200000000000005e-09
2035,311.5,19.88,19.88,0,6.3519999999999996e-09
2036,311.55,25.53,25.53,0,1.003e-08
2037,311.6,31.18,31.18,0,1.506e-08
2038,311.65,36.19,36.19,0,2.1459999999999998e-08
2039,311.7,39.9,39.9,0,2.906e-08
2040,311.75,41.79,41.79,0,3.738e-08
2041,311.8,41.57,41.57,0,4.568e-08
2042,311.85,39.28,39.28,0,5.301e-08
2043,311.9,35.26,35.26,0,5.845e-08
2044,311.95,30.06,30.06,0,6.122e-08
2045,312.0,24.35,24.35,0,6.09e-08
2046,312.05,18.73,18.73,0,5.756e-08
2047,312.1,13.68,13.68,0,5.1670000000000005e-08
2048,312.15,9.498,9.498,0,4.4060000000000005e-08
2049,312.2,6.261,6.261,0,3.569e-08
2050,312.25,3.9210000000000003,3.9210000000000003,0,2.747e-08
2051,312.3,2.332,2.332,0,2.008e-08
2052,312.35,1.317,1.317,0,1.3940000000000001e-08
2053,312.4,0.707,0.707,0,9.195e-09
2054,312.45,0.3605,0.3605,0,5.7609999999999994e-09
2055,312.5,0.175,0.175,0,3.4289999999999996e-09
2056,312.55,0.08166,0.08166,0,1.939e-09
2057,312.6,0.039080000000000004,0.039080000000000004,0,1.041e-09
2058,312.65,0.0254,0.0254,0,5.312000000000001e-10
2059,312.7,0.03355,0.03355,0,2.574e-10
2060,312.75,0.06986,0.06986,0,1.185e-10
2061,312.8,0.1575,0.1575,0,5.182e-11
2062,312.85,0.3448,0.3448,0,2.153e-11
2063,312.9,0.7204,0.7204,0,8.494e-12
2064,312.95,1.431,1.431,0,3.1839999999999998e-12
2065,313.0,2.702,2.702,0,1.134e-12
2066,313.05,4.851,4.851,0,3.835e-13
2067,313.1,8.279,8.279,0,1.232e-13
2068,313.15,13.43,13.43,0,3.76e-14
2069,313.2,20.73,20.73,0,1.09e-14
2070,313.25,30.45,30.45,0,3.002e-15
2071,313.3,42.57,42.57,0,7.855e-16
2072,313.35,56.75,56.75,0,1.952e-16
2073,313.4,72.24,72.24,0,4.608e-17
2074,313.45,88.08,88.08,0,1.033e-17
2075,313.5,103.3,103.3,0,2.2009999999999997e-18
2076,313.55,117.3,117.3,0,4.454e-19
2077,313.6,130.2,130.2,0,8.561000000000001e-20
2078,313.65,142.6,142.6,0,1.563e-20
2079,313.7,156.0,156.0,0,2.711e-21
2080,313.75,171.9,171.9,0,4.467e-22
2081,313.8,191.4,191.4,0,6.991e-23
2082,313.85,214.4,214.4,0,1.0390000000000001e-23
2083,313.9,239.3,239.3,0,0
2084,313.95,263.3,263.3,0,0
2085,314.0,282.6,282.6,1.183e-10,0
2086,314.05,293.3,293.3,7.671e-10,0
2087,314.1,292.6,292.6,4.729e-09,0
2088,314.15,279.6,279.6,2.773e-08,0
2089,314.2,255.3,255.3,1.547e-07,0
2090,314.25,222.4,222.4,8.205e-07,0
2091,314.3,185.1,185.1,4.14e-06,0
2092,314.35,147.8,147.8,1.987e-05,0
2093,314.4,114.7,114.7,9.068e-05,0
2094,314.45,89.01,89.01,0.0003936,0
2095,314.5,73.54,73.54,0.001625,0
2096,314.55,70.28,70.27,0.006383,0
2097,314.6,80.88,80.86,0.02384,0
2098,314.65,106.6,106.6,0.08471000000000001,0
2099,314.7,148.3,148.0,0.2863,0
2100,314.75,205.5,204.6,0.92,0
2101,314.8,276.8,274.0,2.812,0
2102,314.85,359.7,351.5,8.177,0
2103,314.9,452.6,430.0,22.61,0
2104,314.95,560.4,500.9,59.48,0
2105,315.0,704.0,555.2,148.8,0
2106,315.05,939.6,585.6,354.1,0
2107,315.1,1389.0,587.5,801.3,0
2108,315.15,2286.0,560.8,1725.0,0
2109,315.2,4041.0,509.3,3531.0,0
2110,315.25,7317.0,440.0,6877.0,0
2111,315.3,13100.0,361.6,12740.0,0
2112,315.35,22720.0,282.8,22440.0,0
2113,315.4,37800.0,210.4,37590.0,0
2114,315.45,60060.0,149.0,59910.0,0
2115,315.5,90900.0,100.3,90800.0,0
2116,315.55,131000.0,64.32,130900.0,0
2117,315.6,179500.0,39.24,179500.0,0
2118,315.65,234100.0,22.79,234100.0,0
2119,315.7,290400.0,12.62,290400.0,0
2120,315.75,342600.0,6.699,342600.0,0
2121,315.8,384400.0,3.485,384400.0,0
2122,315.85,410300.0,1.913,410300.0,0
2123,315.9,416500.0,1.3219999999999998,416500.0,0
2124,315.95,402200.0,1.347,402200.0,0
2125,316.0,369300.0,1.815,369300.0,0
2126,316.05,322600.0,2.661,322600.0,0
2127,316.1,268000.0,3.864,268000.0,0
2128,316.15,211800.0,5.402,211800.0,0
2129,316.2,159200.0,7.223,159200.0,0
2130,316.25,113800.0,9.237,113800.0,0
2131,316.3,77360.0,11.32,77350.0,0
2132,316.35,50030.0,13.37,50020.0,0
2133,316.4,30780.0,15.29,30760.0,0
2134,316.45,18010.0,17.13,18000.0,0
2135,316.5,10030.0,19.02,10010.0,0
2136,316.55,5320.0,21.2,5299.0,0
2137,316.6,2691.0,23.94,2667.0,0
2138,316.65,1305.0,27.49,1277.0,0
2139,316.7,613.6,31.91,581.7,0
2140,316.75,289.6,37.04,252.6,0
2141,316.8,148.5,42.44,106.1,0
2142,316.85,95.1,47.44,47.66,0
2143,316.9,86.38,51.3,35.08,0
2144,316.95,112.6,53.32,59.27,0
2145,317.0,193.6,53.07,140.5,0
2146,317.05,390.7,50.45,340.3,0
2147,317.1,837.7,45.75,792.0,0
2148,317.15,1796.0,39.54,1757.0,0
2149,317.2,3743.0,32.56,3711.0,0
2150,317.25,7485.0,25.59,7460.0,0
2151,317.3,14300.0,19.26,14280.0,0
2152,317.35,26020.0,14.05,26010.0,0
2153,317.4,45120.0,10.24,45110.0,0
2154,317.45,74490.0,7.99,74490.0,0
2155,317.5,117100.0,7.376,117100.0,0
2156,317.55,175300.0,8.481,175300.0,0
2157,317.6,250000.0,11.4,250000.0,0
2158,317.65,339400.0,16.21,339400.0,0
2159,317.7,439100.0,22.91,439000.0,0
2160,317.75,541100.0,31.32,541100.0,0
2161,317.8,635500.0,40.98,635500.0,0
2162,317.85,711500.0,51.14,711400.0,0
2163,317.9,759500.0,60.77,759500.0,0
2164,317.95,773400.0,68.76,773300.0,0
2165,318.0,751500.0,74.05,751400.0,0
2166,318.05,697100.0,75.9,697000.0,0
2167,318.1,617700.0,74.04,617700.0,0
2168,318.15,523200.0,68.75,523100.0,0
2169,318.2,423900.0,60.76,423800.0,0
2170,318.25,328600.0,51.11,328600.0,0
2171,318.3,244100.0,40.92,244000.0,0
2172,318.35,173800.0,31.18,173700.0,0
2173,318.4,118700.0,22.61,118600.0,0
2174,318.45,77780.0,15.61,77760.0,0
2175,318.5,48970.0,10.25,48960.0,0
2176,318.55,29620.0,6.4110000000000005,29610.0,0
2177,318.6,17220.0,3.815,17220.0,0
2178,318.65,9622.0,2.161,9620.0,0
2179,318.7,5167.0,1.165,5166.0,0
2180,318.75,2666.0,0.5978,2666.0,0
2181,318.8,1321.0,0.2919,1321.0,0
2182,318.85,628.2,0.1357,628.1,0
2183,318.9,286.5,0.06002999999999999,286.5,0
2184,318.95,125.3,0.025269999999999997,125.2,0
2185,319.0,52.44,0.01013,52.43,0
2186,319.05,21.01,0.003863,21.01,0
2187,319.1,8.051,0.001402,8.049,0
2188,319.15,2.948,0.0004846,2.948,0
2189,319.2,1.031,0.0001594,1.031,0
2190,319.25,0.3443,4.988e-05,0.3442,0
2191,319.3,0.1097,1.486e-05,0.1097,0
2192,319.35,0.033339999999999995,4.214e-06,0.03333,0
2193,319.4,0.00966,1.14e-06,0.009658,0
2194,319.45,0.002668,3.07e-07,0.002668,0
2195,319.5,0.0007023,1.371e-07,0.0007022,0
2196,319.55,0.0001764,2.916e-07,0.0001761,0
2197,319.6,4.317e-05,1.1e-06,4.207e-05,0
2198,319.65,1.374e-05,4.165e-06,9.572000000000001e-06,0
2199,319.7,1.714e-05,1.507e-05,2.074e-06,0
2200,319.75,5.236e-05,5.193e-05,4.2799999999999997e-07,0
2201,319.8,0.0001706,0.0001705,8.41e-08,0
2202,319.85,0.0005332999999999999,0.0005332999999999999,1.5730000000000003e-08,0
2203,319.9,0.0015890000000000001,0.0015890000000000001,2.787e-09,0
2204,319.95,0.004511,0.004511,4.729e-10,0
2205,320.0,0.0122,0.0122,7.640000000000002e-11,0
2206,320.05,0.03142,0.03142,1.175e-11,0
2207,320.1,0.07711,0.07711,0,0
2208,320.15,0.1803,0.1803,0,0
2209,320.2,0.4015,0.4015,0,0
2210,320.25,0.8518,0.8518,0,0
2211,320.3,1.722,1.722,0,0
2212,320.35,3.315,3.315,0,0
2213,320.4,6.082000000000001,6.082000000000001,0,0
2214,320.45,10.63,10.63,0,0
2215,320.5,17.71,17.71,0,0
2216,320.55,28.1,28.1,0,0
2217,320.6,42.52,42.52,0,0
2218,320.65,61.34,61.34,0,0
2219,320.7,84.46,84.46,0,0
2220,320.75,111.1,111.1,0,0
2221,320.8,139.8,139.8,0,0
2222,320.85,168.9,168.9,0,0
2223,320.9,196.7,196.7,0,0
2224,320.95,222.3,222.3,0,0
2225,321.0,246.0,246.0,0,0
2226,321.05,269.5,269.5,0,0
2227,321.1,295.9,295.9,0,0
2228,321.15,328.7,328.7,0,0
2229,321.2,370.6,370.6,0,0
2230,321.25,422.2,422.2,0,0
2231,321.3,481.2,481.2,0,0
2232,321.35,542.2,542.2,0,0
2233,321.4,597.2,597.2,0,0
2234,321.45,637.5,637.5,0,0
2235,321.5,655.6,655.6,0,0
2236,321.55,646.8,646.8,0,0
2237,321.6,610.7,610.7,0,0
2238,321.65,550.8,550.8,0,0
2239,321.7,474.4,474.4,0,0
2240,321.75,390.2,390.2,0,0
2241,321.8,307.1,307.1,0,0
2242,321.85,232.8,232.8,0,0
2243,321.9,173.1,173.1,0,0
2244,321.95,131.7,131.7,0,0
2245,322.0,111.1,111.1,0,0
2246,322.05,113.6,113.6,0,0
2247,322.1,141.0,141.0,0,0
2248,322.15,195.5,195.5,0,0
2249,322.2,278.8,278.8,0,0
2250,322.25,390.5,390.5,0,0
2251,322.3,527.4,527.4,0,0
2252,322.35,681.5,681.5,0,0
2253,322.4,840.8,840.8,0,0
2254,322.45,989.2,989.2,0,0
2255,322.5,1109.0,1109.0,0,0
2256,322.55,1186.0,1186.0,0,0
2257,322.6,1209.0,1209.0,0,0
2258,322.65,1175.0,1175.0,0,0
2259,322.7,1088.0,1088.0,0,0
2260,322.75,960.2,960.2,0,0
2261,322.8,807.9,807.9,0,0
2262,322.85,648.0,648.0,0,0
2263,322.9,495.4,495.4,0,0
2264,322.95,361.0,361.0,0,0
2265,323.0,250.8,250.8,0,0
2266,323.05,166.1,166.1,0,0
2267,323.1,104.8,104.8,0,0
2268,323.15,63.07,63.07,0,0
2269,323.2,36.17,36.17,0,0
2270,323.25,19.77,19.77,0,0
2271,323.3,10.3,10.3,0,0
2272,323.35,5.119,5.119,0,0
2273,323.4,2.424,2.424,0,0
2274,323.45,1.094,1.094,0,0
2275,323.5,0.4708,0.4708,0,0
2276,323.55,0.1931,0.1931,0,0
2277,323.6,0.07551000000000001,0.07551000000000001,0,0
2278,323.65,0.02814,0.02814,0,0
2279,323.7,0.009999,0.009999,0,0
2280,323.75,0.003387,0.003387,0,0
2281,323.8,0.001093,0.001093,0,0
2282,323.85,0.00033650000000000005,0.00033650000000000005,0,0
2283,323.9,9.873e-05,9.873e-05,0,0
2284,323.95,2.761e-05,2.761e-05,0,0
2285,324.0,7.361e-06,7.361e-06,0,0
2286,324.05,1.871e-06,1.871e-06,0,0
2287,324.1,4.532e-07,4.532e-07,0,0
2288,324.15,1.047e-07,1.047e-07,0,0
2289,324.21,1.693e-08,1.693e-08,0,0
2290,324.26,3.519e-09,3.519e-09,0,0
2291,324.31,6.973e-10,6.973e-10,0,0
2292,324.36,1.317e-10,1.317e-10,0,0
2293,324.41,2.372e-11,2.372e-11,0,0
2294,324.46,4.0720000000000004e-12,4.0720000000000004e-12,0,0
2295,324.51,6.665e-13,6.665e-13,0,0
2296,324.56,3.9210000000000004e-14,3.9210000000000004e-14,0,0
2297,324.96,9.568000000000001e-15,9.568000000000001e-15,0,0
2298,325.01,5.795e-14,5.795e-14,0,0
2299,325.06,3.35e-13,3.35e-13,0,0
2300,325.11,1.8480000000000002e-12,1.8480000000000002e-12,0,0
2301,325.16,9.728e-12,9.728e-12,0,0
2302,325.21,4.887e-11,4.887e-11,0,0
2303,325.26,2.343e-10,2.343e-10,0,0
2304,325.31,1.072e-09,1.072e-09,0,0
2305,325.36,4.679e-09,4.679e-09,0,0
2306,325.41,1.949e-08,1.949e-08,0,0
2307,325.46,7.749e-08,7.749e-08,0,0
2308,325.51,2.94e-07,2.94e-07,0,0
2309,325.56,1.064e-06,1.064e-06,0,0
2310,325.61,3.678e-06,3.678e-06,0,0
2311,325.66,1.213e-05,1.213e-05,0,0
2312,325.71,3.815e-05,3.815e-05,0,0
2313,325.76,0.0001146,0.0001146,0,0
2314,325.81,0.0003282,0.0003282,0,0
2315,325.86,0.0008975,0.0008975,0,0
2316,325.91,0.0023420000000000003,0.0023420000000000003,0,0
2317,325.96,0.005832,0.005832,0,0
2318,326.01,0.013859999999999999,0.013859999999999999,0,0
2319,326.06,0.03143,0.03143,0,0
2320,326.11,0.06801,0.06801,0,0
2321,326.16,0.1405,0.1405,0,0
2322,326.21,0.2768,0.2768,0,0
2323,326.26,0.5206,0.5206,0,0
2324,326.31,0.9345,0.9345,0,0
2325,326.36,1.601,1.601,0,0
2326,326.41,2.617,2.617,0,0
2327,326.46,4.085,4.085,0,0
2328,326.51,6.086,6.086,0,0
2329,326.56,8.66,8.66,0,0
2330,326.61,11.77,11.77,0,0
2331,326.66,15.31,15.31,0,0
2332,326.71,19.05,19.05,0,0
2333,326.76,22.76,22.76,0,0
2334,326.81,26.19,26.19,0,0
2335,326.86,29.19,29.19,0,0
2336,326.91,31.77,31.77,0,0
2337,326.96,34.14,34.14,0,0
2338,327.01,36.72,36.72,0,0
2339,327.06,40.0,40.0,0,0
2340,327.11,44.47,44.47,0,0
2341,327.16,50.39,50.39,0,0
2342,327.21,57.7,57.7,0,0
2343,327.26,65.91,65.91,0,0
2344,327.31,74.14,74.14,0,0
2345,327.36,81.28,81.28,0,0
2346,327.41,86.19,86.19,0,0
2347,327.46,87.95,87.95,0,0
2348,327.51,86.08,86.08,0,0
2349,327.56,80.66,80.66,0,0
2350,327.61,72.28,72.28,0,0
2351,327.66,61.9,61.9,0,0
2352,327.71,50.66,50.66,0,0
2353,327.76,39.67,39.67,0,0
2354,327.81,29.83,29.83,0,0
2355,327.86,21.76,21.76,0,0
2356,327.91,15.84,15.84,0,0
2357,327.96,12.25,12.25,0,0
2358,328.01,11.12,11.12,0,0
2359,328.06,12.6,12.6,0,0
2360,328.11,16.92,16.92,0,0
2361,328.16,24.35,24.35,0,0
2362,328.21,35.1,35.1,0,0
2363,328.26,49.19,49.19,0,0
2364,328.31,66.24,66.24,0,0
2365,328.36,85.35,85.35,0,0
2366,328.41,105.1,105.1,0,0
2367,328.46,123.5,123.5,0,0
2368,328.51,138.7,138.7,0,0
2369,328.56,148.7,148.7,0,0
2370,328.61,152.2,152.2,0,0
2371,328.66,148.7,148.7,0,0
2372,328.71,138.7,138.7,0,0
2373,328.76,123.5,123.5,0,0
2374,328.81,105.1,105.1,0,0
2375,328.86,85.29,85.29,0,0
2376,328.91,66.12,66.12,0,0
2377,328.96,48.93,48.93,0,0
2378,329.01,34.58,34.58,0,0
2379,329.06,23.33,23.33,0,0
2380,329.11,15.02,15.02,0,0
2381,329.16,9.24,9.24,0,0
2382,329.21,5.425,5.425,0,0
2383,329.26,3.0410000000000004,3.0410000000000004,0,0
2384,329.31,1.6280000000000001,1.6280000000000001,0,0
2385,329.36,0.8317,0.8317,0,0
2386,329.41,0.4058,0.4058,0,0
2387,329.46,0.189,0.189,0,0
2388,329.51,0.08405,0.08405,0,0
2389,329.56,0.03569,0.03569,0,0
2390,329.61,0.014469999999999998,0.014469999999999998,0,0
2391,329.66,0.005599,0.005599,0,0
2392,329.71,0.002069,0.002069,0,0
2393,329.76,0.00073,0.00073,0,0
2394,329.81,0.0002459,0.0002459,0,0
2395,329.86,7.908e-05,7.908e-05,0,0
2396,329.91,2.428e-05,2.428e-05,0,0
2397,329.96,7.1179999999999994e-06,7.1179999999999994e-06,0,0
2398,330.01,1.9919999999999997e-06,1.9919999999999997e-06,0,0
2399,330.06,5.324e-07,5.324e-07,0,0
2400,330.11,1.358e-07,1.358e-07,0,0
2401,330.16,3.3089999999999994e-08,3.3089999999999994e-08,0,0
2402,330.21,7.695e-09,7.695e-09,0,0
2403,330.26,1.709e-09,1.709e-09,0,0
2404,330.31,3.622e-10,3.622e-10,0,0
2405,330.36,7.331999999999999e-11,7.331999999999999e-11,0,0
2406,330.41,1.4170000000000001e-11,1.4170000000000001e-11,0,0
2407,330.46,2.614e-12,2.614e-12,0,0
2408,330.51,4.605e-13,4.605e-13,0,0
2409,330.56,7.745e-14,7.745e-14,0,0
2410,332.46,1.955e-13,1.955e-13,0,0
2411,332.51,1.1320000000000002e-12,1.1320000000000002e-12,0,0
2412,332.56,6.273999999999999e-12,6.273999999999999e-12,0,0
2413,332.61,3.324e-11,3.324e-11,0,0
2414,332.66,1.684e-10,1.684e-10,0,0
2415,332.71,8.158e-10,8.158e-10,0,0
2416,332.76,3.78e-09,3.78e-09,0,0
2417,332.81,1.675e-08,1.675e-08,0,0
2418,332.86,7.095e-08,7.095e-08,0,0
2419,332.91,2.874e-07,2.874e-07,0,0
2420,332.96,1.114e-06,1.114e-06,0,0
2421,333.01,4.126e-06,4.126e-06,0,0
2422,333.06,1.462e-05,1.462e-05,0,0
2423,333.11,4.954e-05,4.954e-05,0,0
2424,333.16,0.0001605,0.0001605,0,0
2425,333.21,0.0004973,0.0004973,0,0
2426,333.26,0.001474,0.001474,0,0
2427,333.31,0.004175,0.004175,0,0
2428,333.36,0.011309999999999999,0.011309999999999999,0,0
2429,333.41,0.029310000000000003,0.029310000000000003,0,0
2430,333.46,0.07264,0.07264,0,0
2431,333.51,0.1721,0.1721,0,0
2432,333.56,0.39,0.39,0,0
2433,333.61,0.8451,0.8451,0,0
2434,333.66,1.751,1.751,0,0
2435,333.71,3.471,3.471,0,0
2436,333.76,6.577000000000001,6.577000000000001,0,0
2437,333.81,11.92,11.92,0,0
2438,333.86,20.66,20.66,0,0
2439,333.91,34.24,34.24,0,0
2440,333.96,54.28,54.28,0,0
2441,334.01,82.32,82.32,0,0
2442,334.06,119.4,119.4,0,0
2443,334.11,165.8,165.8,0,0
2444,334.16,220.3,220.3,0,0
2445,334.21,280.6,280.6,0,0
2446,334.26,342.8,342.8,0,0
2447,334.31,402.5,402.5,0,0
2448,334.36,455.8,455.8,0,0
2449,334.41,500.3,500.3,0,0
2450,334.46,536.2,536.2,0,0
2451,334.51,566.8,566.8,0,0
2452,334.56,598.2,598.2,0,0
2453,334.61,638.1,638.1,0,0
2454,334.66,693.6,693.6,0,0
2455,334.71,769.0,769.0,0,0
2456,334.76,864.0,864.0,0,9.487e-25
2457,334.81,972.3,972.3,0,5.508999999999999e-24
2458,334.86,1083.0,1083.0,0,3.061e-23
2459,334.91,1180.0,1180.0,0,1.6269999999999998e-22
2460,334.96,1248.0,1248.0,0,8.277000000000001e-22
2461,335.01,1275.0,1275.0,0,4.029e-21
2462,335.06,1253.0,1253.0,0,1.8769999999999998e-20
2463,335.11,1182.0,1182.0,0,8.363e-20
2464,335.16,1069.0,1069.0,0,3.5670000000000005e-19
2465,335.21,925.8,925.8,0,1.455e-18
2466,335.26,768.0,768.0,0,5.683e-18
2467,335.31,610.5,610.5,0,2.123e-17
2468,335.36,466.0,466.0,0,7.592e-17
2469,335.41,343.8,343.8,0,2.597e-16
2470,335.46,249.5,249.5,0,8.502000000000001e-16
2471,335.51,185.8,185.8,0,2.663e-15
2472,335.56,154.0,154.0,0,7.981999999999999e-15
2473,335.61,155.1,155.1,0,2.289e-14
2474,335.66,191.0,191.0,0,6.283e-14
2475,335.71,264.3,264.3,0,1.65e-13
2476,335.76,377.7,377.7,0,4.147e-13
2477,335.81,532.5,532.5,0,9.973e-13
2478,335.86,726.5,726.5,0,2.2959999999999995e-12
2479,335.91,952.3,952.3,0,5.057e-12
2480,335.96,1196.0,1196.0,0,1.0660000000000002e-11
2481,336.01,1438.0,1438.0,0,2.153e-11
2482,336.06,1654.0,1654.0,0,4.162e-11
2483,336.11,1821.0,1821.0,0,7.71e-11
2484,336.16,1918.0,1918.0,0,1.3690000000000001e-10
2485,336.21,1933.0,1933.0,0,2.334e-10
2486,336.26,1864.0,1864.0,0,3.8249999999999997e-10
2487,336.31,1720.0,1720.0,0,6.037000000000001e-10
2488,336.36,1518.0,1518.0,0,9.211e-10
2489,336.41,1282.0,1282.0,0,1.3639999999999998e-09
2490,336.46,1036.0,1036.0,0,1.973e-09
2491,336.51,800.8,800.8,0,2.806e-09
2492,336.56,592.4,592.4,0,3.953999999999999e-09
2493,336.61,419.2,419.2,0,5.5559999999999994e-09
2494,336.66,283.9,283.9,0,7.819e-09
2495,336.71,183.9,183.9,0,1.102e-08
2496,336.76,114.0,114.0,0,1.5490000000000002e-08
2497,336.81,67.62,67.62,0,2.16e-08
2498,336.86,38.37,38.37,0,2.963e-08
2499,336.91,20.84,20.84,0,3.971e-08
2500,336.96,10.82,10.82,0,5.1689999999999995e-08
2501,337.01,5.38,5.38,0,6.506e-08
2502,337.06,2.559,2.559,0,7.891e-08
2503,337.11,1.1640000000000001,1.1640000000000001,0,9.202e-08
2504,337.16,0.5069,0.5069,0,1.0300000000000001e-07
2505,337.21,0.2111,0.2111,0,1.1060000000000001e-07
2506,337.26,0.08415,0.08415,0,1.1380000000000001e-07
2507,337.31,0.03209,0.03209,0,1.121e-07
2508,337.36,0.01171,0.01171,0,1.057e-07
2509,337.41,0.0040880000000000005,0.0040869999999999995,0,9.551e-08
2510,337.46,0.0013650000000000001,0.0013650000000000001,0,8.257999999999999e-08
2511,337.51,0.0004364,0.00043630000000000003,0,6.834e-08
2512,337.56,0.0001335,0.00013340000000000002,0,5.4129999999999996e-08
2513,337.61,3.908e-05,3.904e-05,0,4.103e-08
2514,337.66,1.096e-05,1.093e-05,0,2.9760000000000003e-08
2515,337.71,2.948e-06,2.927e-06,0,2.0659999999999998e-08
2516,337.76,7.639e-07,7.501999999999999e-07,0,1.3730000000000003e-08
2517,337.81,1.927e-07,1.839e-07,0,8.731e-09
2518,337.86,4.8469999999999997e-08,4.316e-08,0,5.313e-09
