,Wavelength,Sum,Cl I (8.1e-01),Cl II (1.9e-01),Cl III (2.8e-07)
505,248.38,6.956e-12,0,1.004e-13,6.856e-12
506,248.43,7.944000000000001e-12,0,6.834e-13,7.261000000000001e-12
507,248.48,1.1710000000000002e-11,0,4.294e-12,7.413e-12
508,248.53,3.218e-11,0,2.49e-11,7.277e-12
509,248.58,1.4009999999999999e-10,0,1.3330000000000002e-10,6.8599999999999994e-12
510,248.63,6.644e-10,0,6.582000000000001e-10,6.207999999999999e-12
511,248.68,3.0059999999999998e-09,0,3e-09,5.388e-12
512,248.73,1.263e-08,0,1.262e-08,4.476e-12
513,248.78,4.902e-08,0,4.902e-08,3.5469999999999993e-12
514,248.83,1.757e-07,0,1.757e-07,2.6689999999999996e-12
515,248.88,5.811999999999999e-07,0,5.811999999999999e-07,1.8969999999999997e-12
516,248.93,1.775e-06,0,1.775e-06,1.2679999999999998e-12
517,248.98,5.006e-06,0,5.006e-06,7.934e-13
518,249.03,1.304e-05,0,1.304e-05,4.63e-13
519,249.08,3.137e-05,0,3.137e-05,2.512e-13
520,249.13,6.976e-05,0,6.976e-05,1.265e-13
521,249.18,0.00014350000000000002,0,0.00014350000000000002,5.897999999999999e-14
522,249.23,0.00027330000000000003,0,0.00027330000000000003,2.545e-14
523,249.28,0.0004828,0,0.0004828,1.015e-14
524,249.33,0.0007927,0,0.0007927,3.74e-15
525,249.38,0.001213,0,0.001213,1.273e-15
526,249.43,0.001738,0,0.001738,4.007e-16
527,249.48,0.0023420000000000003,0,0.0023420000000000003,1.212e-16
528,249.53,0.002986,0,0.002986,5.405e-17
529,249.58,0.003625,0,0.003625,9.931999999999999e-17
530,249.63,0.004214,0,0.004214,3.3799999999999997e-16
531,249.68,0.0047090000000000005,0,0.0047090000000000005,1.139e-15
532,249.73,0.005071,0,0.005071,3.562e-15
533,249.78,0.005265,0,0.005265,1.0290000000000001e-14
534,249.83,0.005282,0,0.005282,2.7419999999999998e-14
535,249.88,0.005149,0,0.005149,6.752e-14
536,249.93,0.004947999999999999,0,0.004947999999999999,1.535e-13
537,249.98,0.004789,0,0.004789,3.222e-13
538,250.03,0.0047810000000000005,0,0.0047810000000000005,6.245e-13
539,250.08,0.004972,0,0.004972,1.1179999999999999e-12
540,250.13,0.00532,0,0.00532,1.8469999999999997e-12
541,250.18,0.005696,0,0.005696,2.8180000000000003e-12
542,250.23,0.005929,0,0.005929,3.971e-12
543,250.28,0.00587,0,0.00587,5.166000000000001e-12
544,250.33,0.005453,0,0.005453,6.206e-12
545,250.38,0.004718,0,0.004718,6.883999999999999e-12
546,250.43,0.003785,0,0.003785,7.052e-12
547,250.48,0.002811,0,0.002811,6.671e-12
548,250.53,0.001929,0,0.001929,5.832000000000001e-12
549,250.58,0.0012230000000000001,0,0.0012230000000000001,4.72e-12
550,250.63,0.0007162000000000001,0,0.0007162000000000001,3.5520000000000002e-12
551,250.68,0.00038730000000000004,0,0.00038730000000000004,2.524e-12
552,250.73,0.0001934,0,0.0001934,1.763e-12
553,250.78,8.915e-05,0,8.915e-05,1.3240000000000002e-12
554,250.83,3.795e-05,0,3.795e-05,1.204e-12
555,250.88,1.491e-05,0,1.491e-05,1.3549999999999998e-12
556,250.93,5.411e-06,0,5.411e-06,1.7019999999999998e-12
557,250.98,1.813e-06,0,1.813e-06,2.147e-12
558,251.03,5.607e-07,0,5.607e-07,2.578e-12
559,251.08,1.601e-07,0,1.601e-07,2.889e-12
560,251.13,4.222e-08,0,4.222e-08,3.002e-12
561,251.18,1.028e-08,0,1.028e-08,2.8849999999999995e-12
562,251.23,2.312e-09,0,2.31e-09,2.5639999999999996e-12
563,251.28,4.813999999999999e-10,0,4.793e-10,2.113e-12
564,251.33,9.346999999999999e-11,0,9.184000000000002e-11,1.629e-12
565,251.38,1.7450000000000002e-11,0,1.625e-11,1.2090000000000002e-12
566,251.43,3.596e-12,0,2.653e-12,9.428e-13
567,251.48,1.3090000000000002e-12,0,4.001e-13,9.087e-13
568,251.53,1.2429999999999999e-12,0,5.57e-14,1.187e-12
569,251.58,1.8700000000000003e-12,0,7.16e-15,1.8630000000000004e-12
570,251.63,3.011e-12,0,8.497999999999999e-16,3.01e-12
571,251.68,4.652e-12,0,9.311e-17,4.652e-12
572,251.73,6.711e-12,0,9.42e-18,6.711e-12
573,251.78,8.972000000000002e-12,0,8.799e-19,8.972000000000002e-12
574,251.83,1.1089999999999999e-11,0,0,1.1089999999999999e-11
575,251.88,1.268e-11,0,0,1.268e-11
576,251.93,1.34e-11,0,0,1.34e-11
577,251.98,1.309e-11,0,0,1.309e-11
578,252.03,1.1820000000000001e-11,0,0,1.1820000000000001e-11
579,252.08,9.857000000000002e-12,0,0,9.857000000000002e-12
580,252.13,7.601e-12,0,0,7.601e-12
581,252.18,5.417000000000001e-12,0,0,5.417000000000001e-12
582,252.23,3.568e-12,0,0,3.568e-12
583,252.28,2.1719999999999996e-12,0,0,2.1719999999999996e-12
584,252.33,1.223e-12,0,0,1.223e-12
585,252.38,6.363e-13,0,0,6.363e-13
586,252.43,3.077e-13,0,0,3.077e-13
587,252.48,1.425e-13,0,0,1.425e-13
588,252.53,7.529e-14,0,0,7.529e-14
589,252.58,7.388e-14,0,0,7.388e-14
590,252.63,1.393e-13,0,0,1.393e-13
591,252.68,3.088e-13,0,0,3.088e-13
592,252.73,6.613e-13,0,0,6.613e-13
593,252.78,1.3230000000000001e-12,0,0,1.3230000000000001e-12
594,252.83,2.4590000000000003e-12,0,0,2.4590000000000003e-12
595,252.88,4.247e-12,0,8.315000000000002e-19,4.247e-12
596,252.93,6.815e-12,0,8.556e-18,6.815e-12
597,252.98,1.016e-11,0,8.003e-17,1.016e-11
598,253.03,1.4089999999999998e-11,0,6.932e-16,1.4089999999999998e-11
599,253.08,1.8170000000000004e-11,0,5.561e-15,1.816e-11
600,253.13,2.1809999999999997e-11,0,4.132e-14,2.1770000000000003e-11
601,253.18,2.457e-11,0,2.844e-13,2.4289999999999998e-11
602,253.23,2.702e-11,0,1.8130000000000003e-12,2.5210000000000003e-11
603,253.28,3.507e-11,0,1.0710000000000001e-11,2.437e-11
604,253.33,8.052e-11,0,5.857999999999999e-11,2.194e-11
605,253.38,3.155e-10,0,2.97e-10,1.841e-11
606,253.43,1.4099999999999999e-09,0,1.396e-09,1.441e-11
607,253.48,6.091e-09,0,6.08e-09,1.053e-11
608,253.53,2.456e-08,0,2.455e-08,7.200000000000001e-12
609,253.58,9.193999999999999e-08,0,9.192999999999999e-08,4.622e-12
610,253.63,3.193e-07,0,3.193e-07,2.821e-12
611,253.68,1.029e-06,0,1.029e-06,1.701e-12
612,253.73,3.075e-06,0,3.075e-06,1.117e-12
613,253.78,8.533e-06,0,8.533e-06,9.294e-13
614,253.83,2.199e-05,0,2.199e-05,1.026e-12
615,253.88,5.264e-05,0,5.264e-05,1.3219999999999998e-12
616,253.93,0.00011719999999999999,0,0.00011719999999999999,1.747e-12
617,253.98,0.00024249999999999999,0,0.00024249999999999999,2.2359999999999998e-12
618,254.03,0.0004675,0,0.0004675,2.722e-12
619,254.08,0.0008401,0,0.0008401,3.1369999999999997e-12
620,254.13,0.00141,0,0.00141,3.4200000000000004e-12
621,254.18,0.002215,0,0.002215,3.528e-12
622,254.23,0.0032670000000000004,0,0.0032670000000000004,3.4389999999999994e-12
623,254.28,0.004543,0,0.004543,3.164e-12
624,254.33,0.005988,0,0.005988,2.741e-12
625,254.38,0.007529000000000001,0,0.007529000000000001,2.2309999999999997e-12
626,254.43,0.009094,0,0.009094,1.7030000000000001e-12
627,254.48,0.01063,0,0.01063,1.2150000000000002e-12
628,254.53,0.01211,0,0.01211,8.09e-13
629,254.58,0.013519999999999999,0,0.013519999999999999,5.02e-13
630,254.63,0.01485,0,0.01485,2.897e-13
631,254.68,0.01609,0,0.01609,1.554e-13
632,254.73,0.01721,0,0.01721,7.735e-14
633,254.78,0.01819,0,0.01819,3.573e-14
634,254.83,0.01892,0,0.01892,1.53e-14
635,254.88,0.01927,0,0.01927,6.071e-15
636,254.93,0.01906,0,0.01906,2.232e-15
637,254.98,0.01815,0,0.01815,7.602e-16
638,255.03,0.01649,0,0.01649,2.397e-16
639,255.08,0.014180000000000002,0,0.014180000000000002,7.000999999999999e-17
640,255.13,0.011470000000000001,0,0.011470000000000001,1.893e-17
641,255.18,0.008686,0,0.008686,4.766e-18
642,255.23,0.006138,0,0.006138,1.239e-18
643,255.28,0.004037,0,0.004037,8.777999999999999e-19
644,255.33,0.002468,0,0.002468,2.7560000000000002e-18
645,255.38,0.0014,0,0.0014,1.0599999999999999e-17
646,255.43,0.0007371000000000001,0,0.0007371000000000001,3.8340000000000004e-17
647,255.48,0.0003596,0,0.0003596,1.287e-16
648,255.53,0.0001626,0,0.0001626,4.0019999999999998e-16
649,255.58,6.811e-05,0,6.811e-05,1.153e-15
650,255.63,2.643e-05,0,2.643e-05,3.08e-15
651,255.68,9.498e-06,0,9.498e-06,7.622e-15
652,255.73,3.1610000000000003e-06,0,3.1610000000000003e-06,1.7480000000000002e-14
653,255.78,9.745e-07,0,9.745e-07,3.715e-14
654,255.83,2.782e-07,0,2.782e-07,7.316e-14
655,255.88,7.353e-08,0,7.353e-08,1.335e-13
656,255.93,1.8e-08,0,1.8e-08,2.258e-13
657,255.98,4.08e-09,0,4.08e-09,3.539e-13
658,256.03,8.569e-10,0,8.564e-10,5.139e-13
659,256.08,1.671e-10,0,1.6640000000000001e-10,6.916e-13
660,256.13,3.082e-11,0,2.996e-11,8.625e-13
661,256.18,5.989e-12,0,4.993e-12,9.968e-13
662,256.23,1.838e-12,0,7.705e-13,1.067e-12
663,256.28,1.17e-12,0,1.101e-13,1.059e-12
664,256.33,9.888e-13,0,1.4569999999999998e-14,9.743e-13
665,256.38,8.321e-13,0,1.785e-15,8.303e-13
666,256.43,6.559e-13,0,2.0249999999999999e-16,6.557e-13
667,256.48,4.799e-13,0,2.1279999999999998e-17,4.799e-13
668,256.53,3.254e-13,0,2.07e-18,3.254e-13
669,256.58,2.045e-13,0,0,2.045e-13
670,256.63,1.191e-13,0,0,1.191e-13
671,256.68,6.427999999999999e-14,0,0,6.427999999999999e-14
672,256.73,3.2160000000000005e-14,0,0,3.2160000000000005e-14
673,256.78,1.495e-14,0,0,1.495e-14
674,256.83,6.5930000000000004e-15,0,0,6.5930000000000004e-15
675,256.88,3.2530000000000002e-15,0,0,3.2530000000000002e-15
676,256.93,3.316e-15,0,0,3.316e-15
677,256.98,7.729999999999999e-15,0,0,7.729999999999999e-15
678,257.03,2.152e-14,0,0,2.152e-14
679,257.08,5.746e-14,0,0,5.746e-14
680,257.13,1.428e-13,0,0,1.428e-13
681,257.18,3.295e-13,0,0,3.295e-13
682,257.23,7.052e-13,0,0,7.052e-13
683,257.28,1.3999999999999999e-12,0,0,1.3999999999999999e-12
684,257.33,2.58e-12,0,0,2.58e-12
685,257.38,4.412e-12,0,0,4.412e-12
686,257.43,7.01e-12,0,0,7.01e-12
687,257.48,1.036e-11,0,0,1.036e-11
688,257.53,1.426e-11,0,0,1.426e-11
689,257.58,1.8339999999999998e-11,0,0,1.8339999999999998e-11
690,257.63,2.216e-11,0,0,2.216e-11
691,257.68,2.5329999999999998e-11,0,0,2.5329999999999998e-11
692,257.73,2.77e-11,0,0,2.77e-11
693,257.78,2.939e-11,0,0,2.939e-11
694,257.83,3.068e-11,0,0,3.068e-11
695,257.88,3.186e-11,0,0,3.186e-11
696,257.93,3.297e-11,0,0,3.297e-11
697,257.98,3.3759999999999995e-11,0,0,3.3759999999999995e-11
698,258.03,3.3740000000000004e-11,0,0,3.3740000000000004e-11
699,258.08,3.244e-11,0,0,3.244e-11
700,258.13,2.964e-11,0,0,2.964e-11
701,258.18,2.5500000000000002e-11,0,0,2.5500000000000002e-11
702,258.23,2.0539999999999998e-11,0,0,2.0539999999999998e-11
703,258.28,1.544e-11,0,0,1.544e-11
704,258.33,1.0800000000000001e-11,0,0,1.0800000000000001e-11
705,258.38,7.0199999999999996e-12,0,0,7.0199999999999996e-12
706,258.43,4.239e-12,0,0,4.239e-12
707,258.48,2.376e-12,0,0,2.376e-12
708,258.53,1.236e-12,0,0,1.236e-12
709,258.58,5.963e-13,0,0,5.963e-13
710,258.63,2.67e-13,0,0,2.67e-13
711,258.68,1.109e-13,0,0,1.109e-13
712,258.73,4.275e-14,0,0,4.275e-14
713,258.78,1.5280000000000002e-14,0,0,1.5280000000000002e-14
714,258.83,5.07e-15,0,0,5.07e-15
715,258.88,1.56e-15,0,0,1.56e-15
716,258.93,4.453000000000001e-16,0,0,4.453000000000001e-16
717,258.98,1.181e-16,0,0,1.181e-16
718,259.03,2.985e-17,0,0,2.985e-17
719,259.08,1.0829999999999999e-17,0,0,1.0829999999999999e-17
720,259.13,2.009e-17,0,0,2.009e-17
721,259.18,7.700000000000001e-17,0,0,7.700000000000001e-17
722,259.23,2.9249999999999997e-16,0,0,2.9249999999999997e-16
723,259.28,1.035e-15,0,0,1.035e-15
724,259.33,3.406e-15,0,0,3.406e-15
725,259.38,1.041e-14,0,0,1.041e-14
726,259.43,2.955e-14,0,0,2.955e-14
727,259.48,7.8e-14,0,0,7.8e-14
728,259.53,1.914e-13,0,0,1.914e-13
729,259.58,4.367e-13,0,0,4.367e-13
730,259.63,9.273e-13,0,0,9.273e-13
731,259.68,1.834e-12,0,0,1.834e-12
732,259.73,3.3810000000000002e-12,0,0,3.3810000000000002e-12
733,259.78,5.821000000000001e-12,0,0,5.821000000000001e-12
734,259.83,9.374e-12,0,0,9.374e-12
735,259.88,1.416e-11,0,0,1.416e-11
736,259.93,2.013e-11,0,0,2.013e-11
737,259.98,2.702e-11,0,0,2.702e-11
738,260.03,3.44e-11,0,0,3.44e-11
739,260.08,4.171999999999999e-11,0,0,4.171999999999999e-11
740,260.13,4.835e-11,0,0,4.835e-11
741,260.18,5.367e-11,0,0,5.367e-11
742,260.23,5.711e-11,0,0,5.711e-11
743,260.28,5.818e-11,0,0,5.818e-11
744,260.33,5.665e-11,0,0,5.665e-11
745,260.38,5.2640000000000005e-11,0,0,5.2640000000000005e-11
746,260.43,4.6770000000000004e-11,0,0,4.6770000000000004e-11
747,260.48,4.014999999999999e-11,0,0,4.014999999999999e-11
748,260.53,3.4170000000000003e-11,0,0,3.4170000000000003e-11
749,260.58,3.025e-11,0,0,3.025e-11
750,260.63,2.945e-11,0,0,2.945e-11
751,260.68,3.22e-11,0,0,3.22e-11
752,260.73,3.8140000000000003e-11,0,0,3.8140000000000003e-11
753,260.78,4.604e-11,0,0,4.604e-11
754,260.83,5.41e-11,0,0,5.41e-11
755,260.88,6.034000000000001e-11,0,0,6.034000000000001e-11
756,260.93,6.311e-11,0,0,6.311e-11
757,260.98,6.16e-11,0,0,6.16e-11
758,261.03,5.6030000000000006e-11,0,0,5.6030000000000006e-11
759,261.08,4.754e-11,0,0,4.754e-11
760,261.13,3.7890000000000004e-11,0,0,3.7890000000000004e-11
761,261.18,2.891e-11,0,0,2.891e-11
762,261.23,2.2199999999999998e-11,0,0,2.2199999999999998e-11
763,261.28,1.8910000000000002e-11,0,0,1.8910000000000002e-11
764,261.33,1.9750000000000003e-11,0,0,1.9750000000000003e-11
765,261.38,2.4970000000000002e-11,0,0,2.4970000000000002e-11
766,261.43,3.429e-11,0,0,3.429e-11
767,261.48,4.686e-11,0,0,4.686e-11
768,261.53,6.109e-11,0,0,6.109e-11
769,261.58,7.481e-11,0,0,7.481e-11
770,261.63,8.564e-11,0,0,8.564e-11
771,261.68,9.154e-11,0,0,9.154e-11
772,261.73,9.139e-11,0,0,9.139e-11
773,261.78,8.529999999999999e-11,0,0,8.529999999999999e-11
774,261.83,7.451999999999999e-11,0,0,7.451999999999999e-11
775,261.88,6.102000000000001e-11,0,0,6.102000000000001e-11
776,261.93,4.692e-11,0,0,4.692e-11
777,261.98,3.394e-11,0,0,3.394e-11
778,262.03,2.314e-11,0,0,2.314e-11
779,262.08,1.491e-11,0,0,1.491e-11
780,262.13,9.11e-12,0,0,9.11e-12
781,262.18,5.3109999999999995e-12,0,0,5.3109999999999995e-12
782,262.23,2.997e-12,0,0,2.997e-12
783,262.28,1.688e-12,0,0,1.688e-12
784,262.33,1.0049999999999999e-12,0,0,1.0049999999999999e-12
785,262.38,6.778e-13,0,0,6.778e-13
786,262.44,5.106e-13,0,0,5.106e-13
787,262.49,4.438e-13,0,0,4.438e-13
788,262.54,3.913e-13,0,0,3.913e-13
789,262.59,3.376e-13,0,0,3.376e-13
790,262.64,2.866e-13,0,0,2.866e-13
791,262.69,2.556e-13,0,0,2.556e-13
792,262.74,2.741e-13,0,0,2.741e-13
793,262.79,3.87e-13,0,0,3.87e-13
794,262.84,6.587e-13,0,0,6.587e-13
795,262.89,1.1750000000000001e-12,0,0,1.1750000000000001e-12
796,262.94,2.031e-12,0,0,2.031e-12
797,262.99,3.3119999999999996e-12,0,0,3.3119999999999996e-12
798,263.04,5.045e-12,0,0,5.045e-12
799,263.09,7.159e-12,0,0,7.159e-12
800,263.14,9.457e-12,0,0,9.457e-12
801,263.19,1.163e-11,0,0,1.163e-11
802,263.24,1.33e-11,0,0,1.33e-11
803,263.29,1.4170000000000001e-11,0,0,1.4170000000000001e-11
804,263.34,1.4039999999999999e-11,0,0,1.4039999999999999e-11
805,263.39,1.297e-11,0,0,1.297e-11
806,263.44,1.116e-11,0,0,1.116e-11
807,263.49,8.988e-12,0,0,8.988e-12
808,263.54,6.807999999999999e-12,0,0,6.807999999999999e-12
809,263.59,4.92e-12,0,0,4.92e-12
810,263.64,3.488e-12,0,0,3.488e-12
811,263.69,2.54e-12,0,0,2.54e-12
812,263.74,2.0059999999999997e-12,0,0,2.0059999999999997e-12
813,263.79,1.7569999999999999e-12,0,0,1.7569999999999999e-12
814,263.84,1.6580000000000002e-12,0,0,1.6580000000000002e-12
815,263.89,1.597e-12,0,0,1.597e-12
816,263.94,1.501e-12,0,0,1.501e-12
817,263.99,1.3440000000000001e-12,0,0,1.3440000000000001e-12
818,264.04,1.131e-12,0,0,1.131e-12
819,264.09,8.894e-13,0,0,8.894e-13
820,264.14,6.525e-13,0,0,6.525e-13
821,264.19,4.464e-13,0,0,4.464e-13
822,264.24,2.858e-13,0,0,2.858e-13
823,264.29,1.737e-13,0,0,1.737e-13
824,264.34,1.065e-13,0,0,1.065e-13
825,264.39,7.841e-14,0,0,7.841e-14
826,264.44,8.745e-14,0,0,8.745e-14
827,264.49,1.389e-13,0,0,1.389e-13
828,264.54,2.482e-13,0,0,2.482e-13
829,264.59,4.434e-13,0,0,4.434e-13
830,264.64,7.652e-13,0,0,7.652e-13
831,264.69,1.2649999999999998e-12,0,0,1.2649999999999998e-12
832,264.74,1.998e-12,0,0,1.998e-12
833,264.79,3.0030000000000004e-12,0,0,3.0030000000000004e-12
834,264.84,4.282e-12,0,0,4.282e-12
835,264.89,5.774e-12,0,0,5.774e-12
836,264.94,7.342e-12,0,0,7.342e-12
837,264.99,8.777000000000001e-12,0,0,8.777000000000001e-12
838,265.04,9.843e-12,0,2.9579999999999995e-19,9.843e-12
839,265.09,1.034e-11,0,2.7489999999999998e-18,1.034e-11
840,265.14,1.015e-11,0,2.5169999999999998e-17,1.015e-11
841,265.19,9.313e-12,0,2.045e-16,9.313e-12
842,265.24,7.975999999999999e-12,0,1.55e-15,7.974e-12
843,265.29,6.381e-12,0,1.096e-14,6.37e-12
844,265.34,4.818000000000001e-12,0,7.23e-14,4.746e-12
845,265.39,3.745e-12,0,4.45e-13,3.3e-12
846,265.44,4.706e-12,0,2.5550000000000003e-12,2.15e-12
847,265.49,1.503e-11,0,1.369e-11,1.338e-12
848,265.54,6.933e-11,0,6.848e-11,8.542e-13
849,265.59,3.203e-10,0,3.196e-10,6.854e-13
850,265.64,1.394e-09,0,1.393e-09,8.499e-13
851,265.69,5.668999999999999e-09,0,5.6669999999999996e-09,1.4280000000000004e-12
852,265.74,2.153e-08,0,2.153e-08,2.5710000000000003e-12
853,265.79,7.639e-08,0,7.638e-08,4.484e-12
854,265.84,2.531e-07,0,2.531e-07,7.376000000000001e-12
855,265.89,7.836e-07,0,7.835e-07,1.1380000000000002e-11
856,265.94,2.266e-06,0,2.266e-06,1.648e-11
857,265.99,6.124e-06,0,6.124e-06,2.2429999999999997e-11
858,266.04,1.547e-05,0,1.547e-05,2.875e-11
859,266.09,3.652e-05,0,3.652e-05,3.488e-11
860,266.14,8.058e-05,0,8.058e-05,4.027e-11
861,266.19,0.0001662,0,0.0001662,4.4590000000000004e-11
862,266.24,0.0003207,0,0.0003207,4.779999999999999e-11
863,266.29,0.0005784,0,0.0005784,5.0100000000000007e-11
864,266.34,0.0009756,0,0.0009756,5.173e-11
865,266.39,0.001539,0,0.001539,5.285e-11
866,266.44,0.00227,0,0.00227,5.3319999999999997e-11
867,266.49,0.0031309999999999997,0,0.0031309999999999997,5.2829999999999994e-11
868,266.54,0.004039,0,0.004039,5.099e-11
869,266.59,0.004872,0,0.004872,4.767e-11
870,266.64,0.005496,0,0.005496,4.3049999999999996e-11
871,266.69,0.005796,0,0.005796,3.768e-11
872,266.74,0.005715,0,0.005715,3.228e-11
873,266.79,0.005267,0,0.005267,2.743e-11
874,266.84,0.004538,0,0.004538,2.349e-11
875,266.89,0.003653,0,0.003653,2.042e-11
876,266.94,0.002748,0,0.002748,1.797e-11
877,266.99,0.0019320000000000001,0,0.0019320000000000001,1.578e-11
878,267.04,0.001269,0,0.001269,1.359e-11
879,267.09,0.000778,0,0.000778,1.129e-11
880,267.14,0.00044560000000000004,0,0.00044560000000000004,8.962999999999999e-12
881,267.19,0.0002383,0,0.0002383,6.754e-12
882,267.24,0.00011899999999999999,0,0.00011899999999999999,4.829e-12
883,267.29,5.548e-05,0,5.548e-05,3.3e-12
884,267.34,2.414e-05,0,2.414e-05,2.193e-12
885,267.39,9.805e-06,0,9.805e-06,1.464e-12
886,267.44,3.716e-06,0,3.716e-06,1.028e-12
887,267.49,1.314e-06,0,1.314e-06,7.88e-13
888,267.54,4.336e-07,0,4.336e-07,6.595e-13
889,267.59,1.335e-07,0,1.335e-07,5.842e-13
890,267.64,3.834e-08,0,3.834e-08,5.331e-13
891,267.69,1.0270000000000002e-08,0,1.0270000000000002e-08,5.053e-13
892,267.74,2.567e-09,0,2.566e-09,5.228e-13
893,267.79,5.986000000000001e-10,0,5.98e-10,6.245e-13
894,267.84,1.308e-10,0,1.3e-10,8.586e-13
895,267.89,2.762e-11,0,2.635e-11,1.271e-12
896,267.94,6.871000000000001e-12,0,4.980000000000001e-12,1.89e-12
897,267.99,3.588e-12,0,8.779e-13,2.7099999999999996e-12
898,268.04,3.8169999999999996e-12,0,1.443e-13,3.673e-12
899,268.09,4.6900000000000004e-12,0,2.211e-14,4.668e-12
900,268.14,5.5499999999999996e-12,0,3.16e-15,5.547000000000001e-12
901,268.19,6.154e-12,0,4.2110000000000003e-16,6.152999999999999e-12
902,268.24,6.37e-12,0,5.231e-17,6.37e-12
903,268.29,6.152999999999999e-12,0,5.984e-18,6.152999999999999e-12
904,268.34,5.547000000000001e-12,0,6.470999999999999e-19,5.547000000000001e-12
905,268.39,4.6719999999999995e-12,0,0,4.6719999999999995e-12
906,268.44,3.688999999999999e-12,0,0,3.688999999999999e-12
907,268.49,2.763e-12,0,0,2.763e-12
908,268.54,2.0320000000000002e-12,0,0,2.0320000000000002e-12
909,268.59,1.61e-12,0,0,1.61e-12
910,268.64,1.591e-12,0,0,1.591e-12
911,268.69,2.0709999999999996e-12,0,0,2.0709999999999996e-12
912,268.74,3.1539999999999997e-12,0,0,3.1539999999999997e-12
913,268.79,4.924e-12,0,0,4.924e-12
914,268.84,7.407e-12,0,0,7.407e-12
915,268.89,1.05e-11,0,0,1.05e-11
916,268.94,1.395e-11,0,0,1.395e-11
917,268.99,1.731e-11,0,0,1.731e-11
918,269.04,2.006e-11,0,0,2.006e-11
919,269.09,2.17e-11,0,0,2.17e-11
920,269.14,2.1930000000000002e-11,0,0,2.1930000000000002e-11
921,269.19,2.068e-11,0,0,2.068e-11
922,269.24,1.822e-11,0,0,1.822e-11
923,269.29,1.498e-11,0,0,1.498e-11
924,269.34,1.151e-11,0,0,1.151e-11
925,269.39,8.258e-12,0,0,8.258e-12
926,269.44,5.5449999999999995e-12,0,0,5.5449999999999995e-12
927,269.49,3.4989999999999995e-12,0,0,3.4989999999999995e-12
928,269.54,2.1040000000000003e-12,0,0,2.1040000000000003e-12
929,269.59,1.2529999999999998e-12,0,0,1.2529999999999998e-12
930,269.64,8.08e-13,0,0,8.08e-13
931,269.69,6.397e-13,0,0,6.397e-13
932,269.74,6.418e-13,0,0,6.418e-13
933,269.79,7.338e-13,0,0,7.338e-13
934,269.84,8.547e-13,0,0,8.547e-13
935,269.89,9.591e-13,0,0,9.591e-13
936,269.94,1.0149999999999998e-12,0,0,1.0149999999999998e-12
937,269.99,1.007e-12,0,0,1.007e-12
938,270.04,9.332e-13,0,0,9.332e-13
939,270.09,8.08e-13,0,0,8.08e-13
940,270.14,6.538e-13,0,0,6.538e-13
941,270.19,4.955e-13,0,0,4.955e-13
942,270.24,3.55e-13,0,0,3.55e-13
943,270.29,2.493e-13,0,0,2.493e-13
944,270.34,1.931e-13,0,0,1.931e-13
945,270.39,2.055e-13,0,0,2.055e-13
946,270.44,3.203e-13,0,0,3.203e-13
947,270.49,5.958e-13,0,0,5.958e-13
948,270.54,1.121e-12,0,0,1.121e-12
949,270.59,2.014e-12,0,0,2.014e-12
950,270.64,3.396e-12,0,0,3.396e-12
951,270.69,5.357000000000001e-12,0,0,5.357000000000001e-12
952,270.74,7.896e-12,0,0,7.896e-12
953,270.79,1.0869999999999999e-11,0,0,1.0869999999999999e-11
954,270.84,1.399e-11,0,0,1.399e-11
955,270.89,1.6809999999999998e-11,0,0,1.6809999999999998e-11
956,270.94,1.887e-11,0,0,1.887e-11
957,270.99,1.98e-11,0,0,1.98e-11
958,271.04,1.94e-11,0,0,1.94e-11
959,271.09,1.775e-11,0,0,1.775e-11
960,271.14,1.518e-11,0,0,1.518e-11
961,271.19,1.2130000000000001e-11,0,0,1.2130000000000001e-11
962,271.24,9.048e-12,0,0,9.048e-12
963,271.29,6.307e-12,0,0,6.307e-12
964,271.34,4.107e-12,0,0,4.107e-12
965,271.39,2.499e-12,0,0,2.499e-12
966,271.44,1.4199999999999998e-12,0,0,1.4199999999999998e-12
967,271.49,7.539e-13,0,0,7.539e-13
968,271.54,3.739e-13,0,0,3.739e-13
969,271.59,1.732e-13,0,0,1.732e-13
970,271.64,7.498999999999999e-14,0,0,7.498999999999999e-14
971,271.69,3.032e-14,0,0,3.032e-14
972,271.74,1.145e-14,0,0,1.145e-14
973,271.79,4.041e-15,0,0,4.041e-15
