,Wavelength,Sum,Na I (2.7e-02),Na II (9.7e-01),Na III (9.7e-16)
501,225.17,1.892e-29,0,0,1.892e-29
502,225.22,1.712e-29,0,0,1.712e-29
503,225.27,1.413e-29,0,0,1.413e-29
504,225.32,1.06e-29,0,0,1.06e-29
505,225.37,7.209e-30,0,0,7.209e-30
506,225.42,4.4449999999999995e-30,0,0,4.4449999999999995e-30
507,225.47,2.4839999999999998e-30,0,0,2.4839999999999998e-30
508,225.52,1.257e-30,0,0,1.257e-30
509,225.57,5.768999999999999e-31,0,0,5.768999999999999e-31
510,225.62,2.398e-31,0,0,2.398e-31
511,225.67,9.031e-32,0,0,9.031e-32
512,225.72,3.082e-32,0,0,3.082e-32
513,225.77,9.528999999999999e-33,0,0,9.528999999999999e-33
514,225.82,2.67e-33,0,0,2.67e-33
515,225.87,6.777000000000001e-34,0,0,6.777000000000001e-34
516,225.92,1.5590000000000001e-34,0,0,1.5590000000000001e-34
517,225.97,3.2479999999999995e-35,0,0,3.2479999999999995e-35
518,226.02,6.132999999999999e-36,0,0,6.132999999999999e-36
519,226.07,1.049e-36,0,0,1.049e-36
520,226.12,1.6269999999999997e-37,0,0,1.6269999999999997e-37
521,226.17,2.285e-38,0,0,2.285e-38
522,226.22,2.907e-39,0,0,2.907e-39
523,226.27,3.353e-40,0,0,3.353e-40
524,226.32,3.503e-41,0,0,3.503e-41
525,226.37,3.316e-42,0,0,3.316e-42
526,226.42,2.844e-43,0,0,2.844e-43
527,226.47,2.3559999999999993e-44,0,0,2.3559999999999993e-44
528,226.52,2.095e-44,0,0,2.095e-44
529,226.57,2.35e-43,0,0,2.35e-43
530,226.62,2.586e-42,0,0,2.586e-42
531,226.67,2.585e-41,0,0,2.585e-41
532,226.72,2.346e-40,0,0,2.346e-40
533,226.77,1.934e-39,0,0,1.934e-39
534,226.82,1.448e-38,0,0,1.448e-38
535,226.87,9.840999999999998e-38,0,0,9.840999999999998e-38
536,226.92,6.076e-37,0,0,6.076e-37
537,226.97,3.4069999999999997e-36,0,0,3.4069999999999997e-36
538,227.02,1.7350000000000002e-35,0,0,1.7350000000000002e-35
539,227.07,8.024999999999999e-35,0,0,8.024999999999999e-35
540,227.12,3.371e-34,0,0,3.371e-34
541,227.17,1.2859999999999999e-33,0,0,1.2859999999999999e-33
542,227.22,4.454e-33,0,0,4.454e-33
543,227.27,1.401e-32,0,0,1.401e-32
544,227.32,4.0039999999999994e-32,0,0,4.0039999999999994e-32
545,227.37,1.039e-31,0,0,1.039e-31
546,227.42,2.449e-31,0,0,2.449e-31
547,227.47,5.2409999999999995e-31,0,0,5.2409999999999995e-31
548,227.52,1.019e-30,0,0,1.019e-30
549,227.57,1.798e-30,0,0,1.798e-30
550,227.62,2.883e-30,0,0,2.883e-30
551,227.67,4.1979999999999996e-30,0,0,4.1979999999999996e-30
552,227.72,5.552e-30,0,0,5.552e-30
553,227.77,6.668e-30,0,0,6.668e-30
554,227.82,7.273e-30,0,0,7.273e-30
555,227.87,7.206e-30,0,0,7.206e-30
556,227.92,6.485e-30,0,0,6.485e-30
557,227.97,5.302999999999999e-30,0,0,5.302999999999999e-30
558,228.02,3.946e-30,0,0,3.946e-30
559,228.07,2.6860000000000002e-30,0,0,2.6860000000000002e-30
560,228.12,1.7069999999999996e-30,0,0,1.7069999999999996e-30
561,228.17,1.0869999999999999e-30,0,0,1.0869999999999999e-30
562,228.22,8.296e-31,0,0,8.296e-31
563,228.27,9.009e-31,0,0,9.009e-31
564,228.32,1.2549999999999999e-30,0,0,1.2549999999999999e-30
565,228.37,1.827e-30,0,0,1.827e-30
566,228.42,2.5169999999999996e-30,0,0,2.5169999999999996e-30
567,228.47,3.186e-30,0,0,3.186e-30
568,228.52,3.6739999999999996e-30,0,0,3.6739999999999996e-30
569,228.57,3.853e-30,0,0,3.853e-30
570,228.62,3.673e-30,0,0,3.673e-30
571,228.67,3.181e-30,0,0,3.181e-30
572,228.72,2.504e-30,0,0,2.504e-30
573,228.77,1.792e-30,0,0,1.792e-30
574,228.82,1.165e-30,0,0,1.165e-30
575,228.87,6.879999999999999e-31,0,0,6.879999999999999e-31
576,228.92,3.6939999999999994e-31,0,0,3.6939999999999994e-31
577,228.97,1.8019999999999998e-31,0,0,1.8019999999999998e-31
578,229.02,7.991e-32,0,0,7.991e-32
579,229.07,3.22e-32,0,0,3.22e-32
580,229.12,1.1799999999999998e-32,0,0,1.1799999999999998e-32
581,229.17,3.9279999999999995e-33,0,0,3.9279999999999995e-33
582,229.22,1.1899999999999998e-33,0,0,1.1899999999999998e-33
583,229.27,3.278e-34,0,0,3.278e-34
584,229.32,8.223000000000001e-35,0,0,8.223000000000001e-35
585,229.37,1.8809999999999998e-35,0,0,1.8809999999999998e-35
586,229.42,3.933e-36,0,0,3.933e-36
587,229.47,7.538999999999999e-37,0,0,7.538999999999999e-37
588,229.52,1.333e-37,0,0,1.333e-37
589,229.57,2.189e-38,0,0,2.189e-38
590,229.62,3.3810000000000005e-39,0,0,3.3810000000000005e-39
591,229.67,4.970999999999999e-40,0,0,4.970999999999999e-40
592,229.72,7.086999999999999e-41,0,0,7.086999999999999e-41
593,229.77,1.4149999999999998e-41,0,0,1.4149999999999998e-41
594,229.82,4.3859999999999993e-41,0,0,4.3859999999999993e-41
595,229.87,3.71e-40,0,0,3.71e-40
596,229.92,2.941e-39,0,0,2.941e-39
597,229.97,2.1239999999999998e-38,0,0,2.1239999999999998e-38
598,230.02,1.397e-37,0,0,1.397e-37
599,230.07,8.362999999999999e-37,0,0,8.362999999999999e-37
600,230.12,4.56e-36,0,0,4.56e-36
601,230.17,1.309e-25,0,1.309e-25,2.264e-35
602,230.22,1.668e-24,0,1.668e-24,1.0229999999999998e-34
603,230.27,1.938e-23,0,1.938e-23,4.212e-34
604,230.32,2.051e-22,0,2.051e-22,1.5790000000000002e-33
605,230.37,1.977e-21,0,1.977e-21,5.386999999999999e-33
606,230.42,1.736e-20,0,1.736e-20,1.674e-32
607,230.47,1.388e-19,0,1.388e-19,4.737e-32
608,230.52,1.012e-18,0,1.012e-18,1.22e-31
609,230.57,6.7170000000000005e-18,0,6.7170000000000005e-18,2.8629999999999996e-31
610,230.62,4.062e-17,0,4.062e-17,6.1159999999999996e-31
611,230.67,2.238e-16,0,2.238e-16,1.19e-30
612,230.72,1.1230000000000001e-15,0,1.1230000000000001e-15,2.1069999999999997e-30
613,230.77,5.134e-15,0,5.134e-15,3.3969999999999995e-30
614,230.82,2.1380000000000003e-14,0,2.1380000000000003e-14,4.9889999999999994e-30
615,230.87,8.112e-14,0,8.112e-14,6.67e-30
616,230.92,2.804e-13,0,2.804e-13,8.121e-30
617,230.97,8.827e-13,0,8.827e-13,9.003e-30
618,231.02,2.532e-12,0,2.532e-12,9.087e-30
619,231.07,6.6149999999999996e-12,0,6.6149999999999996e-12,8.352e-30
620,231.12,1.5740000000000002e-11,0,1.5740000000000002e-11,6.99e-30
621,231.17,3.414e-11,0,3.414e-11,5.3270000000000005e-30
622,231.22,6.743000000000001e-11,0,6.743000000000001e-11,3.696e-30
623,231.27,1.213e-10,0,1.213e-10,2.3349999999999998e-30
624,231.32,1.989e-10,0,1.989e-10,1.344e-30
625,231.37,2.97e-10,0,2.97e-10,7.0379999999999995e-31
626,231.42,4.04e-10,0,4.04e-10,3.3569999999999997e-31
627,231.47,5.006e-10,0,5.006e-10,1.458e-31
628,231.52,5.652000000000001e-10,0,5.652000000000001e-10,5.767e-32
629,231.58,5.78e-10,0,5.78e-10,1.674e-32
630,231.63,5.314e-10,0,5.314e-10,5.386999999999999e-33
631,231.68,4.451e-10,0,4.451e-10,1.5790000000000002e-33
632,231.73,3.3970000000000003e-10,0,3.3970000000000003e-10,4.212e-34
633,231.78,2.361e-10,0,2.361e-10,1.0229999999999998e-34
634,231.83,1.495e-10,0,1.495e-10,2.264e-35
635,231.88,8.625000000000001e-11,0,8.625000000000001e-11,4.56e-36
636,231.93,4.533e-11,0,4.533e-11,8.362999999999999e-37
637,231.98,2.17e-11,0,2.17e-11,1.397e-37
638,232.03,9.463e-12,0,9.463e-12,2.1239999999999998e-38
639,232.08,3.759e-12,0,3.759e-12,2.941e-39
640,232.13,1.361e-12,0,1.361e-12,3.708e-40
641,232.18,4.486e-13,0,4.486e-13,4.257e-41
642,232.23,1.347e-13,0,1.347e-13,4.449999999999999e-42
643,232.28,3.686e-14,0,3.686e-14,4.236e-43
644,232.33,9.187e-15,0,9.187e-15,3.6709999999999997e-44
645,232.38,2.086e-15,0,2.086e-15,2.897e-45
646,232.43,4.314e-16,0,4.314e-16,0
647,232.48,8.129e-17,0,8.129e-17,0
648,232.53,1.395e-17,0,1.395e-17,0
649,232.58,2.182e-18,0,2.182e-18,0
650,232.63,3.1079999999999997e-19,0,3.1079999999999997e-19,0
651,232.68,4.032e-20,0,4.032e-20,0
652,232.73,4.767e-21,0,4.767e-21,0
653,232.78,5.1329999999999995e-22,0,5.1329999999999995e-22,0
654,232.83,5.035e-23,0,5.035e-23,0
655,232.88,4.5e-24,0,4.5e-24,0
656,232.93,3.663e-25,0,3.663e-25,0
657,232.98,2.717e-26,0,2.717e-26,0
658,234.73,3.453e-52,0,0,3.453e-52
659,234.78,4.3639999999999994e-51,0,0,4.3639999999999994e-51
660,234.83,5.044e-50,0,0,5.044e-50
661,234.88,5.329e-49,0,0,5.329e-49
662,234.93,5.1479999999999996e-48,0,0,5.1479999999999996e-48
663,234.98,4.547e-47,0,0,4.547e-47
664,235.03,3.671e-46,0,0,3.671e-46
665,235.08,2.71e-45,0,0,2.71e-45
666,235.13,1.829e-44,0,0,1.829e-44
667,235.18,1.129e-43,0,0,1.129e-43
668,235.23,6.367e-43,0,0,6.367e-43
669,235.28,3.284e-42,0,0,3.284e-42
670,235.33,1.5490000000000002e-41,0,0,1.5490000000000002e-41
671,235.38,6.676e-41,0,0,6.676e-41
672,235.43,2.6319999999999995e-40,0,0,2.6319999999999995e-40
673,235.48,9.486e-40,0,0,9.486e-40
674,235.53,3.127e-39,0,0,3.127e-39
675,235.58,9.435999999999999e-39,0,0,9.435999999999999e-39
676,235.63,2.611e-38,0,0,2.611e-38
677,235.68,6.66e-38,0,0,6.66e-38
678,235.73,1.5869999999999999e-37,0,0,1.5869999999999999e-37
679,235.78,3.6449999999999997e-37,0,0,3.6449999999999997e-37
680,235.83,8.608e-37,0,0,8.608e-37
681,235.88,2.274e-36,0,0,2.274e-36
682,235.93,6.970999999999999e-36,0,0,6.970999999999999e-36
683,235.98,2.3459999999999999e-35,0,0,2.3459999999999999e-35
684,236.03,7.973e-35,0,0,7.973e-35
685,236.08,2.5869999999999994e-34,0,0,2.5869999999999994e-34
686,236.13,7.812000000000001e-34,0,0,7.812000000000001e-34
687,236.18,2.171e-33,0,0,2.171e-33
688,236.23,5.533e-33,0,0,5.533e-33
689,236.28,1.291e-32,0,0,1.291e-32
690,236.33,2.7549999999999995e-32,0,0,2.7549999999999995e-32
691,236.38,5.379e-32,0,0,5.379e-32
692,236.43,9.606e-32,0,0,9.606e-32
693,236.48,1.569e-31,0,0,1.569e-31
694,236.53,2.344e-31,0,0,2.344e-31
695,236.58,3.203e-31,0,0,3.203e-31
696,236.63,4.003999999999999e-31,0,0,4.003999999999999e-31
697,236.68,4.577e-31,0,0,4.577e-31
698,236.73,4.786e-31,0,0,4.786e-31
699,236.78,4.577e-31,0,0,4.577e-31
700,236.83,4.003999999999999e-31,0,0,4.003999999999999e-31
701,236.88,3.2039999999999997e-31,0,0,3.2039999999999997e-31
702,236.93,2.344e-31,0,0,2.344e-31
703,236.98,1.569e-31,0,0,1.569e-31
704,237.03,9.607999999999998e-32,0,0,9.607999999999998e-32
705,237.08,5.38e-32,0,0,5.38e-32
706,237.13,2.756e-32,0,0,2.756e-32
707,237.18,1.2919999999999996e-32,0,0,1.2919999999999996e-32
708,237.23,5.537999999999999e-33,0,0,5.537999999999999e-33
709,237.28,2.173e-33,0,0,2.173e-33
710,237.33,7.806999999999999e-34,0,0,7.806999999999999e-34
711,237.38,2.5689999999999994e-34,0,0,2.5689999999999994e-34
712,237.43,7.754e-35,0,0,7.754e-35
713,237.48,2.1529999999999997e-35,0,0,2.1529999999999997e-35
714,237.53,5.5679999999999996e-36,0,0,5.5679999999999996e-36
715,237.58,1.4769999999999997e-36,0,0,1.4769999999999997e-36
716,237.63,6.805999999999999e-37,0,0,6.805999999999999e-37
717,237.68,8.762999999999999e-37,0,0,8.762999999999999e-37
718,237.73,1.6269999999999996e-36,0,0,1.6269999999999996e-36
719,237.78,3.212e-36,0,0,3.212e-36
720,237.83,7.099999999999998e-36,0,0,7.099999999999998e-36
721,237.88,1.9159999999999998e-35,0,0,1.9159999999999998e-35
722,237.93,6.118e-35,0,0,6.118e-35
723,237.98,2.064e-34,0,0,2.064e-34
724,238.03,6.769e-34,0,0,6.769e-34
725,238.08,2.0769999999999998e-33,0,0,2.0769999999999998e-33
726,238.13,5.879999999999999e-33,0,0,5.879999999999999e-33
727,238.18,1.5290000000000002e-32,0,0,1.5290000000000002e-32
728,238.23,3.643e-32,0,0,3.643e-32
729,238.28,7.952999999999999e-32,0,0,7.952999999999999e-32
730,238.33,1.591e-31,0,0,1.591e-31
731,238.38,2.9149999999999996e-31,0,0,2.9149999999999996e-31
732,238.43,4.890999999999999e-31,0,0,4.890999999999999e-31
733,238.48,7.518999999999999e-31,0,0,7.518999999999999e-31
734,238.53,1.059e-30,0,0,1.059e-30
735,238.58,1.3659999999999999e-30,0,0,1.3659999999999999e-30
736,238.63,1.613e-30,0,0,1.613e-30
737,238.68,1.7459999999999997e-30,0,0,1.7459999999999997e-30
738,238.73,1.731e-30,0,0,1.731e-30
739,238.78,1.573e-30,0,0,1.573e-30
740,238.83,1.3119999999999997e-30,0,0,1.3119999999999997e-30
741,238.88,1.008e-30,0,0,1.008e-30
742,238.93,7.246999999999999e-31,0,0,7.246999999999999e-31
743,238.98,5.085e-31,0,0,5.085e-31
744,239.03,3.8719999999999997e-31,0,0,3.8719999999999997e-31
745,239.08,3.6969999999999996e-31,0,0,3.6969999999999996e-31
746,239.13,4.51e-31,0,0,4.51e-31
747,239.18,6.131999999999999e-31,0,0,6.131999999999999e-31
748,239.23,8.257999999999999e-31,0,0,8.257999999999999e-31
749,239.28,1.0459999999999998e-30,0,0,1.0459999999999998e-30
750,239.33,1.2229999999999999e-30,0,0,1.2229999999999999e-30
751,239.38,1.315e-30,0,0,1.315e-30
752,239.43,1.2959999999999998e-30,0,0,1.2959999999999998e-30
753,239.48,1.172e-30,0,0,1.172e-30
754,239.53,9.715e-31,0,0,9.715e-31
755,239.58,7.3819999999999985e-31,0,0,7.3819999999999985e-31
756,239.63,5.1419999999999995e-31,0,0,5.1419999999999995e-31
757,239.68,3.2829999999999995e-31,0,0,3.2829999999999995e-31
758,239.73,1.9219999999999999e-31,0,0,1.9219999999999999e-31
759,239.78,1.031e-31,0,0,1.031e-31
760,239.83,5.075e-32,0,0,5.075e-32
761,239.88,2.301e-32,0,0,2.301e-32
762,239.93,9.975e-33,0,0,9.975e-33
763,239.98,5.3569999999999994e-33,0,0,5.3569999999999994e-33
764,240.03,6.753e-33,0,0,6.753e-33
765,240.08,1.6059999999999997e-32,0,0,1.6059999999999997e-32
766,240.13,4.0949999999999993e-32,0,0,4.0949999999999993e-32
767,240.18,9.769e-32,0,0,9.769e-32
768,240.23,2.142e-31,0,0,2.142e-31
769,240.28,4.311e-31,0,0,4.311e-31
770,240.33,7.958e-31,0,0,7.958e-31
771,240.38,1.3469999999999999e-30,0,0,1.3469999999999999e-30
772,240.43,2.093e-30,0,0,2.093e-30
773,240.48,2.981e-30,0,0,2.981e-30
774,240.53,3.896e-30,0,0,3.896e-30
775,240.58,4.671e-30,0,0,4.671e-30
776,240.63,5.136e-30,0,0,5.136e-30
777,240.68,5.181e-30,0,0,5.181e-30
778,240.73,4.793e-30,0,0,4.793e-30
779,240.78,4.068e-30,0,0,4.068e-30
780,240.83,3.167e-30,0,0,3.167e-30
781,240.88,2.2619999999999998e-30,0,0,2.2619999999999998e-30
782,240.93,1.4819999999999998e-30,0,0,1.4819999999999998e-30
783,240.98,8.903e-31,0,0,8.903e-31
784,241.03,4.907e-31,0,0,4.907e-31
785,241.08,2.481e-31,0,0,2.481e-31
786,241.13,1.151e-31,0,0,1.151e-31
787,241.18,4.8949999999999993e-32,0,0,4.8949999999999993e-32
788,241.23,1.91e-32,0,0,1.91e-32
789,241.28,6.838e-33,0,0,6.838e-33
790,241.33,2.245e-33,0,0,2.245e-33
791,241.38,6.762e-34,0,0,6.762e-34
792,241.43,1.8680000000000002e-34,0,0,1.8680000000000002e-34
793,241.48,4.7350000000000003e-35,0,0,4.7350000000000003e-35
794,241.53,1.101e-35,0,0,1.101e-35
795,241.58,2.347e-36,0,0,2.347e-36
796,241.63,4.590999999999999e-37,0,0,4.590999999999999e-37
797,241.68,8.238e-38,0,0,8.238e-38
798,241.73,1.356e-38,0,0,1.356e-38
799,241.78,2.047e-39,0,0,2.047e-39
800,241.83,2.8349999999999996e-40,0,0,2.8349999999999996e-40
801,241.88,3.601e-41,0,0,3.601e-41
802,241.93,3.485e-16,3.485e-16,0,4.196e-42
803,241.98,3.864e-15,3.864e-15,0,4.485e-43
804,242.03,3.937e-14,3.937e-14,0,4.3979999999999995e-44
805,242.08,3.687e-13,3.687e-13,0,3.9549999999999997e-45
806,242.13,3.1730000000000003e-12,3.1730000000000003e-12,0,3.2630000000000002e-46
807,242.18,2.51e-11,2.51e-11,0,0
808,242.23,1.825e-10,1.825e-10,0,0
809,242.28,1.219e-09,1.219e-09,0,0
810,242.33,7.486e-09,7.486e-09,0,0
811,242.38,4.225e-08,4.225e-08,0,0
812,242.43,2.191e-07,2.191e-07,0,0
813,242.48,1.045e-06,1.045e-06,0,0
814,242.53,4.576e-06,4.576e-06,0,0
815,242.58,1.843e-05,1.843e-05,0,0
816,242.63,6.819e-05,6.819e-05,0,0
817,242.68,0.0002319,0.0002319,0,0
818,242.73,0.0007251,0.0007251,0,0
819,242.78,0.002084,0.002084,0,0
820,242.83,0.005504,0.005504,0,0
821,242.88,0.013369999999999998,0.013369999999999998,0,0
822,242.93,0.02986,0.02986,0,0
823,242.98,0.06137000000000001,0.06137000000000001,0,0
824,243.03,0.1161,0.1161,0,0
825,243.08,0.2024,0.2024,0,0
826,243.13,0.3256,0.3256,0,0
827,243.18,0.4845,0.4845,0,0
828,243.23,0.6693,0.6693,0,0
829,243.28,0.8628,0.8628,0,0
830,243.33,1.045,1.045,0,0
831,243.38,1.202,1.202,0,0
832,243.43,1.324,1.324,0,0
833,243.48,1.4140000000000001,1.4140000000000001,0,0
834,243.53,1.476,1.476,0,0
835,243.58,1.5119999999999998,1.5119999999999998,0,0
836,243.63,1.526,1.526,0,0
837,243.68,1.5219999999999998,1.5219999999999998,0,0
838,243.73,1.5119999999999998,1.5119999999999998,0,0
839,243.78,1.5090000000000001,1.5090000000000001,0,0
840,243.83,1.5230000000000001,1.5230000000000001,0,0
841,243.88,1.551,1.551,0,0
842,243.93,1.577,1.577,0,0
843,243.98,1.579,1.579,0,0
844,244.03,1.544,1.544,0,0
845,244.08,1.482,1.482,0,0
846,244.13,1.423,1.423,0,0
847,244.18,1.4,1.4,0,0
848,244.23,1.4380000000000002,1.4380000000000002,0,0
849,244.28,1.528,1.528,0,0
850,244.33,1.635,1.635,0,0
851,244.38,1.7080000000000002,1.7080000000000002,0,0
852,244.43,1.7069999999999999,1.7069999999999999,0,2.267e-45
853,244.48,1.6159999999999999,1.6159999999999999,0,2.5980000000000005e-44
854,244.53,1.463,1.463,0,2.7399999999999996e-43
855,244.58,1.3,1.3,0,2.6619999999999997e-42
856,244.63,1.194,1.194,0,2.38e-41
857,244.68,1.195,1.195,0,1.959e-40
858,244.73,1.317,1.317,0,1.4849999999999997e-39
859,244.78,1.536,1.536,0,1.0359999999999998e-38
860,244.83,1.7890000000000001,1.7890000000000001,0,6.656e-38
861,244.88,1.9969999999999999,1.9969999999999999,0,3.936999999999999e-37
862,244.93,2.089,2.089,0,2.1439999999999998e-36
863,244.98,2.03,2.03,0,1.0749999999999999e-35
864,245.03,1.827,1.827,0,4.96e-35
865,245.08,1.531,1.531,0,2.1069999999999996e-34
866,245.13,1.216,1.216,0,8.244e-34
867,245.18,0.9605,0.9605,0,2.9689999999999998e-33
868,245.23,0.8274,0.8274,0,9.845e-33
869,245.28,0.8553,0.8553,0,3.005e-32
870,245.33,1.053,1.053,0,8.447e-32
871,245.38,1.3940000000000001,1.3940000000000001,0,2.186e-31
872,245.43,1.82,1.82,0,5.207e-31
873,245.48,2.246,2.246,0,1.142e-30
874,245.53,2.574,2.574,0,2.3059999999999997e-30
875,245.58,2.7230000000000003,2.7230000000000003,0,4.286e-30
876,245.63,2.655,2.655,0,7.336e-30
877,245.68,2.383,2.383,0,1.156e-29
878,245.73,1.97,1.97,0,1.6769999999999998e-29
879,245.78,1.501,1.501,0,2.239e-29
880,245.83,1.056,1.056,0,2.754e-29
881,245.88,0.6962,0.6962,0,3.117e-29
882,245.93,0.4499,0.4499,0,3.2489999999999997e-29
883,245.98,0.3279,0.3279,0,3.117e-29
884,246.03,0.3331,0.3331,0,2.754e-29
885,246.08,0.4714,0.4714,0,2.239e-29
886,246.13,0.7517,0.7517,0,1.6769999999999998e-29
887,246.18,1.176,1.176,0,1.156e-29
888,246.23,1.722,1.722,0,7.347e-30
889,246.28,2.332,2.332,0,4.3189999999999995e-30
890,246.33,2.911,2.911,0,2.391e-30
891,246.38,3.3480000000000003,3.3480000000000003,0,1.348e-30
892,246.43,3.5469999999999997,3.5469999999999997,0,9.772e-31
893,246.48,3.46,3.46,0,1.151e-30
894,246.53,3.109,3.109,0,1.8369999999999998e-30
895,246.58,2.573,2.573,0,3.0669999999999997e-30
896,246.63,1.9609999999999999,1.9609999999999999,0,4.858e-30
897,246.68,1.376,1.376,0,7.132e-30
898,246.73,0.8896,0.8896,0,9.66e-30
899,246.78,0.5298,0.5298,0,1.206e-29
900,246.83,0.2914,0.2914,0,1.3889999999999998e-29
901,246.88,0.1498,0.1498,0,1.477e-29
902,246.93,0.07737000000000001,0.07737000000000001,0,1.455e-29
903,246.98,0.05347999999999999,0.05347999999999999,0,1.342e-29
904,247.03,0.07062,0.07062,0,1.1829999999999999e-29
905,247.08,0.1367,0.1367,0,1.0439999999999999e-29
906,247.13,0.2754,0.2754,0,9.901e-30
907,247.18,0.5225,0.5225,0,1.07e-29
908,247.23,0.9168,0.9168,0,1.3009999999999999e-29
909,247.28,1.483,1.483,0,1.655e-29
910,247.33,2.213,2.213,0,2.07e-29
911,247.38,3.0410000000000004,3.0410000000000004,0,2.452e-29
912,247.43,3.853,3.853,0,2.7069999999999996e-29
913,247.48,4.499,4.499,0,2.7669999999999996e-29
914,247.53,4.842,4.842,0,2.61e-29
915,247.58,4.803,4.803,0,2.271e-29
916,247.63,4.391,4.391,0,1.821e-29
917,247.68,3.699,3.699,0,1.346e-29
918,247.73,2.873,2.873,0,9.173999999999999e-30
919,247.78,2.056,2.056,0,5.7599999999999994e-30
920,247.83,1.3559999999999999,1.3559999999999999,1.061e-23,3.333e-30
921,247.88,0.8244,0.8244,1.102e-22,1.778e-30
922,247.93,0.4619,0.4619,1.0570000000000001e-21,8.737e-31
923,247.98,0.2385,0.2385,9.347e-21,3.958e-31
924,248.03,0.1135,0.1135,7.629e-20,1.652e-31
925,248.08,0.0498,0.0498,5.746e-19,6.355999999999999e-32
926,248.13,0.02014,0.02014,3.993e-18,2.254e-32
927,248.18,0.007515999999999999,0.007515999999999999,2.56e-17,7.365e-33
928,248.23,0.0026320000000000002,0.0026320000000000002,1.515e-16,2.218e-33
929,248.28,0.001023,0.001023,8.269e-16,6.156e-34
930,248.33,0.0009517000000000001,0.0009517000000000001,4.165e-15,1.5749999999999998e-34
931,248.38,0.0023239999999999997,0.0023239999999999997,1.936e-14,3.7119999999999995e-35
932,248.43,0.006618000000000001,0.006618000000000001,8.303e-14,8.064e-36
933,248.48,0.0178,0.0178,3.285e-13,1.617e-36
934,248.53,0.044239999999999995,0.044239999999999995,1.2e-12,3.16e-37
935,248.58,0.1015,0.1015,4.042e-12,1.6419999999999997e-37
936,248.63,0.2147,0.2147,1.256e-11,6.653999999999999e-37
937,248.68,0.4191,0.4191,3.604e-11,3.515e-36
938,248.73,0.7549,0.7549,9.539e-11,1.7329999999999997e-35
939,248.78,1.254,1.254,2.33e-10,7.888999999999999e-35
940,248.83,1.923,1.923,5.249999999999999e-10,3.3149999999999995e-34
941,248.88,2.719,2.719,1.092e-09,1.285e-33
942,248.93,3.548,3.548,2.094e-09,4.6e-33
943,248.98,4.27,4.27,3.7069999999999997e-09,1.519e-32
944,249.03,4.742,4.742,6.055e-09,4.6319999999999995e-32
945,249.08,4.8580000000000005,4.8580000000000005,9.127e-09,1.303e-31
946,249.13,4.591,4.591,1.2690000000000001e-08,3.3840000000000004e-31
947,249.18,4.003,4.003,1.629e-08,8.111e-31
948,249.23,3.22,3.22,1.928e-08,1.794e-30
949,249.28,2.39,2.39,2.1069999999999996e-08,3.663e-30
950,249.33,1.636,1.636,2.124e-08,6.900999999999999e-30
951,249.38,1.034,1.034,1.976e-08,1.2e-29
952,249.43,0.6024,0.6024,1.696e-08,1.9259999999999998e-29
953,249.48,0.3238,0.3238,1.3430000000000002e-08,2.853e-29
954,249.53,0.1606,0.1606,9.811999999999999e-09,3.9009999999999995e-29
955,249.58,0.0735,0.0735,6.6159999999999995e-09,4.922e-29
956,249.63,0.031030000000000002,0.031030000000000002,4.116e-09,5.733e-29
957,249.68,0.01208,0.01208,2.3630000000000002e-09,6.162e-29
958,249.73,0.004342,0.004342,1.252e-09,6.111999999999999e-29
959,249.78,0.001439,0.001439,6.132999999999999e-10,5.595999999999999e-29
960,249.83,0.00044009999999999996,0.00044009999999999996,2.794e-10,4.729e-29
961,249.88,0.0001242,0.0001242,1.2190000000000001e-10,3.688e-29
962,249.93,3.232e-05,3.232e-05,5.699e-11,2.655e-29
963,249.98,7.762000000000001e-06,7.762000000000001e-06,3.743e-11,1.764e-29
