,Wavelength,Sum,Mean Intensity
4715,445.34,1040.0,15.5
4716,445.41,849.8,12.7
4717,445.47,828.4,12.7
4718,445.54,950.5,13.5
4719,445.60,835.5,12.6
4720,445.67,779.4,11.5
4721,445.73,651.2,9.6
4722,445.80,420.2,7.0
4723,445.86,287.0,5.6
4724,445.93,251.4,5.1
4725,445.99,266.4,5.4
4726,446.06,279.3,5.8
4727,446.12,359.7,6.9
4728,446.19,417.1,8.1
4729,446.25,492.1,9.5
4730,446.32,573.2,10.7
4731,446.38,614.3,11.2
4732,446.45,569.7,10.5
4733,446.51,601.4,10.7
4734,446.58,822.0,15.2
4735,446.64,1270.7,23.0
4736,446.71,1349.1,26.1
4737,446.77,1405.4,27.4
4738,446.84,1243.3,24.2
4739,446.90,992.3,19.4
4740,446.97,727.0,13.4
4741,447.03,592.4,10.5
4742,447.10,498.4,8.9
4743,447.16,361.5,6.7
4744,447.23,288.2,6.1
4745,447.29,309.8,6.0
4746,447.36,308.7,5.7
4747,447.42,302.6,5.7
4748,447.49,285.5,5.0
4749,447.55,246.4,5.2
4750,447.62,238.1,5.1
4751,447.68,238.6,5.3
4752,447.75,295.6,5.5
4753,447.81,331.6,5.9
4754,447.88,490.9,8.2
4755,447.94,634.4,9.3
4756,448.01,605.8,9.7
4757,448.07,606.5,9.4
4758,448.14,503.8,7.9
4759,448.20,350.9,6.4
4760,448.27,287.9,5.6
4761,448.33,258.3,5.4
4762,448.40,247.9,5.4
4763,448.46,248.4,5.7
4764,448.53,309.1,6.3
4765,448.59,436.6,9.5
4766,448.66,626.9,14.4
4767,448.72,737.7,15.7
4768,448.79,699.2,14.2
4769,448.85,604.8,11.8
4770,448.92,422.5,8.2
4771,448.98,284.9,5.8
4772,449.05,270.4,5.5
4773,449.11,261.6,5.3
4774,449.18,278.0,5.5
4775,449.24,284.4,5.8
4776,449.31,297.8,5.8
4777,449.37,365.5,6.5
4778,449.43,500.2,8.2
4779,449.50,476.2,7.8
4780,449.56,467.6,7.8
4781,449.63,402.6,7.2
4782,449.69,333.7,6.6
4783,449.76,349.7,6.7
4784,449.82,424.3,8.4
4785,449.89,784.1,14.9
4786,449.95,1235.5,23.3
4787,450.02,1299.0,25.5
4788,450.08,1225.4,24.3
4789,450.15,930.5,18.2
4790,450.21,570.6,11.9
4791,450.28,410.7,8.5
4792,450.34,373.5,7.0
4793,450.41,352.9,6.7
4794,450.47,312.0,6.7
4795,450.53,295.1,5.8
4796,450.60,302.0,5.9
4797,450.66,288.3,5.9
4798,450.73,273.3,5.3
4799,450.79,259.0,5.6
4800,450.86,271.6,5.4
4801,450.92,322.4,6.0
4802,450.99,344.7,6.4
4803,451.05,550.2,8.5
4804,451.12,667.4,9.9
4805,451.18,610.7,9.4
4806,451.24,574.4,8.5
4807,451.31,423.2,7.2
4808,451.37,322.8,5.6
4809,451.44,290.2,5.3
4810,451.50,296.6,5.7
4811,451.57,480.0,7.3
4812,451.63,805.8,11.3
4813,451.70,784.8,11.6
4814,451.76,731.9,10.9
4815,451.83,576.3,8.9
4816,451.89,376.8,6.9
4817,451.95,303.0,5.6
4818,452.02,356.1,6.1
4819,452.08,687.7,9.3
4820,452.15,740.2,10.4
4821,452.21,689.0,9.8
4822,452.28,609.2,9.1
4823,452.34,416.2,7.3
4824,452.41,341.7,6.1
4825,452.47,388.9,6.6
4826,452.53,638.4,9.4
4827,452.60,674.5,10.2
4828,452.66,662.0,10.1
4829,452.73,605.8,9.3
4830,452.79,532.3,10.0
4831,452.86,471.4,9.1
4832,452.92,493.4,9.4
4833,452.98,533.1,9.9
4834,453.05,709.8,12.7
4835,453.11,1521.3,20.3
4836,453.18,2587.9,33.4
4837,453.24,3298.3,40.1
4838,453.31,3705.9,39.6
4839,453.37,3824.9,36.8
4840,453.44,3808.7,37.3
4841,453.50,3151.7,49.4
4842,453.56,2213.6,41.8
4843,453.63,1341.6,24.9
4844,453.69,734.0,12.0
4845,453.76,581.0,10.1
4846,453.82,443.7,8.6
4847,453.89,409.4,8.0
4848,453.95,387.5,7.3
4849,454.01,338.7,6.8
4850,454.08,328.4,6.3
4851,454.14,322.2,7.0
4852,454.21,399.5,7.7
4853,454.27,672.8,10.5
4854,454.33,810.1,12.1
4855,454.40,736.8,11.8
4856,454.46,667.5,11.5
4857,454.53,576.5,10.6
4858,454.59,604.7,11.9
4859,454.66,956.6,16.6
4860,454.72,1672.3,27.1
4861,454.78,2521.3,38.8
4862,454.85,2617.8,42.2
4863,454.91,2295.8,40.3
4864,454.98,1802.7,36.0
4865,455.04,1518.8,29.0
4866,455.10,1278.6,21.3
4867,455.17,1010.8,16.8
4868,455.23,854.3,13.7
4869,455.30,692.8,11.3
4870,455.36,871.7,13.5
4871,455.42,813.6,12.2
4872,455.49,723.4,11.1
4873,455.55,602.5,9.6
4874,455.62,462.6,8.0
4875,455.68,389.0,7.5
4876,455.75,351.9,6.9
4877,455.81,386.6,7.4
4878,455.87,365.1,7.6
4879,455.94,348.1,7.2
4880,456.00,367.3,7.9
4881,456.07,440.1,9.2
4882,456.13,649.7,13.0
4883,456.19,1286.4,23.9
4884,456.26,1431.0,28.3
4885,456.32,1268.4,25.3
4886,456.39,1007.6,19.8
4887,456.45,609.1,13.1
4888,456.51,432.9,9.4
4889,456.58,388.1,8.3
4890,456.64,384.3,7.9
4891,456.70,382.7,8.0
4892,456.77,387.3,8.7
4893,456.83,455.7,9.5
4894,456.90,596.8,11.9
4895,456.96,1000.0,20.2
4896,457.02,1960.6,33.3
4897,457.09,2159.8,39.8
4898,457.15,1901.9,36.8
4899,457.22,1476.0,29.4
4900,457.28,962.7,20.3
4901,457.34,635.0,13.3
4902,457.41,456.2,10.0
4903,457.47,396.7,8.3
4904,457.54,364.5,8.1
4905,457.60,304.9,7.0
4906,457.66,288.7,6.7
4907,457.73,284.2,6.1
4908,457.79,262.0,6.1
4909,457.85,251.2,5.7
4910,457.92,247.3,5.5
4911,457.98,247.8,5.2
4912,458.05,246.2,5.0
4913,458.11,236.1,5.3
4914,458.17,238.5,5.7
4915,458.24,245.0,5.1
4916,458.30,246.1,5.1
4917,458.36,248.4,5.0
4918,458.43,270.0,5.1
4919,458.49,261.2,5.5
4920,458.56,264.3,5.6
4921,458.62,253.2,5.3
4922,458.68,246.5,5.6
4923,458.75,274.1,6.1
4924,458.81,422.5,8.6
4925,458.87,471.1,9.5
4926,458.94,427.6,8.7
4927,459.00,367.1,7.5
4928,459.06,314.1,6.0
4929,459.13,260.0,5.4
4930,459.19,247.5,5.9
4931,459.26,238.9,5.1
4932,459.32,228.3,5.1
4933,459.38,232.2,4.9
4934,459.45,218.3,5.0
4935,459.51,222.3,5.3
4936,459.57,230.4,5.4
4937,459.64,231.8,5.2
4938,459.70,264.6,5.5
4939,459.76,315.1,5.9
4940,459.83,326.1,6.6
4941,459.89,317.8,5.8
4942,459.96,278.9,5.8
4943,460.02,268.0,6.1
4944,460.08,263.8,6.0
4945,460.15,248.9,5.7
4946,460.21,251.6,5.2
4947,460.27,242.0,5.6
4948,460.34,240.9,5.6
4949,460.40,243.3,5.4
4950,460.46,240.8,5.7
4951,460.53,239.8,6.0
4952,460.59,245.3,5.7
4953,460.65,241.2,5.7
4954,460.72,258.5,5.3
4955,460.78,288.2,6.0
4956,460.84,283.4,6.1
4957,460.91,259.0,5.4
4958,460.97,252.2,5.4
4959,461.03,244.8,5.3
4960,461.10,231.3,5.7
4961,461.16,244.6,5.9
4962,461.23,251.2,5.8
4963,461.29,252.7,5.5
4964,461.35,258.0,5.9
4965,461.42,282.3,6.0
4966,461.48,346.7,6.0
4967,461.54,738.0,10.4
4968,461.61,970.5,13.3
4969,461.67,833.8,11.6
4970,461.73,650.7,9.5
4971,461.80,453.3,7.2
4972,461.86,318.1,6.5
4973,461.92,303.2,6.1
4974,461.99,298.7,6.6
4975,462.05,305.4,6.6
4976,462.11,507.2,7.9
4977,462.18,761.0,11.1
4978,462.24,659.6,9.8
4979,462.30,557.9,8.8
4980,462.37,388.1,7.1
4981,462.43,293.9,6.0
4982,462.49,262.3,6.1
4983,462.55,276.1,6.1
4984,462.62,275.8,7.0
4985,462.68,307.5,6.5
4986,462.74,428.7,7.4
4987,462.81,567.3,9.1
4988,462.87,526.2,9.1
4989,462.93,468.2,8.6
4990,463.00,393.0,8.7
4991,463.06,335.4,8.3
4992,463.12,311.8,7.0
4993,463.19,310.4,7.1
4994,463.25,298.4,6.6
4995,463.31,319.4,6.6
4996,463.38,334.1,7.1
4997,463.44,337.4,6.4
4998,463.50,326.7,6.4
4999,463.57,339.9,6.1
5000,463.63,399.2,7.3
5001,463.69,414.6,7.5
5002,463.76,683.1,10.3
5003,463.82,1156.2,17.4
5004,463.88,1135.3,17.3
5005,463.94,894.2,13.5
5006,464.01,650.8,10.0
5007,464.07,394.6,8.0
5008,464.13,324.7,6.0
5009,464.20,302.5,6.5
5010,464.26,282.9,6.9
5011,464.32,331.1,6.7
5012,464.39,432.4,7.7
5013,464.45,387.3,7.0
5014,464.51,336.5,6.4
5015,464.58,297.9,5.8
5016,464.64,245.8,5.2
5017,464.70,234.8,5.9
5018,464.76,257.3,6.3
5019,464.83,329.9,6.6
5020,464.89,362.8,6.8
5021,464.95,333.4,6.1
5022,465.02,290.7,5.8
5023,465.08,255.0,5.0
5024,465.14,240.0,5.1
5025,465.21,228.5,5.1
5026,465.27,234.4,5.2
5027,465.33,233.2,5.3
5028,465.39,292.0,5.6
5029,465.46,486.4,7.0
5030,465.52,658.3,9.2
5031,465.58,611.9,9.0
5032,465.65,484.8,7.1
5033,465.71,339.9,6.2
5034,465.77,252.2,4.9
5035,465.83,229.6,4.5
5036,465.90,217.1,4.8
5037,465.96,214.0,4.6
5038,466.02,206.7,4.4
5039,466.09,204.7,4.7
5040,466.15,212.9,4.8
5041,466.21,210.1,4.6
5042,466.27,195.3,4.5
5043,466.34,200.3,4.5
5044,466.40,202.5,4.6
5045,466.46,207.2,4.8
5046,466.53,243.6,4.8
5047,466.59,510.7,6.7
5048,466.65,609.7,7.8
5049,466.71,532.7,7.0
5050,466.78,405.2,6.0
5051,466.84,267.0,4.9
5052,466.90,229.9,4.5
5053,466.96,205.4,4.6
5054,467.03,199.0,4.3
5055,467.09,202.4,4.4
5056,467.15,209.4,4.1
5057,467.22,212.7,4.3
5058,467.28,215.3,4.5
5059,467.34,286.3,5.0
5060,467.40,310.4,5.2
5061,467.47,273.3,5.5
5062,467.53,263.5,5.0
5063,467.59,248.5,5.0
5064,467.65,234.9,4.7
5065,467.72,224.0,4.5
5066,467.78,215.2,4.5
5067,467.84,220.7,4.1
5068,467.91,230.1,4.6
5069,467.97,263.5,4.5
5070,468.03,601.2,7.7
5071,468.09,678.3,8.4
5072,468.16,536.9,6.9
5073,468.22,395.2,5.8
5074,468.28,256.8,4.1
5075,468.34,234.7,4.3
5076,468.41,219.9,4.0
5077,468.47,206.2,4.2
5078,468.53,231.2,4.5
5079,468.59,232.9,4.7
5080,468.66,249.8,4.6
5081,468.72,268.5,4.9
5082,468.78,256.2,5.1
5083,468.84,235.8,4.4
5084,468.91,244.7,4.7
5085,468.97,420.9,6.4
5086,469.03,464.5,7.0
5087,469.09,375.7,6.6
5088,469.16,328.3,5.6
5089,469.22,257.9,4.7
5090,469.28,232.1,4.3
5091,469.34,219.0,3.7
5092,469.41,203.6,3.9
5093,469.47,202.6,4.1
5094,469.53,227.0,4.6
5095,469.59,235.3,4.7
5096,469.66,257.3,4.6
5097,469.72,425.1,6.5
5098,469.78,479.7,7.7
5099,469.84,399.3,6.8
5100,469.91,302.3,5.6
5101,469.97,236.4,4.6
5102,470.03,207.3,4.3
5103,470.09,200.3,4.3
5104,470.16,201.4,4.1
5105,470.22,192.1,4.4
5106,470.28,188.7,4.5
5107,470.34,199.6,4.2
5108,470.40,195.6,4.5
5109,470.47,199.1,4.5
5110,470.53,198.4,4.5
5111,470.59,208.4,4.8
5112,470.65,208.4,4.6
5113,470.72,242.7,5.3
5114,470.78,277.1,5.5
5115,470.84,356.4,6.3
5116,470.90,470.3,7.7
5117,470.97,402.0,6.8
5118,471.03,327.9,5.6
5119,471.09,248.2,4.6
5120,471.15,207.2,4.2
5121,471.21,193.3,4.2
5122,471.28,192.1,4.1
5123,471.34,206.4,4.3
5124,471.40,226.4,4.6
5125,471.46,220.8,4.4
5126,471.53,209.6,4.2
5127,471.59,199.7,4.2
5128,471.65,192.8,3.9
5129,471.71,187.4,3.9
5130,471.77,193.4,4.3
5131,471.84,188.7,4.0
5132,471.90,189.3,4.1
5133,471.96,190.4,4.3
5134,472.02,190.0,4.0
5135,472.09,233.2,4.3
5136,472.15,333.7,5.6
5137,472.21,364.9,6.0
5138,472.27,292.0,5.3
5139,472.33,254.6,4.6
5140,472.40,206.9,4.1
5141,472.46,189.5,4.0
5142,472.52,184.9,3.9
5143,472.58,185.4,3.9
5144,472.64,177.7,3.9
5145,472.71,181.4,4.1
5146,472.77,190.1,3.6
5147,472.83,177.3,3.8
5148,472.89,189.0,4.0
5149,472.95,250.1,4.7
5150,473.02,301.1,5.2
5151,473.08,254.6,4.6
5152,473.14,241.2,4.6
5153,473.20,262.3,4.8
5154,473.26,260.7,4.6
5155,473.33,268.2,4.9
5156,473.39,250.4,4.6
5157,473.45,224.2,4.3
5158,473.51,202.1,3.8
5159,473.57,186.5,3.7
5160,473.64,179.5,3.8
5161,473.70,178.9,4.0
5162,473.76,183.2,3.7
5163,473.82,185.3,3.4
5164,473.88,186.8,3.8
5165,473.95,182.7,4.1
5166,474.01,191.9,4.2
5167,474.07,259.8,5.1
5168,474.13,558.6,8.6
5169,474.19,615.3,9.8
5170,474.26,488.8,7.7
5171,474.32,348.9,5.8
5172,474.38,227.9,4.4
5173,474.44,186.8,4.0
5174,474.50,181.7,4.0
5175,474.57,187.3,3.9
5176,474.63,224.6,4.4
5177,474.69,225.3,4.2
5178,474.75,210.4,4.1
5179,474.81,196.5,3.9
5180,474.87,185.4,3.9
5181,474.94,178.6,4.1
5182,475.00,180.1,3.9
5183,475.06,181.8,3.8
5184,475.12,187.0,3.9
5185,475.18,183.5,3.7
5186,475.25,183.4,4.0
5187,475.31,190.7,3.9
5188,475.37,188.7,3.9
5189,475.43,196.0,4.0
5190,475.49,203.4,4.0
5191,475.55,220.4,4.2
5192,475.62,312.6,5.2
5193,475.68,807.7,11.8
5194,475.74,1007.3,15.4
5195,475.80,1422.4,20.5
5196,475.86,1191.0,17.4
5197,475.92,769.5,11.2
5198,475.99,471.8,7.5
5199,476.05,289.4,5.4
5200,476.11,250.0,4.7
5201,476.17,253.8,5.1
5202,476.23,272.3,5.3
5203,476.29,307.9,5.7
5204,476.36,285.1,5.7
5205,476.42,273.8,5.2
5206,476.48,271.6,5.1
5207,476.54,262.1,4.8
5208,476.60,241.1,4.7
5209,476.66,223.7,4.5
5210,476.73,200.1,4.4
5211,476.79,201.5,4.5
5212,476.85,261.9,4.7
5213,476.91,247.3,4.7
5214,476.97,245.0,4.8
5215,477.03,234.3,4.7
5216,477.10,216.1,4.4
5217,477.16,209.3,4.3
5218,477.22,211.4,4.3
5219,477.28,206.1,4.2
5220,477.34,207.6,4.5
5221,477.40,219.0,4.6
5222,477.46,222.2,4.5
5223,477.53,223.3,4.7
5224,477.59,229.0,4.3
5225,477.65,257.2,5.0
5226,477.71,400.0,7.0
5227,477.77,407.4,7.2
5228,477.83,473.2,9.4
5229,477.89,583.7,12.6
5230,477.96,491.5,10.1
5231,478.02,416.4,8.3
5232,478.08,347.9,6.7
5233,478.14,285.7,5.4
5234,478.20,255.2,5.0
5235,478.26,231.2,4.7
5236,478.32,217.7,4.6
5237,478.39,219.8,4.7
5238,478.45,218.9,4.6
5239,478.51,210.8,4.7
5240,478.57,213.3,4.7
5241,478.63,221.5,4.4
5242,478.69,215.8,4.5
5243,478.75,214.1,4.8
5244,478.82,217.5,4.7
5245,478.88,224.9,4.6
5246,478.94,228.6,4.5
5247,479.00,239.7,5.0
5248,479.06,263.4,5.2
5249,479.12,425.3,7.6
5250,479.18,422.1,7.2
5251,479.25,363.8,6.2
5252,479.31,293.9,5.4
5253,479.37,242.3,4.8
5254,479.43,227.0,4.9
5255,479.49,302.7,5.8
5256,479.55,317.5,5.8
5257,479.61,293.7,5.8
5258,479.67,342.2,6.2
5259,479.74,356.1,6.5
5260,479.80,359.6,6.5
5261,479.86,564.0,9.5
5262,479.92,519.9,9.0
5263,479.98,435.9,7.6
5264,480.04,347.7,6.3
5265,480.10,295.8,6.1
5266,480.16,298.5,5.5
5267,480.23,305.8,6.3
5268,480.29,365.0,6.9
5269,480.35,620.0,12.2
5270,480.41,1138.2,23.2
5271,480.47,1095.4,22.6
5272,480.53,837.1,16.8
5273,480.59,573.1,11.0
5274,480.65,383.2,7.3
5275,480.71,376.6,6.5
5276,480.78,360.3,6.9
5277,480.84,324.2,5.8
5278,480.90,289.6,5.3
5279,480.96,291.8,5.4
5280,481.02,309.6,5.8
5281,481.08,328.6,6.1
5282,481.14,340.4,6.3
5283,481.20,291.2,5.4
5284,481.26,265.8,4.8
5285,481.33,235.6,4.4
5286,481.39,225.0,4.4
5287,481.45,222.2,4.4
5288,481.51,224.9,4.5
5289,481.57,229.4,4.3
5290,481.63,223.4,4.3
5291,481.69,225.6,4.5
5292,481.75,238.6,4.9
5293,481.81,265.0,4.9
5294,481.87,338.4,5.9
5295,481.94,642.0,9.4
5296,482.00,547.2,8.1
5297,482.06,424.6,6.5
5298,482.12,304.3,5.1
5299,482.18,231.3,4.0
5300,482.24,206.1,4.0
5301,482.30,198.8,4.2
5302,482.36,199.1,4.3
5303,482.42,239.7,4.4
5304,482.48,245.6,4.5
5305,482.54,237.4,4.4
5306,482.61,228.4,4.2
5307,482.67,240.2,4.4
5308,482.73,221.5,4.2
5309,482.79,210.0,3.9
5310,482.85,198.3,3.9
5311,482.91,192.6,4.1
5312,482.97,191.3,3.9
5313,483.03,201.5,3.7
5314,483.09,211.4,4.3
5315,483.15,213.3,4.2
5316,483.21,201.4,4.2
5317,483.28,195.9,3.9
5318,483.34,194.7,3.8
5319,483.40,189.2,3.9
5320,483.46,221.6,4.5
5321,483.52,301.4,5.5
5322,483.58,277.0,4.9
5323,483.64,250.3,4.5
5324,483.70,222.6,4.3
5325,483.76,209.8,4.0
5326,483.82,221.0,4.4
5327,483.88,236.9,4.3
5328,483.94,533.9,6.8
5329,484.00,809.5,10.3
5330,484.07,645.5,8.2
5331,484.13,469.6,6.4
5332,484.19,306.4,5.0
5333,484.25,243.3,4.5
5334,484.31,244.5,4.7
5335,484.37,234.6,4.5
5336,484.43,224.6,4.1
5337,484.49,220.9,4.2
5338,484.55,225.8,4.5
5339,484.61,239.9,4.5
5340,484.67,261.7,4.9
5341,484.73,389.6,6.7
5342,484.79,385.4,6.8
5343,484.85,319.2,6.0
5344,484.91,264.5,4.8
5345,484.98,233.8,4.3
5346,485.04,227.8,4.4
5347,485.10,222.4,4.1
5348,485.16,211.1,4.4
5349,485.22,208.7,4.4
5350,485.28,226.3,4.3
5351,485.34,244.9,4.8
5352,485.40,296.5,5.3
5353,485.46,661.6,10.3
5354,485.52,1079.4,16.1
5355,485.58,825.8,12.9
5356,485.64,602.3,9.7
5357,485.70,395.1,6.7
5358,485.76,272.7,5.0
5359,485.82,234.4,4.4
5360,485.88,218.3,4.2
5361,485.94,204.4,4.4
5362,486.00,207.4,4.3
5363,486.07,200.4,4.2
5364,486.13,200.7,4.3
5365,486.19,207.9,4.1
5366,486.25,238.7,4.4
5367,486.31,301.2,5.5
5368,486.37,293.7,5.3
5369,486.43,279.3,5.2
5370,486.49,272.2,5.3
5371,486.55,255.7,5.0
5372,486.61,249.1,4.9
5373,486.67,354.6,5.9
5374,486.73,763.5,11.8
5375,486.79,679.3,10.7
5376,486.85,620.0,9.9
5377,486.91,1030.4,15.2
5378,486.97,850.7,12.7
5379,487.03,613.7,9.4
5380,487.09,427.3,7.2
5381,487.15,315.2,5.7
5382,487.21,312.1,6.1
5383,487.27,461.8,10.0
5384,487.33,518.6,12.5
5385,487.39,472.9,10.9
5386,487.45,403.7,8.3
5387,487.51,309.5,6.3
5388,487.57,250.5,5.1
5389,487.64,223.5,4.5
5390,487.70,212.1,4.4
5391,487.76,202.9,4.4
5392,487.82,200.6,4.4
5393,487.88,201.2,4.3
5394,487.94,225.2,4.7
5395,488.00,280.3,5.3
5396,488.06,267.1,4.9
5397,488.12,278.2,5.0
5398,488.18,266.6,5.0
5399,488.24,251.5,4.5
5400,488.30,270.0,4.8
5401,488.36,495.2,7.4
5402,488.42,1159.1,15.6
5403,488.48,959.9,13.7
5404,488.54,683.5,10.1
5405,488.60,439.8,6.7
5406,488.66,277.9,4.6
5407,488.72,227.4,4.0
5408,488.78,217.8,4.2
5409,488.84,216.6,4.0
5410,488.90,212.0,4.2
5411,488.96,214.6,3.9
5412,489.02,223.0,4.2
5413,489.08,242.4,4.3
5414,489.14,232.4,4.4
5415,489.20,261.9,5.2
5416,489.26,287.7,5.2
5417,489.32,263.6,4.6
5418,489.38,233.9,4.1
5419,489.44,215.4,3.8
5420,489.50,197.7,3.9
5421,489.56,198.6,4.0
5422,489.62,201.0,3.9
5423,489.68,199.6,4.2
5424,489.74,210.2,4.3
5425,489.80,251.9,4.8
5426,489.86,642.4,9.3
5427,489.92,1026.9,14.7
5428,489.98,810.6,11.9
5429,490.04,599.8,8.6
5430,490.10,384.6,6.2
5431,490.16,282.5,5.2
5432,490.22,245.4,4.6
5433,490.28,246.6,4.5
5434,490.34,229.7,4.3
5435,490.40,216.6,4.3
5436,490.46,205.2,4.3
5437,490.52,206.2,4.1
5438,490.58,206.8,4.3
5439,490.64,211.9,4.3
5440,490.70,219.2,4.7
5441,490.76,249.5,5.3
5442,490.82,284.3,5.3
5443,490.88,295.0,5.8
5444,490.94,345.7,7.5
5445,491.00,582.2,14.0
5446,491.06,687.8,17.2
5447,491.12,577.6,13.9
5448,491.18,490.0,10.9
5449,491.24,791.9,12.7
5450,491.30,962.0,14.2
5451,491.36,720.0,10.8
5452,491.42,581.9,9.2
5453,491.48,398.4,6.9
5454,491.54,290.0,5.2
5455,491.60,239.8,4.2
5456,491.66,216.2,4.0
5457,491.72,205.7,4.0
5458,491.78,201.8,4.2
5459,491.84,256.5,5.0
5460,491.90,506.7,8.2
5461,491.96,439.5,7.5
5462,492.02,392.9,6.8
5463,492.08,637.3,10.5
5464,492.14,563.0,9.5
5465,492.20,414.2,6.9
5466,492.26,318.6,5.3
5467,492.32,233.9,4.1
5468,492.38,205.4,4.1
5469,492.44,261.3,5.0
5470,492.50,286.1,5.0
5471,492.55,269.7,4.9
5472,492.61,243.8,4.3
5473,492.67,248.8,4.8
5474,492.73,533.7,8.5
5475,492.79,518.3,8.6
5476,492.85,407.3,6.8
5477,492.91,317.8,5.2
5478,492.97,230.4,4.1
5479,493.03,197.6,3.9
5480,493.09,188.8,3.8
5481,493.15,189.7,3.6
5482,493.21,187.5,3.5
5483,493.27,185.1,3.6
5484,493.33,181.9,3.7
5485,493.39,183.7,3.8
5486,493.45,183.5,3.7
5487,493.51,184.6,3.9
5488,493.57,188.3,4.1
5489,493.63,206.0,4.2
5490,493.69,309.0,5.6
5491,493.75,469.4,8.4
5492,493.81,401.1,7.3
5493,493.87,311.0,5.7
5494,493.93,249.6,4.5
5495,493.99,219.3,4.1
5496,494.05,240.2,4.7
5497,494.10,244.1,4.7
5498,494.16,222.7,4.4
5499,494.22,216.8,4.0
5500,494.28,201.2,3.9
5501,494.34,202.7,3.9
5502,494.40,194.7,3.9
5503,494.46,193.0,3.8
5504,494.52,200.7,3.7
5505,494.58,198.4,3.8
5506,494.64,197.9,3.8
5507,494.70,224.0,4.3
5508,494.76,242.7,4.6
5509,494.82,223.7,4.2
5510,494.88,207.0,4.0
5511,494.94,193.7,3.8
5512,495.00,183.2,3.6
5513,495.06,181.1,3.7
5514,495.12,176.4,3.7
5515,495.17,177.2,3.7
5516,495.23,175.8,3.8
5517,495.29,184.3,3.8
5518,495.35,181.7,3.9
5519,495.41,193.3,4.0
5520,495.47,192.9,4.1
5521,495.53,191.6,4.1
5522,495.59,196.2,4.1
5523,495.65,215.3,4.0
5524,495.71,226.8,4.3
5525,495.77,231.9,4.3
5526,495.83,244.5,4.5
5527,495.89,241.9,4.7
5528,495.95,226.9,4.3
5529,496.01,213.7,4.1
5530,496.06,207.4,4.0
5531,496.12,200.1,3.9
5532,496.18,198.9,4.1
5533,496.24,201.5,4.0
5534,496.30,205.3,4.2
5535,496.36,255.4,4.9
5536,496.42,299.5,5.6
5537,496.48,282.7,5.3
5538,496.54,264.8,5.0
5539,496.60,230.8,4.8
5540,496.66,224.8,4.5
5541,496.72,232.4,4.3
5542,496.78,322.1,6.0
5543,496.83,313.1,5.4
5544,496.89,275.5,5.1
5545,496.95,245.9,4.5
5546,497.01,221.7,4.4
5547,497.07,216.9,4.0
5548,497.13,213.3,4.3
5549,497.19,269.0,5.0
5550,497.25,345.3,6.1
5551,497.31,321.0,5.6
5552,497.37,303.1,5.2
5553,497.43,445.9,7.4
5554,497.48,566.6,9.8
5555,497.54,445.8,7.8
5556,497.60,369.5,6.4
5557,497.66,353.4,6.3
5558,497.72,532.3,9.4
5559,497.78,574.7,10.8
5560,497.84,498.8,8.9
5561,497.90,433.4,7.5
5562,497.96,411.6,7.2
5563,498.02,575.8,9.7
5564,498.08,1731.0,19.1
5565,498.13,2322.1,26.4
5566,498.19,1708.2,21.1
5567,498.25,1144.2,15.1
5568,498.31,719.6,10.0
5569,498.37,461.4,7.3
5570,498.43,338.2,6.3
5571,498.49,297.9,5.3
5572,498.55,280.6,5.1
5573,498.61,270.6,5.6
5574,498.67,279.0,5.8
5575,498.72,302.1,5.4
5576,498.78,369.9,6.4
5577,498.84,665.7,11.2
5578,498.90,707.4,12.6
5579,498.96,811.5,13.8
5580,499.02,1883.8,21.6
5581,499.08,2074.3,24.6
5582,499.14,1494.8,18.2
5583,499.20,974.4,13.0
5584,499.25,631.6,9.0
5585,499.31,444.5,7.7
5586,499.37,371.5,7.1
5587,499.43,383.8,7.2
5588,499.49,370.1,7.1
5589,499.55,361.4,7.3
5590,499.61,448.9,8.0
5591,499.67,537.4,8.7
5592,499.72,518.0,8.8
5593,499.78,560.9,9.5
5594,499.84,1232.2,15.6
5595,499.90,2022.7,23.0
5596,499.96,1613.6,20.7
5597,500.02,1467.2,20.2
5598,500.08,1188.1,18.0
5599,500.14,871.2,14.0
5600,500.20,658.5,11.7
5601,500.25,546.9,10.3
5602,500.31,488.7,9.3
5603,500.37,450.0,10.1
5604,500.43,461.0,9.9
5605,500.49,481.2,9.6
5606,500.55,513.2,10.3
5607,500.61,937.6,13.5
5608,500.67,1822.3,20.6
5609,500.72,1471.9,17.8
5610,500.78,1031.6,13.6
5611,500.84,719.5,11.4
5612,500.90,682.8,11.0
5613,500.96,589.8,10.4
5614,501.02,509.3,8.6
5615,501.08,424.9,8.6
5616,501.13,388.3,8.3
5617,501.19,437.8,7.8
5618,501.25,875.5,13.9
5619,501.31,1359.8,19.9
5620,501.37,2137.6,23.9
5621,501.43,1636.1,19.3
5622,501.49,1159.8,14.5
5623,501.54,1276.6,16.1
5624,501.60,986.1,12.5
5625,501.66,675.0,9.1
5626,501.72,462.3,7.2
5627,501.78,367.9,5.9
5628,501.84,323.0,6.1
5629,501.90,584.4,8.0
5630,501.95,1054.1,12.9
5631,502.01,787.6,10.1
5632,502.07,563.9,7.8
5633,502.13,424.6,6.9
5634,502.19,724.3,9.4
5635,502.25,1058.5,12.9
5636,502.31,771.6,10.1
5637,502.36,670.4,8.8
5638,502.42,1074.3,13.8
5639,502.48,1304.6,18.6
5640,502.54,1150.7,18.4
5641,502.60,790.6,12.9
