,Wavelength,Sum,Al I (4.9e-02),Al II (9.5e-01),Al III (7.0e-04)
4671,542.03,1.334e-16,0,1.334e-16,0
4672,542.08,4.454e-17,0,4.454e-17,0
4673,542.13,1.462e-17,0,1.462e-17,0
4674,548.53,1.072e-24,0,0,1.072e-24
4675,548.58,3.1620000000000002e-24,0,0,3.1620000000000002e-24
4676,548.63,9.176999999999999e-24,0,0,9.176999999999999e-24
4677,548.68,2.6199999999999998e-23,0,0,2.6199999999999998e-23
4678,548.73,7.359000000000001e-23,0,0,7.359000000000001e-23
4679,548.78,2.0330000000000003e-22,0,0,2.0330000000000003e-22
4680,548.83,5.526e-22,0,0,5.526e-22
4681,548.88,1.477e-21,0,0,1.477e-21
4682,548.93,3.886e-21,0,0,3.886e-21
4683,548.98,1.005e-20,0,0,1.005e-20
4684,549.03,2.5590000000000005e-20,0,0,2.5590000000000005e-20
4685,549.08,6.407000000000001e-20,0,0,6.407000000000001e-20
4686,549.13,1.578e-19,0,0,1.578e-19
4687,549.18,3.823e-19,0,0,3.823e-19
4688,549.23,9.112e-19,0,0,9.112e-19
4689,549.28,2.136e-18,0,0,2.136e-18
4690,549.33,4.927e-18,0,0,4.927e-18
4691,549.38,1.1179999999999999e-17,0,0,1.1179999999999999e-17
4692,549.43,2.495e-17,0,0,2.495e-17
4693,549.48,5.4779999999999994e-17,0,0,5.4779999999999994e-17
4694,549.53,1.183e-16,0,0,1.183e-16
4695,549.58,2.514e-16,0,0,2.514e-16
4696,549.63,5.253999999999999e-16,0,0,5.253999999999999e-16
4697,549.68,1.08e-15,0,0,1.08e-15
4698,549.73,2.1850000000000002e-15,0,0,2.1850000000000002e-15
4699,549.78,4.347e-15,0,0,4.347e-15
4700,549.83,8.508e-15,0,0,8.508e-15
4701,549.88,1.6380000000000002e-14,0,0,1.6380000000000002e-14
4702,549.93,3.103e-14,0,0,3.103e-14
4703,549.98,5.781000000000001e-14,0,0,5.781000000000001e-14
4704,550.03,1.06e-13,0,0,1.06e-13
4705,550.08,1.911e-13,0,0,1.911e-13
4706,550.13,3.389e-13,0,0,3.389e-13
4707,550.18,5.913e-13,0,0,5.913e-13
4708,550.23,1.0149999999999998e-12,0,0,1.0149999999999998e-12
4709,550.28,1.714e-12,0,0,1.714e-12
4710,550.33,2.847e-12,0,0,2.847e-12
4711,550.38,4.654e-12,0,0,4.654e-12
4712,550.43,7.481999999999999e-12,0,0,7.481999999999999e-12
4713,550.48,1.183e-11,0,0,1.183e-11
4714,550.53,1.841e-11,0,0,1.841e-11
4715,550.58,2.8190000000000002e-11,0,0,2.8190000000000002e-11
4716,550.63,4.2459999999999995e-11,0,0,4.2459999999999995e-11
4717,550.68,6.293e-11,0,0,6.293e-11
4718,550.73,9.176e-11,0,0,9.176e-11
4719,550.78,1.317e-10,0,0,1.317e-10
4720,550.83,1.859e-10,0,0,1.859e-10
4721,550.88,2.582e-10,0,0,2.582e-10
4722,550.93,3.531e-10,0,0,3.531e-10
4723,550.98,4.753e-10,0,0,4.753e-10
4724,551.03,6.297e-10,0,0,6.297e-10
4725,551.08,8.212999999999999e-10,0,0,8.212999999999999e-10
4726,551.13,1.055e-09,0,0,1.055e-09
4727,551.18,1.335e-09,0,0,1.335e-09
4728,551.23,1.663e-09,0,0,1.663e-09
4729,551.28,2.043e-09,0,0,2.043e-09
4730,551.33,2.473e-09,0,0,2.473e-09
4731,551.38,2.952e-09,0,0,2.952e-09
4732,551.43,3.4779999999999998e-09,0,0,3.4779999999999998e-09
4733,551.48,4.044e-09,0,0,4.044e-09
4734,551.53,4.645e-09,0,0,4.645e-09
4735,551.58,5.273e-09,0,0,5.273e-09
4736,551.63,5.921e-09,0,0,5.921e-09
4737,551.68,6.581e-09,0,0,6.581e-09
4738,551.73,7.246e-09,0,0,7.246e-09
4739,551.78,7.909e-09,0,0,7.909e-09
4740,551.83,8.564e-09,0,0,8.564e-09
4741,551.88,9.204e-09,0,0,9.204e-09
4742,551.93,9.825e-09,0,0,9.825e-09
4743,551.98,1.042e-08,0,0,1.042e-08
4744,552.03,1.0979999999999998e-08,0,0,1.0979999999999998e-08
4745,552.08,1.149e-08,0,0,1.149e-08
4746,552.13,1.1950000000000001e-08,0,0,1.1950000000000001e-08
4747,552.18,1.234e-08,0,0,1.234e-08
4748,552.23,1.264e-08,0,0,1.264e-08
4749,552.28,1.284e-08,0,0,1.284e-08
4750,552.33,1.2930000000000002e-08,0,0,1.2930000000000002e-08
4751,552.38,1.2890000000000002e-08,6.332e-15,0,1.2890000000000002e-08
4752,552.43,1.271e-08,2.0130000000000002e-14,0,1.271e-08
4753,552.48,1.239e-08,5.787999999999999e-14,0,1.239e-08
4754,552.53,1.194e-08,1.638e-13,0,1.194e-08
4755,552.58,1.1359999999999999e-08,4.56e-13,0,1.1359999999999999e-08
4756,552.63,1.0659999999999999e-08,1.249e-12,0,1.0659999999999999e-08
4757,552.68,9.875e-09,3.367e-12,0,9.871999999999999e-09
4758,552.73,9.021e-09,8.931e-12,0,9.012e-09
4759,552.78,8.133e-09,2.3309999999999998e-11,0,8.109e-09
4760,552.83,7.249e-09,5.987e-11,0,7.189e-09
4761,552.88,6.43e-09,1.513e-10,0,6.278e-09
4762,552.93,5.776e-09,3.762e-10,0,5.4e-09
4763,552.98,5.493e-09,9.206e-10,0,4.572e-09
4764,553.03,6.029e-09,2.217e-09,0,3.812e-09
4765,553.08,8.38e-09,5.252e-09,0,3.1280000000000004e-09
4766,553.13,1.477e-08,1.2239999999999999e-08,0,2.5259999999999998e-09
4767,553.18,3.01e-08,2.809e-08,0,2.008e-09
4768,553.23,6.497999999999999e-08,6.341e-08,0,1.5709999999999998e-09
4769,553.28,1.421e-07,1.409e-07,0,1.2089999999999999e-09
4770,553.33,3.088e-07,3.079e-07,0,9.158e-10
4771,553.38,6.629e-07,6.622e-07,0,6.825000000000001e-10
4772,553.43,1.4019999999999999e-06,1.401e-06,0,5.004e-10
4773,553.48,2.919e-06,2.919e-06,0,3.61e-10
4774,553.53,5.9820000000000005e-06,5.981e-06,0,2.562e-10
4775,553.58,1.206e-05,1.206e-05,0,1.789e-10
4776,553.63,2.393e-05,2.393e-05,0,1.229e-10
4777,553.68,4.674e-05,4.674e-05,0,8.307e-11
4778,553.73,8.98e-05,8.98e-05,0,5.522999999999999e-11
4779,553.78,0.0001698,0.0001698,0,3.613e-11
4780,553.83,0.0003159,0.0003159,0,2.3249999999999997e-11
4781,553.88,0.0005782999999999999,0.0005782999999999999,0,1.472e-11
4782,553.93,0.001042,0.001042,0,9.167000000000001e-12
4783,553.98,0.001847,0.001847,0,5.616000000000001e-12
4784,554.03,0.003222,0.003222,0,3.385e-12
4785,554.08,0.005531,0.005531,0,2.007e-12
4786,554.13,0.009343,0.009343,0,1.171e-12
4787,554.18,0.01553,0.01553,0,6.719e-13
4788,554.23,0.0254,0.0254,0,3.793e-13
4789,554.28,0.040889999999999996,0.040889999999999996,0,2.107e-13
4790,554.33,0.06476,0.06476,0,1.151e-13
4791,554.38,0.1009,0.1009,0,6.186e-14
4792,554.43,0.1548,0.1548,0,3.271e-14
4793,554.48,0.2337,0.2337,0,1.7009999999999998e-14
4794,554.53,0.347,0.347,0,8.705e-15
4795,554.58,0.5072,0.5072,0,4.382e-15
4796,554.63,0.7295,0.7295,0,2.1699999999999998e-15
4797,554.68,1.032,1.032,0,1.057e-15
4798,554.73,1.4380000000000002,1.4380000000000002,0,5.066e-16
4799,554.78,1.9709999999999999,1.9709999999999999,0,2.3890000000000005e-16
4800,554.83,2.658,2.658,0,1.1079999999999998e-16
4801,554.88,3.5269999999999997,3.5269999999999997,0,5.054e-17
4802,554.93,4.606,4.606,0,2.269e-17
4803,554.98,5.92,5.92,0,1.0019999999999999e-17
4804,555.03,7.487,7.487,0,4.351e-18
4805,555.08,9.317,9.317,0,1.859e-18
4806,555.13,11.41,11.41,0,7.817000000000001e-19
4807,555.18,13.75,13.75,0,3.233e-19
4808,555.23,16.31,16.31,0,1.315e-19
4809,555.28,19.04,19.04,0,5.262999999999999e-20
4810,555.33,21.86,21.86,0,2.072e-20
4811,555.38,24.71,24.71,0,8.026e-21
4812,555.43,27.48,27.48,0,3.0580000000000002e-21
4813,555.48,30.08,30.08,0,1.1460000000000001e-21
4814,555.53,32.4,32.4,0,4.2269999999999995e-22
4815,555.58,34.34,34.34,0,1.5330000000000002e-22
4816,555.63,35.82,35.82,0,5.472e-23
4817,555.68,36.77,36.77,0,1.921e-23
4818,555.73,37.15,37.15,0,6.633999999999999e-24
4819,555.78,36.93,36.93,0,2.254e-24
4820,555.83,36.12,36.12,0,0
4821,555.88,34.77,34.77,0,0
4822,555.93,32.94,32.94,0,0
4823,555.98,30.71,30.71,2.0519999999999997e-14,0
4824,556.03,28.18,28.18,5.939e-14,0
4825,556.08,25.44,25.44,1.692e-13,0
4826,556.13,22.61,22.61,4.742e-13,0
4827,556.18,19.77,19.77,1.308e-12,0
4828,556.23,17.01,17.01,3.5530000000000003e-12,0
4829,556.28,14.4,14.4,9.494e-12,0
4830,556.33,12.0,12.0,2.4970000000000002e-11,0
4831,556.38,9.843,9.843,6.462e-11,0
4832,556.43,7.944,7.944,1.6459999999999998e-10,0
4833,556.48,6.309,6.309,4.1260000000000005e-10,0
4834,556.53,4.931,4.931,1.018e-09,0
4835,556.58,3.793,3.793,2.471e-09,0
4836,556.63,2.8710000000000004,2.8710000000000004,5.904e-09,0
4837,556.68,2.1390000000000002,2.1390000000000002,1.3880000000000001e-08,0
4838,556.73,1.568,1.568,3.2130000000000004e-08,0
4839,556.78,1.131,1.131,7.317e-08,0
4840,556.83,0.803,0.803,1.6399999999999999e-07,0
4841,556.88,0.561,0.561,3.6179999999999997e-07,0
4842,556.93,0.3858,0.3858,7.854e-07,0
4843,556.98,0.261,0.261,1.678e-06,0
4844,557.03,0.1738,0.1738,3.528e-06,0
4845,557.08,0.1139,0.1139,7.3e-06,0
4846,557.13,0.07347000000000001,0.07345,1.487e-05,0
4847,557.18,0.04665,0.04662,2.98e-05,0
4848,557.23,0.029169999999999998,0.029110000000000004,5.877e-05,0
4849,557.28,0.018009999999999998,0.01789,0.0001141,0
4850,557.33,0.011040000000000001,0.01082,0.00021790000000000004,0
4851,557.38,0.006853,0.006443000000000001,0.00040969999999999993,0
4852,557.43,0.0045320000000000004,0.003774,0.000758,0
4853,557.48,0.003556,0.002176,0.0013800000000000002,0
4854,557.53,0.003708,0.001234,0.0024739999999999996,0
4855,557.58,0.005051,0.0006891,0.0043619999999999996,0
4856,557.63,0.00795,0.0003786,0.007572,0
4857,557.68,0.01314,0.00020469999999999996,0.01293,0
4858,557.73,0.02185,0.00010889999999999999,0.02174,0
4859,557.78,0.03603,5.705e-05,0.03597,0
4860,557.83,0.058589999999999996,2.94e-05,0.05856,0
4861,557.88,0.09385,1.491e-05,0.09383999999999999,0
4862,557.93,0.148,7.44e-06,0.148,0
4863,557.98,0.2297,3.6539999999999997e-06,0.2297,0
4864,558.03,0.3508,1.766e-06,0.3508,0
4865,558.08,0.5272,8.401e-07,0.5272,0
4866,558.13,0.7799,3.932e-07,0.7799,0
4867,558.18,1.135,1.811e-07,1.135,0
4868,558.23,1.6269999999999998,8.211e-08,1.6269999999999998,0
4869,558.28,2.294,3.6630000000000004e-08,2.294,0
4870,558.33,3.1830000000000003,1.6080000000000002e-08,3.1830000000000003,0
4871,558.38,4.3469999999999995,6.947e-09,4.3469999999999995,0
4872,558.43,5.843,2.954e-09,5.843,0
4873,558.48,7.728,1.236e-09,7.728,0
4874,558.53,10.06,5.088e-10,10.06,0
4875,558.58,12.89,2.062e-10,12.89,0
4876,558.63,16.25,8.220999999999999e-11,16.25,0
4877,558.68,20.16,3.2259999999999994e-11,20.16,0
4878,558.73,24.62,1.2460000000000001e-11,24.62,0
4879,558.78,29.59,4.733000000000001e-12,29.59,0
4880,558.83,34.99,1.77e-12,34.99,0
4881,558.88,40.73,6.514e-13,40.73,0
4882,558.93,46.66,2.359e-13,46.66,0
4883,558.98,52.6,8.406e-14,52.6,0
4884,559.03,58.36,2.9480000000000004e-14,58.36,0
4885,559.08,63.72,7.516e-15,63.72,0
4886,559.13,68.47,2.57e-15,68.47,0
4887,559.18,72.41,0,72.41,0
4888,559.23,75.36,0,75.36,0
4889,559.28,77.19,0,77.19,0
4890,559.33,77.81,0,77.81,0
4891,559.38,77.19,0,77.19,0
4892,559.43,75.36,0,75.36,0
4893,559.48,72.41,0,72.41,0
4894,559.53,68.47,0,68.47,0
4895,559.58,63.72,0,63.72,0
4896,559.63,58.36,0,58.36,0
4897,559.68,52.6,0,52.6,0
4898,559.73,46.66,0,46.66,0
4899,559.78,40.73,0,40.73,0
4900,559.83,34.99,0,34.99,0
4901,559.88,29.59,0,29.59,0
4902,559.93,24.62,0,24.62,0
4903,559.98,20.16,0,20.16,0
4904,560.03,16.25,0,16.25,0
4905,560.08,12.89,0,12.89,0
4906,560.13,10.06,0,10.06,0
4907,560.18,7.735,0,7.735,0
4908,560.23,5.852,0,5.852,0
4909,560.28,4.361000000000001,0,4.361000000000001,0
4910,560.33,3.202,0,3.202,0
4911,560.38,2.319,0,2.319,0
4912,560.43,1.661,0,1.661,0
4913,560.48,1.18,0,1.18,0
4914,560.53,0.8379,0,0.8379,0
4915,560.58,0.6014,0,0.6014,0
4916,560.63,0.4441,0,0.4441,0
4917,560.68,0.3453,0,0.3453,0
4918,560.73,0.2889,0,0.2889,0
4919,560.78,0.263,0,0.263,0
4920,560.83,0.2584,0,0.2584,0
4921,560.88,0.2684,0,0.2684,0
4922,560.93,0.2877,0,0.2877,0
4923,560.98,0.3125,0,0.3125,0
4924,561.03,0.3397,0,0.3397,0
4925,561.08,0.3668,0,0.3668,0
4926,561.13,0.3917,0,0.3917,0
4927,561.18,0.4128,0,0.4128,0
4928,561.23,0.4288,0,0.4288,0
4929,561.28,0.4388,0,0.4388,0
4930,561.33,0.4421,0,0.4421,0
4931,561.38,0.4385,0,0.4385,0
4932,561.43,0.4281,0,0.4281,0
4933,561.48,0.4115,0,0.4115,0
4934,561.53,0.3892,0,0.3892,0
4935,561.58,0.3624,0,0.3624,0
4936,561.63,0.3321,0,0.3321,0
4937,561.68,0.2996,0,0.2996,0
4938,561.73,0.2659,0,0.2659,0
4939,561.78,0.2324,0,0.2324,0
4940,561.83,0.1999,0,0.1999,0
4941,561.88,0.1692,0,0.1692,0
4942,561.93,0.141,0,0.141,0
4943,561.98,0.1156,0,0.1156,0
4944,562.03,0.09331,0,0.09331,0
4945,562.08,0.07413,0,0.07413,0
4946,562.13,0.05797000000000001,0,0.05797000000000001,0
4947,562.18,0.04462,0,0.04462,0
4948,562.23,0.0338,0,0.0338,0
4949,562.28,0.0252,0,0.0252,0
4950,562.33,0.01849,0,0.01849,0
4951,562.38,0.013359999999999999,0,0.013359999999999999,0
4952,562.43,0.009496,0,0.009496,0
4953,562.48,0.006645,0,0.006645,0
4954,562.53,0.004577,0,0.004577,0
4955,562.58,0.003102,0,0.003102,0
4956,562.63,0.00207,0,0.00207,0
4957,562.68,0.001359,0,0.001359,0
4958,562.73,0.0008787,0,0.0008787,0
4959,562.78,0.000559,0,0.000559,0
4960,562.83,0.00035,0,0.00035,0
4961,562.88,0.0002157,0,0.0002157,0
4962,562.93,0.0001309,0,0.0001309,0
4963,562.98,7.814e-05,0,7.814e-05,0
4964,563.03,4.592e-05,0,4.592e-05,0
4965,563.08,2.656e-05,0,2.656e-05,0
4966,563.13,1.512e-05,0,1.512e-05,0
4967,563.18,8.473e-06,0,8.473e-06,0
4968,563.23,4.673e-06,0,4.673e-06,0
4969,563.28,2.537e-06,0,2.537e-06,0
4970,563.33,1.355e-06,0,1.355e-06,0
4971,563.38,7.128e-07,0,7.128e-07,0
4972,563.43,3.6890000000000003e-07,0,3.6890000000000003e-07,0
4973,563.48,1.8800000000000002e-07,0,1.8800000000000002e-07,0
4974,563.53,9.425000000000001e-08,0,9.425000000000001e-08,0
4975,563.58,4.651e-08,0,4.651e-08,0
4976,563.63,2.2599999999999997e-08,0,2.2599999999999997e-08,0
4977,563.68,1.08e-08,0,1.08e-08,0
4978,563.73,5.083999999999999e-09,0,5.083999999999999e-09,0
4979,563.78,2.355e-09,0,2.355e-09,0
4980,563.83,1.074e-09,0,1.074e-09,0
4981,563.88,4.817e-10,0,4.817e-10,0
4982,563.93,2.128e-10,0,2.128e-10,0
4983,563.98,9.249000000000001e-11,0,9.249000000000001e-11,0
4984,564.03,3.9570000000000005e-11,0,3.9570000000000005e-11,0
4985,564.08,1.666e-11,0,1.666e-11,0
4986,564.13,6.907e-12,0,6.907e-12,0
4987,564.18,2.8180000000000003e-12,0,2.8180000000000003e-12,0
4988,564.23,1.1320000000000002e-12,0,1.1320000000000002e-12,0
4989,564.28,4.472e-13,0,4.472e-13,0
4990,564.33,1.74e-13,0,1.74e-13,0
4991,564.38,6.661e-14,0,6.661e-14,0
4992,564.43,2.51e-14,0,2.51e-14,0
4993,564.48,9.31e-15,0,9.31e-15,0
4994,564.53,3.3990000000000002e-15,0,3.3990000000000002e-15,0
4995,564.58,1.2210000000000001e-15,0,1.2210000000000001e-15,0
4996,564.63,4.32e-16,0,4.32e-16,0
4997,564.68,1.504e-16,0,1.504e-16,0
4998,566.23,4.009e-19,0,0,4.009e-19
4999,566.28,1.145e-18,0,0,1.145e-18
5000,566.33,3.2189999999999996e-18,0,0,3.2189999999999996e-18
5001,566.38,8.913e-18,0,0,8.913e-18
5002,566.43,2.43e-17,0,0,2.43e-17
5003,566.48,6.525e-17,0,0,6.525e-17
5004,566.53,1.7250000000000002e-16,0,0,1.7250000000000002e-16
5005,566.58,4.491e-16,0,0,4.491e-16
5006,566.63,1.151e-15,0,0,1.151e-15
5007,566.68,2.906e-15,0,0,2.906e-15
5008,566.73,7.225e-15,0,0,7.225e-15
5009,566.78,1.768e-14,0,0,1.768e-14
5010,566.83,4.2630000000000004e-14,0,0,4.2630000000000004e-14
5011,566.88,1.012e-13,0,0,1.012e-13
5012,566.93,2.365e-13,0,0,2.365e-13
5013,566.98,5.442e-13,0,0,5.442e-13
5014,567.03,1.2329999999999999e-12,0,0,1.2329999999999999e-12
5015,567.08,2.7519999999999996e-12,0,0,2.7519999999999996e-12
5016,567.13,6.048999999999999e-12,0,0,6.048999999999999e-12
5017,567.18,1.309e-11,0,0,1.309e-11
5018,567.23,2.7890000000000003e-11,0,0,2.7890000000000003e-11
5019,567.28,5.852000000000001e-11,0,0,5.852000000000001e-11
5020,567.33,1.209e-10,0,0,1.209e-10
5021,567.38,2.46e-10,0,0,2.46e-10
5022,567.43,4.929e-10,0,0,4.929e-10
5023,567.48,9.723999999999999e-10,0,0,9.723999999999999e-10
5024,567.53,1.889e-09,0,0,1.889e-09
5025,567.58,3.614e-09,0,0,3.614e-09
5026,567.63,6.806999999999999e-09,0,0,6.806999999999999e-09
5027,567.68,1.263e-08,0,0,1.263e-08
5028,567.73,2.306e-08,0,0,2.306e-08
5029,567.78,4.148e-08,0,0,4.148e-08
5030,567.83,7.348e-08,0,0,7.348e-08
5031,567.88,1.2810000000000002e-07,0,0,1.2810000000000002e-07
5032,567.93,2.2010000000000002e-07,0,0,2.2010000000000002e-07
5033,567.98,3.722e-07,0,0,3.722e-07
5034,568.03,6.198e-07,0,0,6.198e-07
5035,568.08,1.0159999999999999e-06,0,0,1.0159999999999999e-06
5036,568.13,1.641e-06,0,0,1.641e-06
5037,568.18,2.61e-06,0,0,2.61e-06
5038,568.23,4.086e-06,0,0,4.086e-06
5039,568.28,6.3e-06,0,0,6.3e-06
5040,568.33,9.564e-06,0,0,9.564e-06
5041,568.38,1.43e-05,0,0,1.43e-05
5042,568.43,2.105e-05,0,0,2.105e-05
5043,568.48,3.052e-05,0,0,3.052e-05
5044,568.53,4.356e-05,0,0,4.356e-05
5045,568.58,6.123e-05,0,0,6.123e-05
5046,568.63,8.476e-05,0,0,8.476e-05
5047,568.68,0.0001155,0,0,0.0001155
5048,568.73,0.0001551,0,0,0.0001551
5049,568.78,0.0002049,0,0,0.0002049
5050,568.83,0.0002667,0,0,0.0002667
5051,568.88,0.0003418,0,0,0.0003418
5052,568.93,0.00043129999999999997,0,0,0.00043129999999999997
5053,568.98,0.000536,0,0,0.000536
5054,569.03,0.0006558,0,0,0.0006558
5055,569.08,0.0007902,0,0,0.0007902
5056,569.13,0.0009375999999999999,0,0,0.0009375999999999999
5057,569.18,0.0010960000000000002,0,0,0.0010960000000000002
5058,569.23,0.00126,0,0,0.00126
5059,569.28,0.001428,0,0,0.001428
5060,569.33,0.001593,0,0,0.001593
5061,569.38,0.00175,0,0,0.00175
5062,569.43,0.001893,0,0,0.001893
5063,569.48,0.002017,0,0,0.002017
5064,569.53,0.0021149999999999997,0,0,0.0021149999999999997
5065,569.58,0.0021850000000000003,0,0,0.0021850000000000003
5066,569.63,0.002222,0,0,0.002222
5067,569.68,0.002226,0,0,0.002226
5068,569.73,0.002195,0,0,0.002195
5069,569.78,0.002132,0,0,0.002132
5070,569.83,0.002038,0,0,0.002038
5071,569.88,0.0019199999999999998,0,0,0.0019199999999999998
5072,569.93,0.0017800000000000001,0,0,0.0017800000000000001
5073,569.98,0.001625,0,0,0.001625
5074,570.03,0.0014609999999999998,0,0,0.0014609999999999998
5075,570.08,0.001294,0,0,0.001294
5076,570.13,0.0011279999999999999,0,0,0.0011279999999999999
5077,570.18,0.0009685000000000001,0,0,0.0009685000000000001
5078,570.23,0.0008187999999999998,0,0,0.0008187999999999998
5079,570.28,0.0006816,0,0,0.0006816
5080,570.33,0.0005587000000000001,0,0,0.0005587000000000001
5081,570.38,0.00045099999999999996,0,0,0.00045099999999999996
5082,570.43,0.0003585,0,0,0.0003585
5083,570.48,0.0002807,0,0,0.0002807
5084,570.53,0.0002164,0,0,0.0002164
5085,570.58,0.0001643,0,0,0.0001643
5086,570.63,0.000123,0,0,0.000123
5087,570.68,9.077e-05,0,0,9.077e-05
5088,570.73,6.622e-05,0,0,6.622e-05
5089,570.78,4.794e-05,0,0,4.794e-05
5090,570.83,3.477e-05,0,0,3.477e-05
5091,570.88,2.573e-05,0,0,2.573e-05
5092,570.93,2.006e-05,0,0,2.006e-05
5093,570.98,1.724e-05,0,0,1.724e-05
5094,571.03,1.696e-05,0,0,1.696e-05
5095,571.08,1.91e-05,0,0,1.91e-05
5096,571.13,2.374e-05,0,0,2.374e-05
5097,571.19,3.301e-05,0,0,3.301e-05
5098,571.24,4.431e-05,0,0,4.431e-05
5099,571.29,5.946e-05,0,0,5.946e-05
5100,571.34,7.914e-05,0,0,7.914e-05
5101,571.39,0.0001041,0,0,0.0001041
5102,571.44,0.0001349,0,0,0.0001349
5103,571.49,0.0001724,0,0,0.0001724
5104,571.54,0.0002171,0,0,0.0002171
5105,571.59,0.0002692,0,0,0.0002692
5106,571.64,0.0003288,0,0,0.0003288
5107,571.69,0.0003955,0,0,0.0003955
5108,571.74,0.0004686,0,0,0.0004686
5109,571.79,0.0005467,0,0,0.0005467
5110,571.84,0.0006282,0,0,0.0006282
5111,571.89,0.0007109,0,0,0.0007109
5112,571.94,0.0007922999999999999,0,0,0.0007922999999999999
5113,571.99,0.0008696,0,0,0.0008696
5114,572.04,0.0009400000000000001,0,0,0.0009400000000000001
5115,572.09,0.001001,0,0,0.001001
5116,572.14,0.001049,0,0,0.001049
5117,572.19,0.001083,0,0,0.001083
5118,572.24,0.001102,0,0,0.001102
5119,572.29,0.001103,0,0,0.001103
5120,572.34,0.001088,0,0,0.001088
5121,572.39,0.001057,0,0,0.001057
5122,572.44,0.001011,0,0,0.001011
5123,572.49,0.000953,0,0,0.000953
5124,572.54,0.0008843,0,0,0.0008843
5125,572.59,0.0008081,0,0,0.0008081
5126,572.64,0.0007273,0,0,0.0007273
5127,572.69,0.0006447,0,0,0.0006447
5128,572.74,0.0005627999999999999,0,0,0.0005627999999999999
5129,572.79,0.0004838,0,0,0.0004838
5130,572.84,0.00040969999999999993,0,0,0.00040969999999999993
5131,572.89,0.00034160000000000006,0,0,0.00034160000000000006
5132,572.94,0.00028050000000000004,0,0,0.00028050000000000004
5133,572.99,0.0002269,0,0,0.0002269
5134,573.04,0.0001807,0,0,0.0001807
5135,573.09,0.0001418,0,0,0.0001418
5136,573.14,0.00010949999999999999,0,0,0.00010949999999999999
5137,573.19,8.334e-05,0,0,8.334e-05
5138,573.24,6.245e-05,0,0,6.245e-05
5139,573.29,4.609e-05,0,0,4.609e-05
5140,573.34,3.35e-05,0,0,3.35e-05
5141,573.39,2.398e-05,0,0,2.398e-05
5142,573.44,1.69e-05,0,0,1.69e-05
5143,573.49,1.174e-05,0,0,1.174e-05
5144,573.54,8.024e-06,0,0,8.024e-06
5145,573.59,5.403e-06,0,0,5.403e-06
5146,573.64,3.584e-06,0,0,3.584e-06
5147,573.69,2.341e-06,0,0,2.341e-06
5148,573.74,1.5059999999999999e-06,0,0,1.5059999999999999e-06
5149,573.79,9.537999999999999e-07,0,0,9.537999999999999e-07
5150,573.84,5.951e-07,0,0,5.951e-07
5151,573.89,3.6560000000000004e-07,0,0,3.6560000000000004e-07
5152,573.94,2.213e-07,0,0,2.213e-07
5153,573.99,1.3189999999999998e-07,0,0,1.3189999999999998e-07
5154,574.04,7.74e-08,0,0,7.74e-08
5155,574.09,4.474e-08,0,0,4.474e-08
5156,574.14,2.5469999999999996e-08,0,0,2.5469999999999996e-08
5157,574.19,1.4280000000000001e-08,0,0,1.4280000000000001e-08
5158,574.24,7.884999999999999e-09,0,0,7.884999999999999e-09
5159,574.29,4.288e-09,0,0,4.288e-09
5160,574.34,2.296e-09,0,0,2.296e-09
5161,574.39,1.211e-09,0,0,1.211e-09
5162,574.44,6.292000000000001e-10,0,0,6.292000000000001e-10
5163,574.49,3.2189999999999994e-10,0,0,3.2189999999999994e-10
5164,574.54,1.622e-10,0,0,1.622e-10
5165,574.59,8.047000000000001e-11,0,0,8.047000000000001e-11
5166,574.64,3.933e-11,0,0,3.933e-11
5167,574.69,1.893e-11,0,0,1.893e-11
5168,574.74,8.971e-12,0,0,8.971e-12
5169,574.79,4.1879999999999995e-12,0,0,4.1879999999999995e-12
5170,574.84,1.925e-12,0,0,1.925e-12
5171,574.89,8.717e-13,0,0,8.717e-13
5172,574.94,3.887e-13,0,0,3.887e-13
5173,574.99,1.707e-13,0,0,1.707e-13
5174,575.04,7.383e-14,0,0,7.383e-14
5175,575.09,3.145e-14,0,0,3.145e-14
5176,575.14,1.319e-14,0,0,1.319e-14
5177,575.19,5.45e-15,0,0,5.45e-15
5178,575.24,2.2170000000000003e-15,0,0,2.2170000000000003e-15
5179,575.29,8.885e-16,0,0,8.885e-16
5180,575.34,3.5069999999999996e-16,0,0,3.5069999999999996e-16
5181,575.39,1.3630000000000002e-16,0,0,1.3630000000000002e-16
5182,575.44,5.2170000000000005e-17,0,0,5.2170000000000005e-17
5183,575.49,1.967e-17,0,0,1.967e-17
5184,575.54,7.301e-18,0,0,7.301e-18
5185,575.59,2.669e-18,0,0,2.669e-18
5186,575.64,9.613e-19,0,0,9.613e-19
5187,575.69,3.409e-19,0,0,3.409e-19
5188,581.84,4.3979999999999997e-16,0,4.3979999999999997e-16,0
5189,581.89,1.227e-15,0,1.227e-15,0
5190,581.94,3.372e-15,0,3.372e-15,0
