,Wavelength,Sum
667,235.38,1567.0
668,235.44,1213.0
669,235.49,1555.0
670,235.54,1208.0
671,235.59,1214.0
672,235.64,1035.0
673,235.7,935.0
674,235.75,1093.0
675,235.8,1392.0
676,235.85,1134.0
677,235.9,1110.0
678,235.96,1333.0
679,236.01,1413.0
680,236.06,1559.0
681,236.11,1307.0
682,236.16,1458.0
683,236.22,1227.0
684,236.27,1252.0
685,236.32,1690.0
686,236.37,1143.0
687,236.42,1489.0
688,236.48,1299.0
689,236.53,1504.0
690,236.58,1488.0
691,236.63,1502.0
692,236.68,1804.0
693,236.74,2002.0
694,236.79,2439.0
695,236.84,2342.0
696,236.89,2184.0
697,236.94,2330.0
698,237.0,2154.0
699,237.05,1830.0
700,237.1,1938.0
701,237.15,1682.0
702,237.2,1886.0
703,237.26,1915.0
704,237.31,2708.0
705,237.36,2777.0
706,237.41,3192.0
707,237.46,3437.0
708,237.52,2499.0
709,237.57,1976.0
710,237.62,1582.0
711,237.67,1798.0
712,237.72,1602.0
713,237.78,1332.0
714,237.83,1367.0
715,237.88,1655.0
716,237.93,1198.0
717,237.98,1839.0
718,238.03,1149.0
719,238.09,1244.0
720,238.14,1295.0
721,238.19,1391.0
722,238.24,1359.0
723,238.29,1185.0
724,238.35,1891.0
725,238.4,1256.0
726,238.45,1341.0
727,238.5,1234.0
728,238.55,960.0
729,238.61,1404.0
730,238.66,1477.0
731,238.71,1181.0
732,238.76,1152.0
733,238.81,1384.0
734,238.87,1293.0
735,238.92,1367.0
736,238.97,1286.0
737,239.02,1272.0
738,239.07,1045.0
739,239.12,1481.0
740,239.18,973.0
741,239.23,1367.0
742,239.28,1391.0
743,239.33,1439.0
744,239.38,1048.0
745,239.44,1079.0
746,239.49,1219.0
747,239.54,1326.0
748,239.59,1639.0
749,239.64,1392.0
750,239.7,1199.0
751,239.75,1200.0
752,239.8,1448.0
753,239.85,1292.0
754,239.9,1175.0
755,239.95,1196.0
756,240.01,1063.0
757,240.06,1250.0
758,240.11,1157.0
759,240.16,1084.0
760,240.21,993.0
761,240.27,1018.0
762,240.32,1114.0
763,240.37,1183.0
764,240.42,1205.0
765,240.47,935.0
766,240.52,1244.0
767,240.58,1121.0
768,240.63,1199.0
769,240.68,1231.0
770,240.73,1187.0
771,240.78,1002.0
772,240.83,1286.0
773,240.89,1186.0
774,240.94,1103.0
775,240.99,1050.0
776,241.04,1256.0
777,241.09,889.0
778,241.15,896.0
779,241.2,1184.0
780,241.25,1162.0
781,241.3,1218.0
782,241.35,1068.0
783,241.4,1234.0
784,241.46,965.0
785,241.51,1399.0
786,241.56,1412.0
787,241.61,1164.0
788,241.66,1696.0
789,241.71,1201.0
790,241.77,927.0
791,241.82,1322.0
792,241.87,1433.0
793,241.92,900.0
794,241.97,898.0
795,242.02,1108.0
796,242.08,934.0
797,242.13,1433.0
798,242.18,1241.0
799,242.23,1167.0
800,242.28,1261.0
801,242.34,1109.0
802,242.39,1080.0
803,242.44,1035.0
804,242.49,1255.0
805,242.54,1409.0
806,242.59,1048.0
807,242.65,1238.0
808,242.7,1149.0
809,242.75,1140.0
810,242.8,1192.0
811,242.85,1112.0
812,242.9,1076.0
813,242.96,1067.0
814,243.01,1323.0
815,243.06,1338.0
816,243.11,1283.0
817,243.16,1144.0
818,243.21,1297.0
819,243.27,994.0
820,243.32,914.0
821,243.37,1136.0
822,243.42,1311.0
823,243.47,929.0
824,243.52,1092.0
825,243.57,1215.0
826,243.63,821.0
827,243.68,1256.0
828,243.73,1140.0
829,243.78,1044.0
830,243.83,1031.0
831,243.88,1081.0
832,243.94,1129.0
833,243.99,1296.0
834,244.04,1047.0
835,244.09,1230.0
836,244.14,1224.0
837,244.19,1083.0
838,244.25,1199.0
839,244.3,1278.0
840,244.35,1160.0
841,244.4,1072.0
842,244.45,1221.0
843,244.5,1216.0
844,244.56,1378.0
845,244.61,1278.0
846,244.66,1315.0
847,244.71,1129.0
848,244.76,1395.0
849,244.81,1065.0
850,244.86,1252.0
851,244.92,1244.0
852,244.97,1036.0
853,245.02,1392.0
854,245.07,1030.0
855,245.12,1118.0
856,245.17,1345.0
857,245.23,1130.0
858,245.28,1231.0
859,245.33,1181.0
