,Wavelength,Sum,Cu I (8.6e-02),Cu II (9.1e-01)
2134,331.61,4.822,0,4.822
2135,331.66,4.8,0,4.8
2136,331.71,4.566,0,4.566
2137,331.76,4.15,6.287999999999999e-14,4.15
2138,331.81,3.6039999999999996,3.769e-13,3.6039999999999996
2139,331.86,2.991,2.16e-12,2.991
2140,331.91,2.372,1.183e-11,2.372
2141,331.96,1.798,6.197999999999999e-11,1.798
2142,332.01,1.3019999999999998,3.104e-10,1.3019999999999998
2143,332.06,0.9008,1.487e-09,0.9008
2144,332.11,0.5956,6.806e-09,0.5956
2145,332.16,0.3763,2.9789999999999997e-08,0.3763
2146,332.21,0.2272,1.247e-07,0.2272
2147,332.26,0.1311,4.991e-07,0.1311
2148,332.31,0.07224,1.909e-06,0.07224
2149,332.36,0.038060000000000004,6.985e-06,0.03805
2150,332.41,0.019180000000000003,2.443e-05,0.01915
2151,332.46,0.009294,8.171e-05,0.009212
2152,332.51,0.004495,0.0002613,0.004234
2153,332.56,0.002659,0.0007987000000000001,0.00186
2154,332.61,0.003117,0.0023350000000000003,0.0007822
2155,332.66,0.006843000000000001,0.006523999999999999,0.0003188
2156,332.71,0.01757,0.01743,0.00013700000000000002
2157,332.76,0.04463,0.044539999999999996,9.082e-05
2158,332.81,0.1089,0.1088,0.0001385
2159,332.86,0.2544,0.2541,0.0003139
2160,332.91,0.5681,0.5673,0.0007421
2161,332.96,1.213,1.2109999999999999,0.001698
2162,333.01,2.476,2.472,0.0037229999999999997
2163,333.06,4.833,4.825,0.007803
2164,333.11,9.02,9.004,0.01564
2165,333.16,16.09,16.06,0.02997
2166,333.21,27.46,27.4,0.054920000000000004
2167,333.26,44.79,44.7,0.09621
2168,333.31,69.86,69.7,0.1612
2169,333.36,104.2,103.9,0.2581
2170,333.41,148.5,148.1,0.3952
2171,333.46,202.5,201.9,0.5787
2172,333.51,263.9,263.1,0.8101
2173,333.56,328.9,327.8,1.084
2174,333.61,391.9,390.5,1.3880000000000001
2175,333.66,446.5,444.8,1.6980000000000002
2176,333.71,486.4,484.4,1.9869999999999999
2177,333.76,506.6,504.4,2.2230000000000003
2178,333.81,504.5,502.1,2.377
2179,333.86,480.4,477.9,2.431
2180,333.91,437.3,434.9,2.377
2181,333.96,380.7,378.4,2.2230000000000003
2182,334.01,316.8,314.8,1.9869999999999999
2183,334.06,252.1,250.4,1.6980000000000002
2184,334.11,191.8,190.5,1.3880000000000001
2185,334.16,139.6,138.5,1.084
2186,334.21,97.09,96.28,0.8101
2187,334.26,64.58,64.0,0.5787
2188,334.31,41.07,40.68,0.3952
2189,334.36,24.97,24.72,0.2581
2190,334.41,14.52,14.36,0.1612
2191,334.46,8.073,7.977,0.09621
2192,334.51,4.291,4.237,0.054920000000000004
2193,334.56,2.181,2.151,0.02997
2194,334.61,1.06,1.044,0.01564
2195,334.66,0.4927,0.4849,0.007803
2196,334.71,0.2189,0.2152,0.003722
2197,334.76,0.09302,0.09132,0.001698
2198,334.81,0.03779,0.03705,0.0007405000000000001
2199,334.86,0.01468,0.014369999999999999,0.0003088
2200,334.91,0.005454,0.005331,0.00012309999999999998
2201,334.96,0.0019379999999999998,0.001891,4.693e-05
2202,335.01,0.0006581,0.000641,1.711e-05
2203,335.06,0.0002138,0.00020780000000000004,5.967000000000001e-06
2204,335.11,6.642e-05,6.441e-05,2.009e-06
2205,335.16,1.98e-05,1.909e-05,7.119e-07
2206,335.21,5.8679999999999996e-06,5.408999999999999e-06,4.593e-07
2207,335.26,2.38e-06,1.465e-06,9.145999999999999e-07
2208,335.31,3.041e-06,3.7950000000000003e-07,2.661e-06
2209,335.36,7.9e-06,9.399e-08,7.806e-06
2210,335.41,2.204e-05,2.226e-08,2.201e-05
2211,335.46,5.944e-05,5.0390000000000005e-09,5.943e-05
2212,335.51,0.0001535,1.091e-09,0.0001535
2213,335.56,0.00037939999999999995,2.257e-10,0.00037939999999999995
2214,335.61,0.0008974,4.4670000000000006e-11,0.0008974
2215,335.66,0.002031,8.449999999999999e-12,0.002031
2216,335.71,0.004397,1.529e-12,0.004397
2217,335.76,0.009109,2.644e-13,0.009109
2218,335.81,0.01806,4.3719999999999996e-14,0.01806
2219,335.86,0.03425,0,0.03425
2220,335.91,0.06217,0,0.06217
2221,335.96,0.108,0,0.108
2222,336.01,0.1795,0,0.1795
2223,336.06,0.2857,0,0.2857
2224,336.11,0.4352,0,0.4352
2225,336.16,0.6348,0,0.6348
2226,336.21,0.8873,0,0.8873
2227,336.26,1.189,0,1.189
2228,336.31,1.5290000000000001,0,1.5290000000000001
2229,336.36,1.889,0,1.889
2230,336.41,2.25,0,2.25
2231,336.46,2.589,0,2.589
2232,336.51,2.892,0,2.892
2233,336.56,3.156,0,3.156
2234,336.61,3.387,0,3.387
2235,336.66,3.6039999999999996,0,3.6039999999999996
2236,336.71,3.8280000000000003,0,3.8280000000000003
2237,336.76,4.078,0,4.078
2238,336.81,4.36,0,4.36
2239,336.86,4.665,0,4.665
2240,336.91,4.968,0,4.968
2241,336.96,5.236000000000001,0,5.236000000000001
2242,337.01,5.435,0,5.435
2243,337.06,5.542999999999999,0,5.542999999999999
2244,337.11,5.55,0,5.55
2245,337.16,5.466,0,5.466
2246,337.21,5.316,0,5.316
2247,337.26,5.126,0,5.126
2248,337.31,4.918,0,4.918
2249,337.36,4.706,0,4.706
2250,337.41,4.489,0,4.489
2251,337.46,4.26,0,4.26
2252,337.51,4.008,0,4.008
2253,337.56,3.7289999999999996,0,3.7289999999999996
2254,337.61,3.428,0,3.428
2255,337.66,3.123,0,3.123
2256,337.71,2.835,0,2.835
2257,337.76,2.588,0,2.588
2258,337.81,2.397,0,2.397
2259,337.86,2.265,0,2.265
2260,337.91,2.1830000000000003,0,2.1830000000000003
2261,337.96,2.1319999999999997,0,2.1319999999999997
2262,338.01,2.085,0,2.085
2263,338.06,2.0180000000000002,0,2.0180000000000002
2264,338.11,1.913,0,1.913
2265,338.16,1.7619999999999998,0,1.7619999999999998
2266,338.21,1.569,0,1.569
2267,338.26,1.345,0,1.345
2268,338.31,1.1079999999999999,0,1.1079999999999999
2269,338.36,0.8755,0,0.8755
2270,338.41,0.6631,0,0.6631
2271,338.46,0.4812,0,0.4812
2272,338.51,0.3344,0,0.3344
2273,338.56,0.2225,0,0.2225
2274,338.61,0.1418,0,0.1418
2275,338.66,0.08646000000000001,0,0.08646000000000001
2276,338.71,0.05047,0,0.05047
2277,338.76,0.028210000000000002,0,0.028210000000000002
2278,338.81,0.015090000000000001,0,0.015090000000000001
2279,338.86,0.007726,0,0.007726
2280,338.91,0.0037869999999999996,0,0.0037869999999999996
2281,338.96,0.0017760000000000002,0,0.0017760000000000002
2282,339.01,0.0007978,0,0.0007978
2283,339.06,0.0003429,0,0.0003429
2284,339.11,0.00014110000000000001,0,0.00014110000000000001
2285,339.16,5.557e-05,0,5.557e-05
2286,339.21,2.095e-05,0,2.095e-05
2287,339.26,7.559e-06,0,7.559e-06
2288,339.31,2.611e-06,0,2.611e-06
2289,339.36,8.631e-07,0,8.631e-07
2290,339.41,2.731e-07,0,2.731e-07
2291,339.46,8.273999999999999e-08,0,8.273999999999999e-08
2292,339.51,2.3990000000000002e-08,0,2.3990000000000002e-08
2293,339.56,6.657999999999999e-09,0,6.657999999999999e-09
2294,339.61,1.769e-09,0,1.769e-09
2295,339.66,4.498e-10,0,4.498e-10
2296,339.71,1.095e-10,0,1.095e-10
2297,339.76,2.5510000000000004e-11,0,2.5510000000000004e-11
2298,339.81,5.687999999999999e-12,0,5.687999999999999e-12
2299,339.86,1.2139999999999999e-12,0,1.2139999999999999e-12
2300,339.91,2.481e-13,0,2.481e-13
2301,339.96,4.852e-14,0,4.852e-14
2302,340.01,9.084e-15,0,9.084e-15
2303,340.06,1.628e-15,0,1.628e-15
2304,340.11,2.792e-16,0,2.792e-16
2305,366.42,3.813e-15,0,3.813e-15
2306,366.47,1.946e-14,0,1.946e-14
2307,366.52,9.57e-14,0,9.57e-14
2308,366.57,4.537e-13,0,4.537e-13
2309,366.62,2.073e-12,0,2.073e-12
2310,366.67,9.131e-12,0,9.131e-12
2311,366.72,3.8770000000000005e-11,0,3.8770000000000005e-11
2312,366.77,1.586e-10,0,1.586e-10
2313,366.82,6.257e-10,0,6.257e-10
2314,366.87,2.379e-09,0,2.379e-09
2315,366.92,8.717e-09,0,8.717e-09
2316,366.97,3.079e-08,0,3.079e-08
2317,367.02,1.048e-07,0,1.048e-07
2318,367.07,3.44e-07,0,3.44e-07
2319,367.12,1.088e-06,0,1.088e-06
2320,367.17,3.3169999999999998e-06,0,3.3169999999999998e-06
2321,367.22,9.747999999999999e-06,0,9.747999999999999e-06
2322,367.27,2.761e-05,0,2.761e-05
2323,367.32,7.538e-05,0,7.538e-05
2324,367.37,0.0001984,0,0.0001984
2325,367.42,0.0005032,0,0.0005032
2326,367.47,0.00123,0,0.00123
2327,367.52,0.0028989999999999997,0,0.0028989999999999997
2328,367.57,0.006585,0,0.006585
2329,367.62,0.014419999999999999,0,0.014419999999999999
2330,367.67,0.03042,0,0.03042
2331,367.72,0.06189,0,0.06189
2332,367.77,0.1213,0,0.1213
2333,367.82,0.2293,0,0.2293
2334,367.87,0.4177,0,0.4177
2335,367.92,0.7333,0,0.7333
2336,367.97,1.2409999999999999,0,1.2409999999999999
2337,368.02,2.024,0,2.024
2338,368.07,3.1830000000000003,0,3.1830000000000003
2339,368.12,4.823,0,4.823
2340,368.17,7.046,0,7.046
2341,368.22,9.92,0,9.92
2342,368.27,13.46,0,13.46
2343,368.32,17.61,0,17.61
2344,368.37,22.2,0,22.2
2345,368.42,26.98,0,26.98
2346,368.47,31.61,0,31.61
2347,368.52,35.69,0,35.69
2348,368.57,38.84,0,38.84
2349,368.62,40.74,0,40.74
2350,368.67,41.19,0,41.19
2351,368.72,40.15,0,40.15
2352,368.77,37.71,0,37.71
2353,368.82,34.15,0,34.15
2354,368.87,29.8,0,29.8
2355,368.92,25.07,0,25.07
2356,368.97,20.33,0,20.33
2357,369.02,15.89,0,15.89
2358,369.07,11.97,0,11.97
2359,369.12,8.689,0,8.689
2360,369.17,6.081,0,6.081
2361,369.22,4.102,0,4.102
2362,369.27,2.668,0,2.668
2363,369.32,1.672,0,1.672
2364,369.37,1.01,0,1.01
2365,369.42,0.5881,0,0.5881
2366,369.47,0.33,0,0.33
2367,369.52,0.1785,0,0.1785
2368,369.57,0.0931,0,0.0931
2369,369.62,0.04679,0,0.04679
2370,369.67,0.02267,0,0.02267
2371,369.72,0.010579999999999999,0,0.010579999999999999
2372,369.77,0.004764,0,0.004764
2373,369.82,0.0020670000000000003,0,0.0020670000000000003
2374,369.87,0.0008641,0,0.0008641
2375,369.92,0.0003483,0,0.0003483
2376,369.97,0.0001353,0,0.0001353
2377,370.02,5.066e-05,0,5.066e-05
2378,370.07,1.829e-05,0,1.829e-05
2379,370.12,6.362e-06,0,6.362e-06
2380,370.17,2.133e-06,0,2.133e-06
2381,370.22,6.895e-07,0,6.895e-07
2382,370.27,2.148e-07,0,2.148e-07
2383,370.32,6.45e-08,0,6.45e-08
2384,370.37,1.867e-08,0,1.867e-08
2385,370.42,5.208e-09,0,5.208e-09
2386,370.47,1.4000000000000001e-09,0,1.4000000000000001e-09
2387,370.52,3.63e-10,0,3.63e-10
2388,370.57,9.068999999999999e-11,0,9.068999999999999e-11
2389,370.62,2.1840000000000002e-11,0,2.1840000000000002e-11
2390,370.67,5.069e-12,0,5.069e-12
2391,370.72,1.134e-12,0,1.134e-12
2392,370.77,2.445e-13,0,2.445e-13
2393,370.82,5.083e-14,0,5.083e-14
2394,370.87,1.0179999999999999e-14,0,1.0179999999999999e-14
2395,378.32,1.968e-17,0,1.968e-17
2396,378.37,9.527999999999999e-17,0,9.527999999999999e-17
2397,378.42,4.456000000000001e-16,0,4.456000000000001e-16
2398,378.47,2.0129999999999998e-15,0,2.0129999999999998e-15
2399,378.52,8.789e-15,0,8.789e-15
2400,378.57,3.706e-14,0,3.706e-14
2401,378.62,1.51e-13,0,1.51e-13
2402,378.67,5.942e-13,0,5.942e-13
2403,378.72,2.259e-12,0,2.259e-12
2404,378.77,8.299e-12,0,8.299e-12
2405,378.82,2.945e-11,0,2.945e-11
2406,378.87,1.01e-10,0,1.01e-10
2407,378.92,3.3439999999999995e-10,0,3.3439999999999995e-10
2408,378.97,1.07e-09,0,1.07e-09
2409,379.02,3.307e-09,0,3.307e-09
2410,379.07,9.875e-09,0,9.875e-09
2411,379.12,2.849e-08,0,2.849e-08
2412,379.17,7.940000000000001e-08,0,7.940000000000001e-08
2413,379.22,2.138e-07,0,2.138e-07
2414,379.27,5.561e-07,0,5.561e-07
2415,379.32,1.397e-06,0,1.397e-06
2416,379.37,3.392e-06,0,3.392e-06
2417,379.42,7.956e-06,0,7.956e-06
2418,379.47,1.803e-05,0,1.803e-05
2419,379.52,3.946e-05,0,3.946e-05
2420,379.57,8.344e-05,0,8.344e-05
2421,379.62,0.0001705,0,0.0001705
2422,379.67,0.0003364,0,0.0003364
2423,379.72,0.0006414,0,0.0006414
2424,379.77,0.001182,0,0.001182
2425,379.82,0.0021030000000000003,0,0.0021030000000000003
2426,379.87,0.003614,0,0.003614
2427,379.92,0.0060030000000000005,0,0.0060030000000000005
2428,379.97,0.009632,0,0.009632
2429,380.02,0.01493,0,0.01493
2430,380.07,0.022359999999999998,0,0.022359999999999998
2431,380.12,0.03234,0,0.03234
2432,380.17,0.0452,0,0.0452
2433,380.22,0.061029999999999994,0,0.061029999999999994
2434,380.27,0.07961,0,0.07961
2435,380.32,0.1003,0,0.1003
2436,380.37,0.1221,0,0.1221
2437,380.42,0.1436,0,0.1436
2438,380.47,0.1632,0,0.1632
2439,380.52,0.1791,0,0.1791
2440,380.57,0.19,0,0.19
2441,380.62,0.1946,0,0.1946
2442,380.67,0.1926,0,0.1926
2443,380.72,0.1841,0,0.1841
2444,380.77,0.1701,0,0.1701
2445,380.82,0.1518,0,0.1518
2446,380.87,0.1309,0,0.1309
2447,380.92,0.109,0,0.109
2448,380.97,0.08769,0,0.08769
2449,381.02,0.06816,0,0.06816
2450,381.07,0.05118,0,0.05118
2451,381.12,0.03713,0,0.03713
2452,381.17,0.026019999999999998,0,0.026019999999999998
2453,381.22,0.01762,0,0.01762
2454,381.27,0.01153,0,0.01153
2455,381.32,0.0072829999999999995,0,0.0072829999999999995
2456,381.37,0.004446,0,0.004446
2457,381.42,0.0026219999999999998,0,0.0026219999999999998
2458,381.47,0.0014939999999999999,0,0.0014939999999999999
2459,381.52,0.0008224,0,0.0008224
2460,381.57,0.0004373,0,0.0004373
2461,381.62,0.0002247,0,0.0002247
2462,381.67,0.0001115,0,0.0001115
2463,381.72,5.346e-05,0,5.346e-05
2464,381.77,2.476e-05,0,2.476e-05
2465,381.82,1.108e-05,0,1.108e-05
2466,381.87,4.79e-06,0,4.79e-06
2467,381.92,2.001e-06,0,2.001e-06
2468,381.97,8.072e-07,0,8.072e-07
2469,382.02,3.146e-07,0,3.146e-07
2470,382.07,1.185e-07,0,1.185e-07
2471,382.12,4.3099999999999996e-08,0,4.3099999999999996e-08
2472,382.17,1.515e-08,0,1.515e-08
2473,382.22,5.144e-09,0,5.144e-09
2474,382.27,1.6869999999999999e-09,0,1.6869999999999999e-09
2475,382.32,5.346e-10,0,5.346e-10
2476,382.37,1.637e-10,0,1.637e-10
2477,382.42,4.841e-11,0,4.841e-11
2478,382.47,1.383e-11,0,1.383e-11
2479,382.52,3.818e-12,0,3.818e-12
2480,382.57,1.0180000000000001e-12,0,1.0180000000000001e-12
2481,382.62,2.623e-13,0,2.623e-13
2482,382.67,6.527000000000001e-14,0,6.527000000000001e-14
2483,382.72,1.569e-14,0,1.569e-14
2484,382.77,3.645000000000001e-15,0,3.645000000000001e-15
2485,382.82,8.18e-16,0,8.18e-16
2486,382.87,1.7730000000000002e-16,0,1.7730000000000002e-16
2487,382.92,3.714e-17,0,3.714e-17
2488,386.08,5.376e-16,0,5.376e-16
2489,386.13,2.921e-15,0,2.921e-15
2490,386.18,1.3080000000000001e-14,0,1.3080000000000001e-14
2491,386.23,5.6629999999999994e-14,0,5.6629999999999994e-14
2492,386.28,2.373e-13,0,2.373e-13
2493,386.33,9.617e-13,0,9.617e-13
2494,386.38,3.772e-12,0,3.772e-12
2495,386.43,1.431e-11,0,1.431e-11
2496,386.48,5.254e-11,0,5.254e-11
2497,386.53,1.866e-10,0,1.866e-10
2498,386.58,6.412000000000001e-10,0,6.412000000000001e-10
2499,386.63,2.132e-09,0,2.132e-09
2500,386.68,6.857e-09,0,6.857e-09
2501,386.73,2.1339999999999998e-08,0,2.1339999999999998e-08
2502,386.78,6.425e-08,0,6.425e-08
2503,386.83,1.8719999999999998e-07,0,1.8719999999999998e-07
2504,386.88,5.275e-07,0,5.275e-07
2505,386.93,1.438e-06,0,1.438e-06
2506,386.98,3.795e-06,0,3.795e-06
2507,387.03,9.687e-06,0,9.687e-06
2508,387.08,2.392e-05,0,2.392e-05
2509,387.13,5.717e-05,0,5.717e-05
2510,387.18,0.0001322,0,0.0001322
2511,387.23,0.00029560000000000003,0,0.00029560000000000003
2512,387.28,0.0006397999999999999,0,0.0006397999999999999
2513,387.33,0.00134,0,0.00134
2514,387.38,0.0027140000000000003,0,0.0027140000000000003
2515,387.43,0.005319,0,0.005319
2516,387.48,0.01009,0,0.01009
2517,387.53,0.01851,0,0.01851
2518,387.58,0.03286,0,0.03286
2519,387.63,0.05645,0,0.05645
2520,387.68,0.09382,0,0.09382
2521,387.73,0.1509,0,0.1509
2522,387.78,0.2347,0,0.2347
2523,387.83,0.3533,0,0.3533
2524,387.88,0.5146,0,0.5146
2525,387.93,0.7251,0,0.7251
2526,387.98,0.9887,0,0.9887
2527,388.03,1.304,0,1.304
2528,388.08,1.665,0,1.665
2529,388.13,2.056,0,2.056
2530,388.18,2.457,0,2.457
2531,388.23,2.841,0,2.841
2532,388.28,3.178,0,3.178
2533,388.33,3.4389999999999996,0,3.4389999999999996
2534,388.38,3.602,0,3.602
2535,388.43,3.65,0,3.65
2536,388.48,3.5780000000000003,0,3.5780000000000003
2537,388.53,3.3939999999999997,0,3.3939999999999997
2538,388.58,3.116,0,3.116
2539,388.63,2.767,0,2.767
2540,388.68,2.378,0,2.378
2541,388.73,1.9769999999999999,0,1.9769999999999999
2542,388.78,1.59,0,1.59
2543,388.83,1.238,0,1.238
2544,388.88,0.9321,0,0.9321
2545,388.93,0.6793,0,0.6793
2546,388.98,0.4789,0,0.4789
2547,389.03,0.3268,0,0.3268
2548,389.08,0.2158,0,0.2158
2549,389.13,0.138,0,0.138
2550,389.18,0.08574,0,0.08574
2551,389.23,0.05218,0,0.05218
2552,389.28,0.03204,0,0.03204
2553,389.33,0.02153,0,0.02153
2554,389.38,0.01845,0,0.01845
2555,389.43,0.02203,0,0.02203
2556,389.48,0.03299,0,0.03299
2557,389.53,0.05345,0,0.05345
2558,389.58,0.08693,0,0.08693
2559,389.63,0.1384,0,0.1384
2560,389.68,0.2138,0,0.2138
2561,389.73,0.32,0,0.32
2562,389.78,0.4637,0,0.4637
2563,389.83,0.6501,0,0.6501
2564,389.88,0.8822,0,0.8822
2565,389.93,1.158,0,1.158
2566,389.98,1.472,0,1.472
2567,390.03,1.81,0,1.81
2568,390.08,2.154,0,2.154
2569,390.13,2.481,0,2.481
2570,390.18,2.764,0,2.764
2571,390.23,2.9810000000000003,0,2.9810000000000003
2572,390.28,3.111,0,3.111
2573,390.33,3.142,0,3.142
2574,390.38,3.07,0,3.07
2575,390.43,2.904,0,2.904
2576,390.48,2.658,0,2.658
2577,390.53,2.354,0,2.354
2578,390.58,2.017,0,2.017
2579,390.63,1.673,0,1.673
2580,390.68,1.3430000000000002,0,1.3430000000000002
2581,390.73,1.043,0,1.043
2582,390.78,0.7839,0,0.7839
2583,390.83,0.5702,0,0.5702
2584,390.88,0.4015,0,0.4015
2585,390.93,0.2737,0,0.2737
2586,390.98,0.181,0,0.181
2587,391.03,0.1166,0,0.1166
2588,391.08,0.0741,0,0.0741
2589,391.13,0.0483,0,0.0483
2590,391.18,0.03524,0,0.03524
2591,391.23,0.032560000000000006,0,0.032560000000000006
2592,391.28,0.03946,0,0.03946
2593,391.33,0.0566,0,0.0566
2594,391.38,0.0859,0,0.0859
2595,391.43,0.1303,0,0.1303
2596,391.48,0.1935,0,0.1935
2597,391.53,0.2789,0,0.2789
2598,391.58,0.3898,0,0.3898
2599,391.63,0.5273,0,0.5273
2600,391.68,0.6908,0,0.6908
2601,391.73,0.8759,0,0.8759
2602,391.78,1.075,0,1.075
2603,391.83,1.2770000000000001,0,1.2770000000000001
2604,391.88,1.469,0,1.469
2605,391.93,1.636,0,1.636
2606,391.98,1.7630000000000001,0,1.7630000000000001
2607,392.03,1.839,0,1.839
2608,392.08,1.857,0,1.857
2609,392.13,1.815,0,1.815
2610,392.18,1.7169999999999999,0,1.7169999999999999
2611,392.23,1.5730000000000002,0,1.5730000000000002
2612,392.28,1.395,0,1.395
2613,392.33,1.197,0,1.197
2614,392.38,0.9943,0,0.9943
2615,392.43,0.7996,0,0.7996
2616,392.48,0.6225,0,0.6225
2617,392.53,0.469,0,0.469
2618,392.58,0.3421,0,0.3421
2619,392.63,0.2416,0,0.2416
2620,392.68,0.1651,0,0.1651
2621,392.73,0.1092,0,0.1092
2622,392.78,0.06995,0,0.06995
2623,392.83,0.04337,0,0.04337
2624,392.88,0.026019999999999998,0,0.026019999999999998
2625,392.93,0.015119999999999998,0,0.015119999999999998
2626,392.98,0.0085,0,0.0085
2627,393.03,0.004626,0,0.004626
2628,393.08,0.002437,0,0.002437
2629,393.13,0.001243,0,0.001243
2630,393.18,0.0006137,0,0.0006137
2631,393.23,0.00029330000000000003,0,0.00029330000000000003
2632,393.28,0.0001357,0,0.0001357
2633,393.33,6.075e-05,0,6.075e-05
2634,393.38,2.633e-05,0,2.633e-05
2635,393.43,1.105e-05,0,1.105e-05
2636,393.48,4.488e-06,0,4.488e-06
2637,393.53,1.764e-06,0,1.764e-06
2638,393.58,6.715e-07,0,6.715e-07
2639,393.63,2.474e-07,0,2.474e-07
2640,393.68,8.822e-08,0,8.822e-08
2641,393.73,3.045e-08,0,3.045e-08
2642,393.78,1.0180000000000001e-08,0,1.0180000000000001e-08
2643,393.83,3.291e-09,0,3.291e-09
2644,393.88,1.03e-09,0,1.03e-09
2645,393.93,3.123e-10,0,3.123e-10
2646,393.98,9.162e-11,0,9.162e-11
2647,394.03,2.602e-11,0,2.602e-11
2648,394.08,7.153e-12,0,7.153e-12
2649,394.13,1.903e-12,0,1.903e-12
2650,394.18,4.903e-13,0,4.903e-13
2651,394.23,1.223e-13,0,1.223e-13
2652,394.28,2.9510000000000005e-14,0,2.9510000000000005e-14
2653,394.33,6.894e-15,0,6.894e-15
2654,394.38,1.5589999999999999e-15,0,1.5589999999999999e-15
2655,394.43,3.4130000000000004e-16,0,3.4130000000000004e-16
2656,399.83,2.551e-13,2.551e-13,0
2657,399.88,1.1279999999999998e-12,1.1279999999999998e-12,0
2658,399.93,4.833e-12,4.833e-12,0
2659,399.98,2.0079999999999997e-11,2.0079999999999997e-11,0
2660,400.03,8.092e-11,8.092e-11,0
2661,400.08,3.1609999999999997e-10,3.1609999999999997e-10,0
2662,400.13,1.1970000000000001e-09,1.1970000000000001e-09,0
2663,400.18,4.397e-09,4.397e-09,0
2664,400.23,1.566e-08,1.566e-08,0
2665,400.28,5.406000000000001e-08,5.406000000000001e-08,0
2666,400.33,1.8089999999999999e-07,1.8089999999999999e-07,0
2667,400.38,5.872e-07,5.872e-07,0
2668,400.43,1.8480000000000001e-06,1.8480000000000001e-06,0
2669,400.48,5.637999999999999e-06,5.637999999999999e-06,0
2670,400.53,1.668e-05,1.668e-05,0
2671,400.58,4.783e-05,4.783e-05,0
2672,400.63,0.000133,0.000133,0
2673,400.68,0.0003587,0.0003587,0
2674,400.73,0.0009375999999999999,0.0009375999999999999,0
2675,400.78,0.0023769999999999998,0.0023769999999999998,0
2676,400.83,0.005841,0.005841,0
2677,400.88,0.013919999999999998,0.013919999999999998,0
2678,400.93,0.03215,0.03215,0
2679,400.98,0.07202,0.07202,0
2680,401.03,0.1564,0.1564,0
2681,401.08,0.3294,0.3294,0
2682,401.13,0.6725,0.6725,0
2683,401.18,1.331,1.331,0
2684,401.23,2.555,2.555,0
2685,401.28,4.755,4.755,0
2686,401.33,8.579,8.579,0
2687,401.38,15.01,15.01,0
2688,401.43,25.46,25.46,0
2689,401.48,41.87,41.87,0
2690,401.53,66.76,66.76,0
2691,401.58,103.2,103.2,0
2692,401.63,154.7,154.7,0
2693,401.68,224.8,224.8,0
2694,401.73,316.8,316.8,0
2695,401.78,432.9,432.9,0
2696,401.83,573.5,573.5,0
2697,401.88,736.5,736.5,0
2698,401.93,917.2,917.2,1.2270000000000001e-14
2699,401.98,1107.0,1107.0,5.311e-14
2700,402.03,1297.0,1297.0,2.229e-13
2701,402.08,1472.0,1472.0,9.071e-13
2702,402.13,1620.0,1620.0,3.581e-12
2703,402.18,1728.0,1728.0,1.371e-11
2704,402.23,1788.0,1788.0,5.091e-11
2705,402.28,1793.0,1793.0,1.8340000000000003e-10
2706,402.33,1744.0,1744.0,6.404999999999999e-10
2707,402.38,1645.0,1645.0,2.17e-09
2708,402.43,1504.0,1504.0,7.13e-09
2709,402.48,1333.0,1333.0,2.2719999999999998e-08
2710,402.53,1146.0,1146.0,7.023e-08
2711,402.58,954.8,954.8,2.105e-07
2712,402.63,771.5,771.5,6.121e-07
2713,402.68,604.4,604.4,1.7259999999999999e-06
2714,402.73,459.1,459.1,4.721e-06
2715,402.78,338.1,338.1,1.252e-05
2716,402.83,241.4,241.4,3.222e-05
2717,402.88,167.1,167.1,8.039e-05
2718,402.93,112.2,112.2,0.0001946
2719,402.98,73.02,73.02,0.00045670000000000004
2720,403.03,46.08,46.08,0.0010400000000000001
2721,403.08,28.19,28.19,0.0022949999999999997
2722,403.13,16.73,16.72,0.004915
2723,403.18,9.629,9.619,0.010209999999999999
2724,403.23,5.3839999999999995,5.364,0.020569999999999998
2725,403.28,2.94,2.9,0.04018
